"metric" "n_bands" "simulation" "n" "method" "value"
"EL" "1" "25" "45" "LRIDGE" 23.7562514007994
"RMSE" "1" "25" "45" "LRIDGE" 0.00278450655448343
"F1" "1" "25" "45" "LRIDGE" 0.621621621621622
"eTPR" "1" "25" "45" "LRIDGE" 0.938775510204082
"eTNR" "1" "25" "45" "LRIDGE" 0.954931972789116
"ePPV" "1" "25" "45" "LRIDGE" 0.464646464646465
"d" "1" "25" "45" "LRIDGE" 0.0808163265306122
"iters" "1" "25" "45" "LRIDGE" 14
"time.user.self" "1" "25" "45" "LRIDGE" 0.139999999999873
"time.sys.self" "1" "25" "45" "LRIDGE" 0
"time.elapsed" "1" "25" "45" "LRIDGE" 0.139999999999418
"time.user.child" "1" "25" "45" "LRIDGE" NA
"time.sys.child" "1" "25" "45" "LRIDGE" NA
"cv.iters" "1" "25" "45" "LRIDGE" 11.2527918781726
"cv.time.user.self" "1" "25" "45" "LRIDGE" 0.100223350253808
"cv.time.sys.self" "1" "25" "45" "LRIDGE" 0.000121827411167512
"cv.time.elapsed" "1" "25" "45" "LRIDGE" 0.100497461928933
"cv.time.user.child" "1" "25" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "25" "45" "LRIDGE" NA
"n.cv.par" "1" "25" "45" "LRIDGE" 197
"lambda" "7" "25" "45" "LRIDGE" 0.0137284682210058
"lambdar0" "7" "25" "45" "LRIDGE" 0.15
"kappa" "7" "25" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "25" "45" "LRIDGE" 3.7729114581505
"EL" "7" "25" "45" "LRIDGE" 29.5218331952792
"RMSE" "7" "25" "45" "LRIDGE" 0.0103741976943359
"F1" "7" "25" "45" "LRIDGE" 0.442455242966752
"eTPR" "7" "25" "45" "LRIDGE" 0.537267080745342
"eTNR" "7" "25" "45" "LRIDGE" 0.682170542635659
"ePPV" "7" "25" "45" "LRIDGE" 0.376086956521739
"d" "7" "25" "45" "LRIDGE" 0.375510204081633
"iters" "7" "25" "45" "LRIDGE" 9
"time.user.self" "7" "25" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "7" "25" "45" "LRIDGE" 0
"time.elapsed" "7" "25" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "7" "25" "45" "LRIDGE" NA
"time.sys.child" "7" "25" "45" "LRIDGE" NA
"cv.iters" "7" "25" "45" "LRIDGE" 25.0414634146341
"cv.time.user.self" "7" "25" "45" "LRIDGE" 0.23354878048783
"cv.time.sys.self" "7" "25" "45" "LRIDGE" 0.000329268292682935
"cv.time.elapsed" "7" "25" "45" "LRIDGE" 0.233658536585366
"cv.time.user.child" "7" "25" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "25" "45" "LRIDGE" NA
"n.cv.par" "7" "25" "45" "LRIDGE" 328
"lambda" "1" "26" "45" "LRIDGE" 0.160879964408669
"lambdar0" "1" "26" "45" "LRIDGE" 0.45
"kappa" "1" "26" "45" "LRIDGE" 0.249073088884014
"condnum" "1" "26" "45" "LRIDGE" 7.76003521173578
"EL" "1" "26" "45" "LRIDGE" 22.2554075289717
"RMSE" "1" "26" "45" "LRIDGE" 0.00260124254884825
"F1" "1" "26" "45" "LRIDGE" 0.536312849162011
"eTPR" "1" "26" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "26" "45" "LRIDGE" 0.930272108843537
"ePPV" "1" "26" "45" "LRIDGE" 0.369230769230769
"d" "1" "26" "45" "LRIDGE" 0.106122448979592
"iters" "1" "26" "45" "LRIDGE" 9
"time.user.self" "1" "26" "45" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "26" "45" "LRIDGE" 0
"time.elapsed" "1" "26" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "26" "45" "LRIDGE" NA
"time.sys.child" "1" "26" "45" "LRIDGE" NA
"cv.iters" "1" "26" "45" "LRIDGE" 10.6773869346734
"cv.time.user.self" "1" "26" "45" "LRIDGE" 0.0946432160803984
"cv.time.sys.self" "1" "26" "45" "LRIDGE" 0.000150753768844221
"cv.time.elapsed" "1" "26" "45" "LRIDGE" 0.0947236180904413
"cv.time.user.child" "1" "26" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "26" "45" "LRIDGE" NA
"n.cv.par" "1" "26" "45" "LRIDGE" 199
"lambda" "7" "26" "45" "LRIDGE" 0.0121216484264585
"lambdar0" "7" "26" "45" "LRIDGE" 0.15
"kappa" "7" "26" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "26" "45" "LRIDGE" 3.89706928688064
"EL" "7" "26" "45" "LRIDGE" 30.0884941565098
"RMSE" "7" "26" "45" "LRIDGE" 0.0104531089200629
"F1" "7" "26" "45" "LRIDGE" 0.466346153846154
"eTPR" "7" "26" "45" "LRIDGE" 0.602484472049689
"eTNR" "7" "26" "45" "LRIDGE" 0.650055370985604
"ePPV" "7" "26" "45" "LRIDGE" 0.380392156862745
"d" "7" "26" "45" "LRIDGE" 0.416326530612245
"iters" "7" "26" "45" "LRIDGE" 8
"time.user.self" "7" "26" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "26" "45" "LRIDGE" 0
"time.elapsed" "7" "26" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "7" "26" "45" "LRIDGE" NA
"time.sys.child" "7" "26" "45" "LRIDGE" NA
"cv.iters" "7" "26" "45" "LRIDGE" 26.1244565217391
"cv.time.user.self" "7" "26" "45" "LRIDGE" 0.24329347826082
"cv.time.sys.self" "7" "26" "45" "LRIDGE" 0.00028804347826087
"cv.time.elapsed" "7" "26" "45" "LRIDGE" 0.243048913043537
"cv.time.user.child" "7" "26" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "26" "45" "LRIDGE" NA
"n.cv.par" "7" "26" "45" "LRIDGE" 368
"lambda" "1" "27" "45" "LRIDGE" 0.154043426840912
"lambdar0" "1" "27" "45" "LRIDGE" 0.4
"kappa" "1" "27" "45" "LRIDGE" 0.24923589624413
"condnum" "1" "27" "45" "LRIDGE" 8.90083486923295
"EL" "1" "27" "45" "LRIDGE" 16.877678022157
"RMSE" "1" "27" "45" "LRIDGE" 0.00273656795121761
"F1" "1" "27" "45" "LRIDGE" 0.403361344537815
"eTPR" "1" "27" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "27" "45" "LRIDGE" 0.880102040816326
"ePPV" "1" "27" "45" "LRIDGE" 0.253968253968254
"d" "1" "27" "45" "LRIDGE" 0.154285714285714
"iters" "1" "27" "45" "LRIDGE" 10
"time.user.self" "1" "27" "45" "LRIDGE" 0.0800000000008367
"time.sys.self" "1" "27" "45" "LRIDGE" 0
"time.elapsed" "1" "27" "45" "LRIDGE" 0.089999999999236
"time.user.child" "1" "27" "45" "LRIDGE" NA
"time.sys.child" "1" "27" "45" "LRIDGE" NA
"cv.iters" "1" "27" "45" "LRIDGE" 10.6255319148936
"cv.time.user.self" "1" "27" "45" "LRIDGE" 0.0950319148936344
"cv.time.sys.self" "1" "27" "45" "LRIDGE" 9.57446808510637e-05
"cv.time.elapsed" "1" "27" "45" "LRIDGE" 0.0945638297872528
"cv.time.user.child" "1" "27" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "27" "45" "LRIDGE" NA
"n.cv.par" "1" "27" "45" "LRIDGE" 188
"lambda" "7" "27" "45" "LRIDGE" 0.00962901309176967
"lambdar0" "7" "27" "45" "LRIDGE" 0.1
"kappa" "7" "27" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "27" "45" "LRIDGE" 4.49903994610145
"EL" "7" "27" "45" "LRIDGE" 25.4300010740122
"RMSE" "7" "27" "45" "LRIDGE" 0.0103847447330826
"F1" "7" "27" "45" "LRIDGE" 0.435212660731949
"eTPR" "7" "27" "45" "LRIDGE" 0.683229813664596
"eTNR" "7" "27" "45" "LRIDGE" 0.48062015503876
"ePPV" "7" "27" "45" "LRIDGE" 0.319303338171263
"d" "7" "27" "45" "LRIDGE" 0.562448979591837
"iters" "7" "27" "45" "LRIDGE" 7
"time.user.self" "7" "27" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "27" "45" "LRIDGE" 0
"time.elapsed" "7" "27" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "7" "27" "45" "LRIDGE" NA
"time.sys.child" "7" "27" "45" "LRIDGE" NA
"cv.iters" "7" "27" "45" "LRIDGE" 24.4152542372881
"cv.time.user.self" "7" "27" "45" "LRIDGE" 0.228237288135579
"cv.time.sys.self" "7" "27" "45" "LRIDGE" 0.000288135593220322
"cv.time.elapsed" "7" "27" "45" "LRIDGE" 0.228677966101639
"cv.time.user.child" "7" "27" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "27" "45" "LRIDGE" NA
"n.cv.par" "7" "27" "45" "LRIDGE" 354
"lambda" "1" "28" "45" "LRIDGE" 0.153922116879729
"lambdar0" "1" "28" "45" "LRIDGE" 0.4
"kappa" "1" "28" "45" "LRIDGE" 0.231625742909002
"condnum" "1" "28" "45" "LRIDGE" 11.2349151114222
"EL" "1" "28" "45" "LRIDGE" 13.8833723310822
"RMSE" "1" "28" "45" "LRIDGE" 0.00271808233617033
"F1" "1" "28" "45" "LRIDGE" 0.418803418803419
"eTPR" "1" "28" "45" "LRIDGE" 1
"eTNR" "1" "28" "45" "LRIDGE" 0.884353741496599
"ePPV" "1" "28" "45" "LRIDGE" 0.264864864864865
"d" "1" "28" "45" "LRIDGE" 0.151020408163265
"iters" "1" "28" "45" "LRIDGE" 10
"time.user.self" "1" "28" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "1" "28" "45" "LRIDGE" 0
"time.elapsed" "1" "28" "45" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "28" "45" "LRIDGE" NA
"time.sys.child" "1" "28" "45" "LRIDGE" NA
"cv.iters" "1" "28" "45" "LRIDGE" 9.78375634517766
"cv.time.user.self" "1" "28" "45" "LRIDGE" 0.0871167512690202
"cv.time.sys.self" "1" "28" "45" "LRIDGE" 0.000131979695431475
"cv.time.elapsed" "1" "28" "45" "LRIDGE" 0.0870253807106565
"cv.time.user.child" "1" "28" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "28" "45" "LRIDGE" NA
"n.cv.par" "1" "28" "45" "LRIDGE" 197
"lambda" "7" "28" "45" "LRIDGE" 0.0193185897278323
"lambdar0" "7" "28" "45" "LRIDGE" 0.2
"kappa" "7" "28" "45" "LRIDGE" 2.30192724889463
"condnum" "7" "28" "45" "LRIDGE" 3.36000177587019
"EL" "7" "28" "45" "LRIDGE" 32.7403950355431
"RMSE" "7" "28" "45" "LRIDGE" 0.0102092500657606
"F1" "7" "28" "45" "LRIDGE" 0.426016260162602
"eTPR" "7" "28" "45" "LRIDGE" 0.406832298136646
"eTNR" "7" "28" "45" "LRIDGE" 0.820598006644518
"ePPV" "7" "28" "45" "LRIDGE" 0.447098976109215
"d" "7" "28" "45" "LRIDGE" 0.239183673469388
"iters" "7" "28" "45" "LRIDGE" 10
"time.user.self" "7" "28" "45" "LRIDGE" 0.0799999999981083
"time.sys.self" "7" "28" "45" "LRIDGE" 0
"time.elapsed" "7" "28" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "7" "28" "45" "LRIDGE" NA
"time.sys.child" "7" "28" "45" "LRIDGE" NA
"cv.iters" "7" "28" "45" "LRIDGE" 23.55
"cv.time.user.self" "7" "28" "45" "LRIDGE" 0.217411764705899
"cv.time.sys.self" "7" "28" "45" "LRIDGE" 0.000235294117647058
"cv.time.elapsed" "7" "28" "45" "LRIDGE" 0.217952941176467
"cv.time.user.child" "7" "28" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "28" "45" "LRIDGE" NA
"n.cv.par" "7" "28" "45" "LRIDGE" 340
"lambda" "1" "29" "45" "LRIDGE" 0.169394642257393
"lambdar0" "1" "29" "45" "LRIDGE" 0.45
"kappa" "1" "29" "45" "LRIDGE" 0.242544210452344
"condnum" "1" "29" "45" "LRIDGE" 8.98956903952916
"EL" "1" "29" "45" "LRIDGE" 19.3502452511734
"RMSE" "1" "29" "45" "LRIDGE" 0.00246134421776192
"F1" "1" "29" "45" "LRIDGE" 0.569767441860465
"eTPR" "1" "29" "45" "LRIDGE" 1
"eTNR" "1" "29" "45" "LRIDGE" 0.937074829931973
"ePPV" "1" "29" "45" "LRIDGE" 0.398373983739837
"d" "1" "29" "45" "LRIDGE" 0.100408163265306
"iters" "1" "29" "45" "LRIDGE" 19
"time.user.self" "1" "29" "45" "LRIDGE" 0.170000000000073
"time.sys.self" "1" "29" "45" "LRIDGE" 0
"time.elapsed" "1" "29" "45" "LRIDGE" 0.1899999999996
"time.user.child" "1" "29" "45" "LRIDGE" NA
"time.sys.child" "1" "29" "45" "LRIDGE" NA
"cv.iters" "1" "29" "45" "LRIDGE" 11.3881720430108
"cv.time.user.self" "1" "29" "45" "LRIDGE" 0.101559139784945
"cv.time.sys.self" "1" "29" "45" "LRIDGE" 0.000182795698924725
"cv.time.elapsed" "1" "29" "45" "LRIDGE" 0.101860215053762
"cv.time.user.child" "1" "29" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "29" "45" "LRIDGE" NA
"n.cv.par" "1" "29" "45" "LRIDGE" 186
"lambda" "7" "29" "45" "LRIDGE" 0.0141470309686499
"lambdar0" "7" "29" "45" "LRIDGE" 0.15
"kappa" "7" "29" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "29" "45" "LRIDGE" 3.29042301143635
"EL" "7" "29" "45" "LRIDGE" 35.6573206598773
"RMSE" "7" "29" "45" "LRIDGE" 0.0105512750461929
"F1" "7" "29" "45" "LRIDGE" 0.418338108882521
"eTPR" "7" "29" "45" "LRIDGE" 0.453416149068323
"eTNR" "7" "29" "45" "LRIDGE" 0.745293466223699
"ePPV" "7" "29" "45" "LRIDGE" 0.388297872340426
"d" "7" "29" "45" "LRIDGE" 0.306938775510204
"iters" "7" "29" "45" "LRIDGE" 9
"time.user.self" "7" "29" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "7" "29" "45" "LRIDGE" 0
"time.elapsed" "7" "29" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "7" "29" "45" "LRIDGE" NA
"time.sys.child" "7" "29" "45" "LRIDGE" NA
"cv.iters" "7" "29" "45" "LRIDGE" 24.5555555555556
"cv.time.user.self" "7" "29" "45" "LRIDGE" 0.225685185185152
"cv.time.sys.self" "7" "29" "45" "LRIDGE" 0.000228395061728407
"cv.time.elapsed" "7" "29" "45" "LRIDGE" 0.226265432098743
"cv.time.user.child" "7" "29" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "29" "45" "LRIDGE" NA
"n.cv.par" "7" "29" "45" "LRIDGE" 324
"lambda" "1" "30" "45" "LRIDGE" 0.123169449905795
"lambdar0" "1" "30" "45" "LRIDGE" 0.35
"kappa" "1" "30" "45" "LRIDGE" 0.355702532325512
"condnum" "1" "30" "45" "LRIDGE" 8.00525802428935
"EL" "1" "30" "45" "LRIDGE" 21.8724350810517
"RMSE" "1" "30" "45" "LRIDGE" 0.00243734591279004
"F1" "1" "30" "45" "LRIDGE" 0.424778761061947
"eTPR" "1" "30" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "30" "45" "LRIDGE" 0.89030612244898
"ePPV" "1" "30" "45" "LRIDGE" 0.271186440677966
"d" "1" "30" "45" "LRIDGE" 0.144489795918367
"iters" "1" "30" "45" "LRIDGE" 8
"time.user.self" "1" "30" "45" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "30" "45" "LRIDGE" 0
"time.elapsed" "1" "30" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "30" "45" "LRIDGE" NA
"time.sys.child" "1" "30" "45" "LRIDGE" NA
"cv.iters" "1" "30" "45" "LRIDGE" 12.3257731958763
"cv.time.user.self" "1" "30" "45" "LRIDGE" 0.109762886597956
"cv.time.sys.self" "1" "30" "45" "LRIDGE" 0.000103092783505156
"cv.time.elapsed" "1" "30" "45" "LRIDGE" 0.10986597938146
"cv.time.user.child" "1" "30" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "30" "45" "LRIDGE" NA
"n.cv.par" "1" "30" "45" "LRIDGE" 194
"lambda" "7" "30" "45" "LRIDGE" 0.0174313283855126
"lambdar0" "7" "30" "45" "LRIDGE" 0.2
"kappa" "7" "30" "45" "LRIDGE" 2.50514408640719
"condnum" "7" "30" "45" "LRIDGE" 3.4153697348829
"EL" "7" "30" "45" "LRIDGE" 34.8156839426967
"RMSE" "7" "30" "45" "LRIDGE" 0.0107214591873681
"F1" "7" "30" "45" "LRIDGE" 0.378548895899054
"eTPR" "7" "30" "45" "LRIDGE" 0.372670807453416
"eTNR" "7" "30" "45" "LRIDGE" 0.787375415282392
"ePPV" "7" "30" "45" "LRIDGE" 0.384615384615385
"d" "7" "30" "45" "LRIDGE" 0.25469387755102
"iters" "7" "30" "45" "LRIDGE" 10
"time.user.self" "7" "30" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "7" "30" "45" "LRIDGE" 0
"time.elapsed" "7" "30" "45" "LRIDGE" 0.0900000000001455
"time.user.child" "7" "30" "45" "LRIDGE" NA
"time.sys.child" "7" "30" "45" "LRIDGE" NA
"cv.iters" "7" "30" "45" "LRIDGE" 25.9333333333333
"cv.time.user.self" "7" "30" "45" "LRIDGE" 0.238881355932203
"cv.time.sys.self" "7" "30" "45" "LRIDGE" 0.000242937853107336
"cv.time.elapsed" "7" "30" "45" "LRIDGE" 0.239734463276845
"cv.time.user.child" "7" "30" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "30" "45" "LRIDGE" NA
"n.cv.par" "7" "30" "45" "LRIDGE" 354
"lambda" "1" "21" "75" "LRIDGE" 0.154801986982196
"lambdar0" "1" "21" "75" "LRIDGE" 0.5
"kappa" "1" "21" "75" "LRIDGE" 0.130977658721921
"condnum" "1" "21" "75" "LRIDGE" 15.3180383656568
"EL" "1" "21" "75" "LRIDGE" 7.02420341036598
"RMSE" "1" "21" "75" "LRIDGE" 0.0021984114065542
"F1" "1" "21" "75" "LRIDGE" 0.439461883408072
"eTPR" "1" "21" "75" "LRIDGE" 1
"eTNR" "1" "21" "75" "LRIDGE" 0.893707482993197
"ePPV" "1" "21" "75" "LRIDGE" 0.281609195402299
"d" "1" "21" "75" "LRIDGE" 0.142040816326531
"iters" "1" "21" "75" "LRIDGE" 7
"time.user.self" "1" "21" "75" "LRIDGE" 0.0600000000000023
"time.sys.self" "1" "21" "75" "LRIDGE" 0
"time.elapsed" "1" "21" "75" "LRIDGE" 0.0500000000000682
"time.user.child" "1" "21" "75" "LRIDGE" NA
"time.sys.child" "1" "21" "75" "LRIDGE" NA
"cv.iters" "1" "21" "75" "LRIDGE" 12.6371428571429
"cv.time.user.self" "1" "21" "75" "LRIDGE" 0.115838095238096
"cv.time.sys.self" "1" "21" "75" "LRIDGE" 0.000123809523809524
"cv.time.elapsed" "1" "21" "75" "LRIDGE" 0.115933333333334
"cv.time.user.child" "1" "21" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "21" "75" "LRIDGE" NA
"n.cv.par" "1" "21" "75" "LRIDGE" 210
"lambda" "7" "21" "75" "LRIDGE" 0.0120241604482539
"lambdar0" "7" "21" "75" "LRIDGE" 0.2
"kappa" "7" "21" "75" "LRIDGE" 2.23461974304704
"condnum" "7" "21" "75" "LRIDGE" 3.84850521952145
"EL" "7" "21" "75" "LRIDGE" 23.1147451372976
"RMSE" "7" "21" "75" "LRIDGE" 0.0091912090469942
"F1" "7" "21" "75" "LRIDGE" 0.528255528255528
"eTPR" "7" "21" "75" "LRIDGE" 0.667701863354037
"eTNR" "7" "21" "75" "LRIDGE" 0.693244739756368
"ePPV" "7" "21" "75" "LRIDGE" 0.436991869918699
"d" "7" "21" "75" "LRIDGE" 0.401632653061224
"iters" "7" "21" "75" "LRIDGE" 7
"time.user.self" "7" "21" "75" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "21" "75" "LRIDGE" 0
"time.elapsed" "7" "21" "75" "LRIDGE" 0.070000000001528
"time.user.child" "7" "21" "75" "LRIDGE" NA
"time.sys.child" "7" "21" "75" "LRIDGE" NA
"cv.iters" "7" "21" "75" "LRIDGE" 15.9767195767196
"cv.time.user.self" "7" "21" "75" "LRIDGE" 0.149772486772488
"cv.time.sys.self" "7" "21" "75" "LRIDGE" 0.000153439153439155
"cv.time.elapsed" "7" "21" "75" "LRIDGE" 0.149957671957659
"cv.time.user.child" "7" "21" "75" "LRIDGE" NA
"cv.time.sys.child" "7" "21" "75" "LRIDGE" NA
"n.cv.par" "7" "21" "75" "LRIDGE" 378
"lambda" "1" "22" "75" "LRIDGE" 0.163347780558968
"lambdar0" "1" "22" "75" "LRIDGE" 0.5
"kappa" "1" "22" "75" "LRIDGE" 0.151785617530374
"condnum" "1" "22" "75" "LRIDGE" 11.6806596359742
"EL" "1" "22" "75" "LRIDGE" 10.0040952876852
"RMSE" "1" "22" "75" "LRIDGE" 0.0023299401660772
"F1" "1" "22" "75" "LRIDGE" 0.518518518518518
"eTPR" "1" "22" "75" "LRIDGE" 1
"eTNR" "1" "22" "75" "LRIDGE" 0.922619047619048
"ePPV" "1" "22" "75" "LRIDGE" 0.35
"d" "1" "22" "75" "LRIDGE" 0.114285714285714
"iters" "1" "22" "75" "LRIDGE" 8
"time.user.self" "1" "22" "75" "LRIDGE" 0.0599999999999454
"time.sys.self" "1" "22" "75" "LRIDGE" 0
"time.elapsed" "1" "22" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "22" "75" "LRIDGE" NA
"time.sys.child" "1" "22" "75" "LRIDGE" NA
"cv.iters" "1" "22" "75" "LRIDGE" 13.4278350515464
"cv.time.user.self" "1" "22" "75" "LRIDGE" 0.121309278350516
"cv.time.sys.self" "1" "22" "75" "LRIDGE" 0.000175257731958764
"cv.time.elapsed" "1" "22" "75" "LRIDGE" 0.120340206185568
"cv.time.user.child" "1" "22" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "22" "75" "LRIDGE" NA
"n.cv.par" "1" "22" "75" "LRIDGE" 194
"lambda" "7" "22" "75" "LRIDGE" 0.0131021116866303
"lambdar0" "7" "22" "75" "LRIDGE" 0.15
"kappa" "7" "22" "75" "LRIDGE" 2.23461974304704
"condnum" "7" "22" "75" "LRIDGE" 3.76564752589979
"EL" "7" "22" "75" "LRIDGE" 25.732328514476
"RMSE" "7" "22" "75" "LRIDGE" 0.00941696425609832
"F1" "7" "22" "75" "LRIDGE" 0.527740189445196
"eTPR" "7" "22" "75" "LRIDGE" 0.605590062111801
"eTNR" "7" "22" "75" "LRIDGE" 0.754152823920266
"ePPV" "7" "22" "75" "LRIDGE" 0.467625899280576
"d" "7" "22" "75" "LRIDGE" 0.340408163265306
"iters" "7" "22" "75" "LRIDGE" 8
"time.user.self" "7" "22" "75" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "22" "75" "LRIDGE" 0
"time.elapsed" "7" "22" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "22" "75" "LRIDGE" NA
"time.sys.child" "7" "22" "75" "LRIDGE" NA
"cv.iters" "7" "22" "75" "LRIDGE" 12.6105540897098
"cv.time.user.self" "7" "22" "75" "LRIDGE" 0.1182321899736
"cv.time.sys.self" "7" "22" "75" "LRIDGE" 0.000121372031662271
"cv.time.elapsed" "7" "22" "75" "LRIDGE" 0.118258575197865
"cv.time.user.child" "7" "22" "75" "LRIDGE" NA
"cv.time.sys.child" "7" "22" "75" "LRIDGE" NA
"n.cv.par" "7" "22" "75" "LRIDGE" 379
"lambda" "1" "23" "75" "LRIDGE" 0.152395729278878
"lambdar0" "1" "23" "75" "LRIDGE" 0.45
"kappa" "1" "23" "75" "LRIDGE" 0.159728851490823
"condnum" "1" "23" "75" "LRIDGE" 12.1455771492818
"EL" "1" "23" "75" "LRIDGE" 7.86465784138654
"RMSE" "1" "23" "75" "LRIDGE" 0.00223239588734472
"F1" "1" "23" "75" "LRIDGE" 0.475728155339806
"eTPR" "1" "23" "75" "LRIDGE" 1
"eTNR" "1" "23" "75" "LRIDGE" 0.908163265306122
"ePPV" "1" "23" "75" "LRIDGE" 0.312101910828025
"d" "1" "23" "75" "LRIDGE" 0.128163265306122
"iters" "1" "23" "75" "LRIDGE" 7
"time.user.self" "1" "23" "75" "LRIDGE" 0.0999999999999091
"time.sys.self" "1" "23" "75" "LRIDGE" 0
"time.elapsed" "1" "23" "75" "LRIDGE" 0.110000000000127
"time.user.child" "1" "23" "75" "LRIDGE" NA
"time.sys.child" "1" "23" "75" "LRIDGE" NA
"cv.iters" "1" "23" "75" "LRIDGE" 11.6360824742268
"cv.time.user.self" "1" "23" "75" "LRIDGE" 0.159494845360828
"cv.time.sys.self" "1" "23" "75" "LRIDGE" 0.000247422680412371
"cv.time.elapsed" "1" "23" "75" "LRIDGE" 0.160041237113401
"cv.time.user.child" "1" "23" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "23" "75" "LRIDGE" NA
"n.cv.par" "1" "23" "75" "LRIDGE" 194
"lambda" "7" "23" "75" "LRIDGE" 0.010800756689522
"lambdar0" "7" "23" "75" "LRIDGE" 0.15
"kappa" "7" "23" "75" "LRIDGE" 2.4407731040154
"condnum" "7" "23" "75" "LRIDGE" 3.82059975174834
"EL" "7" "23" "75" "LRIDGE" 23.1359855022831
"RMSE" "7" "23" "75" "LRIDGE" 0.00923951970377659
"F1" "7" "23" "75" "LRIDGE" 0.522478736330498
"eTPR" "7" "23" "75" "LRIDGE" 0.667701863354037
"eTNR" "7" "23" "75" "LRIDGE" 0.68327796234773
"ePPV" "7" "23" "75" "LRIDGE" 0.429141716566866
"d" "7" "23" "75" "LRIDGE" 0.408979591836735
"iters" "7" "23" "75" "LRIDGE" 7
"time.user.self" "7" "23" "75" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "23" "75" "LRIDGE" 0
"time.elapsed" "7" "23" "75" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "23" "75" "LRIDGE" NA
"time.sys.child" "7" "23" "75" "LRIDGE" NA
"cv.iters" "7" "23" "75" "LRIDGE" 13.1222222222222
"cv.time.user.self" "7" "23" "75" "LRIDGE" 0.123795321637433
"cv.time.sys.self" "7" "23" "75" "LRIDGE" 0.000210526315789469
"cv.time.elapsed" "7" "23" "75" "LRIDGE" 0.123888888888883
"cv.time.user.child" "7" "23" "75" "LRIDGE" NA
"cv.time.sys.child" "7" "23" "75" "LRIDGE" NA
"n.cv.par" "7" "23" "75" "LRIDGE" 342
"lambda" "1" "24" "75" "LRIDGE" 0.161045289088685
"lambdar0" "1" "24" "75" "LRIDGE" 0.55
"kappa" "1" "24" "75" "LRIDGE" 0.138216862358784
"condnum" "1" "24" "75" "LRIDGE" 13.9090715883252
"EL" "1" "24" "75" "LRIDGE" 7.94198123229192
"RMSE" "1" "24" "75" "LRIDGE" 0.00216798806349693
"F1" "1" "24" "75" "LRIDGE" 0.447488584474886
"eTPR" "1" "24" "75" "LRIDGE" 1
"eTNR" "1" "24" "75" "LRIDGE" 0.897108843537415
"ePPV" "1" "24" "75" "LRIDGE" 0.288235294117647
"d" "1" "24" "75" "LRIDGE" 0.138775510204082
"iters" "1" "24" "75" "LRIDGE" 8
"time.user.self" "1" "24" "75" "LRIDGE" 0.0599999999999454
"time.sys.self" "1" "24" "75" "LRIDGE" 0
"time.elapsed" "1" "24" "75" "LRIDGE" 0.0700000000001637
"time.user.child" "1" "24" "75" "LRIDGE" NA
"time.sys.child" "1" "24" "75" "LRIDGE" NA
"cv.iters" "1" "24" "75" "LRIDGE" 13.872380952381
"cv.time.user.self" "1" "24" "75" "LRIDGE" 0.125028571428573
"cv.time.sys.self" "1" "24" "75" "LRIDGE" 0.000161904761904762
