"metric" "n_bands" "simulation" "n" "method" "value"
"n.cv.par" "14" "21" "500" "LASSO" 20
"lambda" "14" "22" "500" "LASSO" 0.00294249875439788
"lambdar0" "14" "22" "500" "LASSO" 0.1
"kappa" "14" "22" "500" "LASSO" 0
"condnum" "14" "22" "500" "LASSO" 51.8073762789637
"EL" "14" "22" "500" "LASSO" 2.25581511718799
"RMSE" "14" "22" "500" "LASSO" 0.00722752354437957
"F1" "14" "22" "500" "LASSO" 0.736842105263158
"eTPR" "14" "22" "500" "LASSO" 0.988235294117647
"eTNR" "14" "22" "500" "LASSO" 0.344444444444444
"ePPV" "14" "22" "500" "LASSO" 0.587412587412587
"d" "14" "22" "500" "LASSO" 0.817142857142857
"iters" "14" "22" "500" "LASSO" 20
"time.user.self" "14" "22" "500" "LASSO" 0.200000000004366
"time.sys.self" "14" "22" "500" "LASSO" 0
"time.elapsed" "14" "22" "500" "LASSO" 0.200000000011642
"time.user.child" "14" "22" "500" "LASSO" NA
"time.sys.child" "14" "22" "500" "LASSO" NA
"cv.iters" "14" "22" "500" "LASSO" NA
"cv.time.user.self" "14" "22" "500" "LASSO" 0.137199999999866
"cv.time.sys.self" "14" "22" "500" "LASSO" 0.000600000000000023
"cv.time.elapsed" "14" "22" "500" "LASSO" 0.138499999999913
"cv.time.user.child" "14" "22" "500" "LASSO" NA
"cv.time.sys.child" "14" "22" "500" "LASSO" NA
"n.cv.par" "14" "22" "500" "LASSO" 20
"lambda" "14" "23" "500" "LASSO" 0.00266888774630615
"lambdar0" "14" "23" "500" "LASSO" 0.1
"kappa" "14" "23" "500" "LASSO" 0
"condnum" "14" "23" "500" "LASSO" 48.6974003702378
"EL" "14" "23" "500" "LASSO" 2.43477405669842
"RMSE" "14" "23" "500" "LASSO" 0.0073818345603812
"F1" "14" "23" "500" "LASSO" 0.722256284488044
"eTPR" "14" "23" "500" "LASSO" 0.989915966386555
"eTNR" "14" "23" "500" "LASSO" 0.29047619047619
"ePPV" "14" "23" "500" "LASSO" 0.568532818532819
"d" "14" "23" "500" "LASSO" 0.845714285714286
"iters" "14" "23" "500" "LASSO" 20
"time.user.self" "14" "23" "500" "LASSO" 0.19999999999709
"time.sys.self" "14" "23" "500" "LASSO" 0
"time.elapsed" "14" "23" "500" "LASSO" 0.190000000002328
"time.user.child" "14" "23" "500" "LASSO" NA
"time.sys.child" "14" "23" "500" "LASSO" NA
"cv.iters" "14" "23" "500" "LASSO" NA
"cv.time.user.self" "14" "23" "500" "LASSO" 0.142500000000073
"cv.time.sys.self" "14" "23" "500" "LASSO" 0.000100000000000193
"cv.time.elapsed" "14" "23" "500" "LASSO" 0.141000000000786
"cv.time.user.child" "14" "23" "500" "LASSO" NA
"cv.time.sys.child" "14" "23" "500" "LASSO" NA
"n.cv.par" "14" "23" "500" "LASSO" 20
"lambda" "14" "24" "500" "LASSO" 0.0027387828172207
"lambdar0" "14" "24" "500" "LASSO" 0.1
"kappa" "14" "24" "500" "LASSO" 0
"condnum" "14" "24" "500" "LASSO" 54.467180514236
"EL" "14" "24" "500" "LASSO" 2.20577970087857
"RMSE" "14" "24" "500" "LASSO" 0.00705946593582565
"F1" "14" "24" "500" "LASSO" 0.725138974675726
"eTPR" "14" "24" "500" "LASSO" 0.98655462184874
"eTNR" "14" "24" "500" "LASSO" 0.306349206349206
"ePPV" "14" "24" "500" "LASSO" 0.5732421875
"d" "14" "24" "500" "LASSO" 0.835918367346939
"iters" "14" "24" "500" "LASSO" 23
"time.user.self" "14" "24" "500" "LASSO" 0.220000000001164
"time.sys.self" "14" "24" "500" "LASSO" 0
"time.elapsed" "14" "24" "500" "LASSO" 0.229999999995925
"time.user.child" "14" "24" "500" "LASSO" NA
"time.sys.child" "14" "24" "500" "LASSO" NA
"cv.iters" "14" "24" "500" "LASSO" NA
"cv.time.user.self" "14" "24" "500" "LASSO" 0.160399999999863
"cv.time.sys.self" "14" "24" "500" "LASSO" 9.99999999999091e-05
"cv.time.elapsed" "14" "24" "500" "LASSO" 0.162999999999884
"cv.time.user.child" "14" "24" "500" "LASSO" NA
"cv.time.sys.child" "14" "24" "500" "LASSO" NA
"n.cv.par" "14" "24" "500" "LASSO" 20
"lambda" "14" "25" "500" "LASSO" 0.00414925130947423
"lambdar0" "14" "25" "500" "LASSO" 0.15
"kappa" "14" "25" "500" "LASSO" 0
"condnum" "14" "25" "500" "LASSO" 40.0920581439437
"EL" "14" "25" "500" "LASSO" 2.24382356895745
"RMSE" "14" "25" "500" "LASSO" 0.0075916638950359
"F1" "14" "25" "500" "LASSO" 0.766907419566645
"eTPR" "14" "25" "500" "LASSO" 0.981512605042017
"eTNR" "14" "25" "500" "LASSO" 0.453968253968254
"ePPV" "14" "25" "500" "LASSO" 0.629310344827586
"d" "14" "25" "500" "LASSO" 0.757551020408163
"iters" "14" "25" "500" "LASSO" 19
"time.user.self" "14" "25" "500" "LASSO" 0.180000000000291
"time.sys.self" "14" "25" "500" "LASSO" 0
"time.elapsed" "14" "25" "500" "LASSO" 0.190000000002328
"time.user.child" "14" "25" "500" "LASSO" NA
"time.sys.child" "14" "25" "500" "LASSO" NA
"cv.iters" "14" "25" "500" "LASSO" NA
"cv.time.user.self" "14" "25" "500" "LASSO" 0.135500000000102
"cv.time.sys.self" "14" "25" "500" "LASSO" 0.000200000000000102
"cv.time.elapsed" "14" "25" "500" "LASSO" 0.134900000000198
"cv.time.user.child" "14" "25" "500" "LASSO" NA
"cv.time.sys.child" "14" "25" "500" "LASSO" NA
"n.cv.par" "14" "25" "500" "LASSO" 20
"lambda" "14" "26" "500" "LASSO" 0.00362025272532122
"lambdar0" "14" "26" "500" "LASSO" 0.15
"kappa" "14" "26" "500" "LASSO" 0
"condnum" "14" "26" "500" "LASSO" 42.4771442350409
"EL" "14" "26" "500" "LASSO" 2.14401264567437
"RMSE" "14" "26" "500" "LASSO" 0.00715803664976125
"F1" "14" "26" "500" "LASSO" 0.755009696186167
"eTPR" "14" "26" "500" "LASSO" 0.981512605042017
"eTNR" "14" "26" "500" "LASSO" 0.415873015873016
"ePPV" "14" "26" "500" "LASSO" 0.613445378151261
"d" "14" "26" "500" "LASSO" 0.777142857142857
"iters" "14" "26" "500" "LASSO" 19
"time.user.self" "14" "26" "500" "LASSO" 0.180000000000291
"time.sys.self" "14" "26" "500" "LASSO" 0
"time.elapsed" "14" "26" "500" "LASSO" 0.19999999999709
"time.user.child" "14" "26" "500" "LASSO" NA
"time.sys.child" "14" "26" "500" "LASSO" NA
"cv.iters" "14" "26" "500" "LASSO" NA
"cv.time.user.self" "14" "26" "500" "LASSO" 0.149500000000116
"cv.time.sys.self" "14" "26" "500" "LASSO" 0.000300000000000296
"cv.time.elapsed" "14" "26" "500" "LASSO" 0.148599999999133
"cv.time.user.child" "14" "26" "500" "LASSO" NA
"cv.time.sys.child" "14" "26" "500" "LASSO" NA
"n.cv.par" "14" "26" "500" "LASSO" 20
"lambda" "14" "27" "500" "LASSO" 0.00300007637476082
"lambdar0" "14" "27" "500" "LASSO" 0.1
"kappa" "14" "27" "500" "LASSO" 0
"condnum" "14" "27" "500" "LASSO" 46.4321504284381
"EL" "14" "27" "500" "LASSO" 2.10514332829683
"RMSE" "14" "27" "500" "LASSO" 0.00707008895098674
"F1" "14" "27" "500" "LASSO" 0.746835443037975
"eTPR" "14" "27" "500" "LASSO" 0.991596638655462
"eTNR" "14" "27" "500" "LASSO" 0.373015873015873
"ePPV" "14" "27" "500" "LASSO" 0.598984771573604
"d" "14" "27" "500" "LASSO" 0.804081632653061
"iters" "14" "27" "500" "LASSO" 18
"time.user.self" "14" "27" "500" "LASSO" 0.169999999998254
"time.sys.self" "14" "27" "500" "LASSO" 0
"time.elapsed" "14" "27" "500" "LASSO" 0.169999999998254
"time.user.child" "14" "27" "500" "LASSO" NA
"time.sys.child" "14" "27" "500" "LASSO" NA
"cv.iters" "14" "27" "500" "LASSO" NA
"cv.time.user.self" "14" "27" "500" "LASSO" 0.125799999999726
"cv.time.sys.self" "14" "27" "500" "LASSO" 0.000400000000000205
"cv.time.elapsed" "14" "27" "500" "LASSO" 0.127799999999697
"cv.time.user.child" "14" "27" "500" "LASSO" NA
"cv.time.sys.child" "14" "27" "500" "LASSO" NA
"n.cv.par" "14" "27" "500" "LASSO" 20
"lambda" "14" "28" "500" "LASSO" 0.00372904094561478
"lambdar0" "14" "28" "500" "LASSO" 0.15
"kappa" "14" "28" "500" "LASSO" 0
"condnum" "14" "28" "500" "LASSO" 41.5800987503136
"EL" "14" "28" "500" "LASSO" 2.15275299918223
"RMSE" "14" "28" "500" "LASSO" 0.00724730203053681
"F1" "14" "28" "500" "LASSO" 0.757634827810266
"eTPR" "14" "28" "500" "LASSO" 0.979831932773109
"eTNR" "14" "28" "500" "LASSO" 0.426984126984127
"ePPV" "14" "28" "500" "LASSO" 0.617584745762712
"d" "14" "28" "500" "LASSO" 0.770612244897959
"iters" "14" "28" "500" "LASSO" 18
"time.user.self" "14" "28" "500" "LASSO" 0.180000000007567
"time.sys.self" "14" "28" "500" "LASSO" 0
"time.elapsed" "14" "28" "500" "LASSO" 0.190000000002328
"time.user.child" "14" "28" "500" "LASSO" NA
"time.sys.child" "14" "28" "500" "LASSO" NA
"cv.iters" "14" "28" "500" "LASSO" NA
"cv.time.user.self" "14" "28" "500" "LASSO" 0.153999999999505
"cv.time.sys.self" "14" "28" "500" "LASSO" 0.000300000000000011
"cv.time.elapsed" "14" "28" "500" "LASSO" 0.153200000000215
"cv.time.user.child" "14" "28" "500" "LASSO" NA
"cv.time.sys.child" "14" "28" "500" "LASSO" NA
"n.cv.par" "14" "28" "500" "LASSO" 20
"lambda" "14" "29" "500" "LASSO" 0.00279981455873748
"lambdar0" "14" "29" "500" "LASSO" 0.1
"kappa" "14" "29" "500" "LASSO" 0
"condnum" "14" "29" "500" "LASSO" 52.3788912740551
"EL" "14" "29" "500" "LASSO" 2.19986881478204
"RMSE" "14" "29" "500" "LASSO" 0.00712099776005977
"F1" "14" "29" "500" "LASSO" 0.727945712523134
"eTPR" "14" "29" "500" "LASSO" 0.991596638655462
"eTNR" "14" "29" "500" "LASSO" 0.307936507936508
"ePPV" "14" "29" "500" "LASSO" 0.57504873294347
"d" "14" "29" "500" "LASSO" 0.837551020408163
"iters" "14" "29" "500" "LASSO" 23
"time.user.self" "14" "29" "500" "LASSO" 0.220000000001164
"time.sys.self" "14" "29" "500" "LASSO" 0
"time.elapsed" "14" "29" "500" "LASSO" 0.230000000010477
"time.user.child" "14" "29" "500" "LASSO" NA
"time.sys.child" "14" "29" "500" "LASSO" NA
"cv.iters" "14" "29" "500" "LASSO" NA
"cv.time.user.self" "14" "29" "500" "LASSO" 0.159500000000262
"cv.time.sys.self" "14" "29" "500" "LASSO" 9.99999999999091e-05
"cv.time.elapsed" "14" "29" "500" "LASSO" 0.1608000000006
"cv.time.user.child" "14" "29" "500" "LASSO" NA
"cv.time.sys.child" "14" "29" "500" "LASSO" NA
"n.cv.par" "14" "29" "500" "LASSO" 20
"lambda" "14" "30" "500" "LASSO" 0.0026631003464036
"lambdar0" "14" "30" "500" "LASSO" 0.1
"kappa" "14" "30" "500" "LASSO" 0
"condnum" "14" "30" "500" "LASSO" 49.4918768126396
"EL" "14" "30" "500" "LASSO" 2.22836449363326
"RMSE" "14" "30" "500" "LASSO" 0.00703761109429641
"F1" "14" "30" "500" "LASSO" 0.720843672456576
"eTPR" "14" "30" "500" "LASSO" 0.976470588235294
"eTNR" "14" "30" "500" "LASSO" 0.307936507936508
"ePPV" "14" "30" "500" "LASSO" 0.571288102261554
"d" "14" "30" "500" "LASSO" 0.830204081632653
"iters" "14" "30" "500" "LASSO" 22
"time.user.self" "14" "30" "500" "LASSO" 0.210000000006403
"time.sys.self" "14" "30" "500" "LASSO" 0
"time.elapsed" "14" "30" "500" "LASSO" 0.240000000005239
"time.user.child" "14" "30" "500" "LASSO" NA
"time.sys.child" "14" "30" "500" "LASSO" NA
"cv.iters" "14" "30" "500" "LASSO" NA
"cv.time.user.self" "14" "30" "500" "LASSO" 0.147799999999406
"cv.time.sys.self" "14" "30" "500" "LASSO" 0.000600000000000307
"cv.time.elapsed" "14" "30" "500" "LASSO" 0.148999999998632
"cv.time.user.child" "14" "30" "500" "LASSO" NA
"cv.time.sys.child" "14" "30" "500" "LASSO" NA
"n.cv.par" "14" "30" "500" "LASSO" 20
"lambda" "14" "21" "1000" "LASSO" 0.00218456830015624
"lambdar0" "14" "21" "1000" "LASSO" 0.1
"kappa" "14" "21" "1000" "LASSO" 0
"condnum" "14" "21" "1000" "LASSO" 47.3479772834392
"EL" "14" "21" "1000" "LASSO" 1.08791761299678
"RMSE" "14" "21" "1000" "LASSO" 0.00525626931801403
"F1" "14" "21" "1000" "LASSO" 0.750788643533123
"eTPR" "14" "21" "1000" "LASSO" 1
"eTNR" "14" "21" "1000" "LASSO" 0.373015873015873
"ePPV" "14" "21" "1000" "LASSO" 0.601010101010101
"d" "14" "21" "1000" "LASSO" 0.808163265306122
"iters" "14" "21" "1000" "LASSO" 21
"time.user.self" "14" "21" "1000" "LASSO" 0.19999999999709
"time.sys.self" "14" "21" "1000" "LASSO" 0
"time.elapsed" "14" "21" "1000" "LASSO" 0.210000000006403
"time.user.child" "14" "21" "1000" "LASSO" NA
"time.sys.child" "14" "21" "1000" "LASSO" NA
"cv.iters" "14" "21" "1000" "LASSO" NA
"cv.time.user.self" "14" "21" "1000" "LASSO" 0.160299999999988
"cv.time.sys.self" "14" "21" "1000" "LASSO" 0.000499999999999545
"cv.time.elapsed" "14" "21" "1000" "LASSO" 0.160699999999488
"cv.time.user.child" "14" "21" "1000" "LASSO" NA
"cv.time.sys.child" "14" "21" "1000" "LASSO" NA
"n.cv.par" "14" "21" "1000" "LASSO" 20
"lambda" "14" "22" "1000" "LASSO" 0.0011839673728258
"lambdar0" "14" "22" "1000" "LASSO" 0.05
"kappa" "14" "22" "1000" "LASSO" 0
"condnum" "14" "22" "1000" "LASSO" 50.7102855838588
"EL" "14" "22" "1000" "LASSO" 1.17139419437974
"RMSE" "14" "22" "1000" "LASSO" 0.0050437002724061
"F1" "14" "22" "1000" "LASSO" 0.707491082045184
"eTPR" "14" "22" "1000" "LASSO" 1
"eTNR" "14" "22" "1000" "LASSO" 0.219047619047619
"ePPV" "14" "22" "1000" "LASSO" 0.547378104875805
"d" "14" "22" "1000" "LASSO" 0.88734693877551
"iters" "14" "22" "1000" "LASSO" 20
"time.user.self" "14" "22" "1000" "LASSO" 0.180000000000291
"time.sys.self" "14" "22" "1000" "LASSO" 0
"time.elapsed" "14" "22" "1000" "LASSO" 0.19999999999709
"time.user.child" "14" "22" "1000" "LASSO" NA
"time.sys.child" "14" "22" "1000" "LASSO" NA
"cv.iters" "14" "22" "1000" "LASSO" NA
"cv.time.user.self" "14" "22" "1000" "LASSO" 0.137200000000739
"cv.time.sys.self" "14" "22" "1000" "LASSO" 0.000199999999999818
"cv.time.elapsed" "14" "22" "1000" "LASSO" 0.135599999999977
"cv.time.user.child" "14" "22" "1000" "LASSO" NA
"cv.time.sys.child" "14" "22" "1000" "LASSO" NA
"n.cv.par" "14" "22" "1000" "LASSO" 20
"lambda" "14" "23" "1000" "LASSO" 0.00122290448362989
"lambdar0" "14" "23" "1000" "LASSO" 0.05
"kappa" "14" "23" "1000" "LASSO" 0
"condnum" "14" "23" "1000" "LASSO" 45.4145796295797
"EL" "14" "23" "1000" "LASSO" 1.09911086534122
"RMSE" "14" "23" "1000" "LASSO" 0.00506991536648917
"F1" "14" "23" "1000" "LASSO" 0.71214841412328
"eTPR" "14" "23" "1000" "LASSO" 1
"eTNR" "14" "23" "1000" "LASSO" 0.236507936507937
"ePPV" "14" "23" "1000" "LASSO" 0.552973977695167
"d" "14" "23" "1000" "LASSO" 0.878367346938775
"iters" "14" "23" "1000" "LASSO" 19
"time.user.self" "14" "23" "1000" "LASSO" 0.190000000002328
"time.sys.self" "14" "23" "1000" "LASSO" 0
"time.elapsed" "14" "23" "1000" "LASSO" 0.189999999987776
"time.user.child" "14" "23" "1000" "LASSO" NA
"time.sys.child" "14" "23" "1000" "LASSO" NA
"cv.iters" "14" "23" "1000" "LASSO" NA
"cv.time.user.self" "14" "23" "1000" "LASSO" 0.129599999999846
"cv.time.sys.self" "14" "23" "1000" "LASSO" 0
"cv.time.elapsed" "14" "23" "1000" "LASSO" 0.129200000001001
"cv.time.user.child" "14" "23" "1000" "LASSO" NA
"cv.time.sys.child" "14" "23" "1000" "LASSO" NA
"n.cv.par" "14" "23" "1000" "LASSO" 20
"lambda" "14" "24" "1000" "LASSO" 0.00114171972409433
"lambdar0" "14" "24" "1000" "LASSO" 0.05
"kappa" "14" "24" "1000" "LASSO" 0
"condnum" "14" "24" "1000" "LASSO" 53.4346664821984
"EL" "14" "24" "1000" "LASSO" 1.12606680359182
"RMSE" "14" "24" "1000" "LASSO" 0.00515536208223523
"F1" "14" "24" "1000" "LASSO" 0.707491082045184
"eTPR" "14" "24" "1000" "LASSO" 1
"eTNR" "14" "24" "1000" "LASSO" 0.219047619047619
"ePPV" "14" "24" "1000" "LASSO" 0.547378104875805
"d" "14" "24" "1000" "LASSO" 0.88734693877551
"iters" "14" "24" "1000" "LASSO" 21
"time.user.self" "14" "24" "1000" "LASSO" 0.200000000004366
"time.sys.self" "14" "24" "1000" "LASSO" 0
"time.elapsed" "14" "24" "1000" "LASSO" 0.19999999999709
"time.user.child" "14" "24" "1000" "LASSO" NA
"time.sys.child" "14" "24" "1000" "LASSO" NA
"cv.iters" "14" "24" "1000" "LASSO" NA
"cv.time.user.self" "14" "24" "1000" "LASSO" 0.148199999999924
"cv.time.sys.self" "14" "24" "1000" "LASSO" 0.000500000000000114
"cv.time.elapsed" "14" "24" "1000" "LASSO" 0.150599999999977
"cv.time.user.child" "14" "24" "1000" "LASSO" NA
"cv.time.sys.child" "14" "24" "1000" "LASSO" NA
"n.cv.par" "14" "24" "1000" "LASSO" 20
"lambda" "14" "25" "1000" "LASSO" 0.00136885312230448
"lambdar0" "14" "25" "1000" "LASSO" 0.05
"kappa" "14" "25" "1000" "LASSO" 0
"condnum" "14" "25" "1000" "LASSO" 47.1008254053346
"EL" "14" "25" "1000" "LASSO" 1.1266264725768
"RMSE" "14" "25" "1000" "LASSO" 0.00516336353207262
"F1" "14" "25" "1000" "LASSO" 0.713001797483523
"eTPR" "14" "25" "1000" "LASSO" 1
"eTNR" "14" "25" "1000" "LASSO" 0.23968253968254
"ePPV" "14" "25" "1000" "LASSO" 0.554003724394786
"d" "14" "25" "1000" "LASSO" 0.876734693877551
"iters" "14" "25" "1000" "LASSO" 21
"time.user.self" "14" "25" "1000" "LASSO" 0.220000000001164
"time.sys.self" "14" "25" "1000" "LASSO" 0
"time.elapsed" "14" "25" "1000" "LASSO" 0.219999999986612
"time.user.child" "14" "25" "1000" "LASSO" NA
"time.sys.child" "14" "25" "1000" "LASSO" NA
"cv.iters" "14" "25" "1000" "LASSO" NA
"cv.time.user.self" "14" "25" "1000" "LASSO" 0.125300000000061
"cv.time.sys.self" "14" "25" "1000" "LASSO" 0.000799999999999841
"cv.time.elapsed" "14" "25" "1000" "LASSO" 0.126499999999651
"cv.time.user.child" "14" "25" "1000" "LASSO" NA
"cv.time.sys.child" "14" "25" "1000" "LASSO" NA
"n.cv.par" "14" "25" "1000" "LASSO" 20
"lambda" "14" "26" "1000" "LASSO" 0.00123320928941679
"lambdar0" "14" "26" "1000" "LASSO" 0.05
"kappa" "14" "26" "1000" "LASSO" 0
"condnum" "14" "26" "1000" "LASSO" 49.709881785819
"EL" "14" "26" "1000" "LASSO" 1.05523989400199
"RMSE" "14" "26" "1000" "LASSO" 0.00487085711930783
"F1" "14" "26" "1000" "LASSO" 0.705812574139976
"eTPR" "14" "26" "1000" "LASSO" 1
"eTNR" "14" "26" "1000" "LASSO" 0.212698412698413
"ePPV" "14" "26" "1000" "LASSO" 0.545371219065078
"d" "14" "26" "1000" "LASSO" 0.890612244897959
"iters" "14" "26" "1000" "LASSO" 23
"time.user.self" "14" "26" "1000" "LASSO" 0.220000000001164
"time.sys.self" "14" "26" "1000" "LASSO" 0
"time.elapsed" "14" "26" "1000" "LASSO" 0.230000000010477
"time.user.child" "14" "26" "1000" "LASSO" NA
"time.sys.child" "14" "26" "1000" "LASSO" NA
"cv.iters" "14" "26" "1000" "LASSO" NA
"cv.time.user.self" "14" "26" "1000" "LASSO" 0.136999999999898
"cv.time.sys.self" "14" "26" "1000" "LASSO" 0.000799999999999841
"cv.time.elapsed" "14" "26" "1000" "LASSO" 0.136799999999348
"cv.time.user.child" "14" "26" "1000" "LASSO" NA
"cv.time.sys.child" "14" "26" "1000" "LASSO" NA
"n.cv.par" "14" "26" "1000" "LASSO" 20
"lambda" "14" "27" "1000" "LASSO" 0.00130970663672903
"lambdar0" "14" "27" "1000" "LASSO" 0.05
"kappa" "14" "27" "1000" "LASSO" 0
"condnum" "14" "27" "1000" "LASSO" 47.1918255392091
"EL" "14" "27" "1000" "LASSO" 1.08208776062383
"RMSE" "14" "27" "1000" "LASSO" 0.0051321475681553
"F1" "14" "27" "1000" "LASSO" 0.713168971737823
"eTPR" "14" "27" "1000" "LASSO" 0.996638655462185
"eTNR" "14" "27" "1000" "LASSO" 0.246031746031746
"ePPV" "14" "27" "1000" "LASSO" 0.555243445692884
"d" "14" "27" "1000" "LASSO" 0.871836734693878
"iters" "14" "27" "1000" "LASSO" 20
"time.user.self" "14" "27" "1000" "LASSO" 0.209999999999127
"time.sys.self" "14" "27" "1000" "LASSO" 0
"time.elapsed" "14" "27" "1000" "LASSO" 0.19999999999709
"time.user.child" "14" "27" "1000" "LASSO" NA
"time.sys.child" "14" "27" "1000" "LASSO" NA
"cv.iters" "14" "27" "1000" "LASSO" NA
"cv.time.user.self" "14" "27" "1000" "LASSO" 0.121399999999703
"cv.time.sys.self" "14" "27" "1000" "LASSO" 0.00039999999999992
"cv.time.elapsed" "14" "27" "1000" "LASSO" 0.121600000000763
"cv.time.user.child" "14" "27" "1000" "LASSO" NA
"cv.time.sys.child" "14" "27" "1000" "LASSO" NA
"n.cv.par" "14" "27" "1000" "LASSO" 20
"lambda" "14" "28" "1000" "LASSO" 0.00228280734316232
"lambdar0" "14" "28" "1000" "LASSO" 0.1
"kappa" "14" "28" "1000" "LASSO" 0
"condnum" "14" "28" "1000" "LASSO" 42.0326364699214
"EL" "14" "28" "1000" "LASSO" 1.09348077316449
"RMSE" "14" "28" "1000" "LASSO" 0.00536021111754583
"F1" "14" "28" "1000" "LASSO" 0.759590792838875
"eTPR" "14" "28" "1000" "LASSO" 0.998319327731092
"eTNR" "14" "28" "1000" "LASSO" 0.404761904761905
"ePPV" "14" "28" "1000" "LASSO" 0.613003095975232
"d" "14" "28" "1000" "LASSO" 0.791020408163265
"iters" "14" "28" "1000" "LASSO" 19
"time.user.self" "14" "28" "1000" "LASSO" 0.190000000002328
"time.sys.self" "14" "28" "1000" "LASSO" 0
"time.elapsed" "14" "28" "1000" "LASSO" 0.190000000002328
"time.user.child" "14" "28" "1000" "LASSO" NA
"time.sys.child" "14" "28" "1000" "LASSO" NA
"cv.iters" "14" "28" "1000" "LASSO" NA
"cv.time.user.self" "14" "28" "1000" "LASSO" 0.142300000000105
"cv.time.sys.self" "14" "28" "1000" "LASSO" 0.000300000000000011
"cv.time.elapsed" "14" "28" "1000" "LASSO" 0.14349999999904
"cv.time.user.child" "14" "28" "1000" "LASSO" NA
"cv.time.sys.child" "14" "28" "1000" "LASSO" NA
"n.cv.par" "14" "28" "1000" "LASSO" 20
"lambda" "14" "29" "1000" "LASSO" 0.00114581956014263
"lambdar0" "14" "29" "1000" "LASSO" 0.05
"kappa" "14" "29" "1000" "LASSO" 0
"condnum" "14" "29" "1000" "LASSO" 50.9746369847318
"EL" "14" "29" "1000" "LASSO" 1.13329462728196
"RMSE" "14" "29" "1000" "LASSO" 0.00507457510342854
"F1" "14" "29" "1000" "LASSO" 0.705812574139976
"eTPR" "14" "29" "1000" "LASSO" 1
"eTNR" "14" "29" "1000" "LASSO" 0.212698412698413
"ePPV" "14" "29" "1000" "LASSO" 0.545371219065078
"d" "14" "29" "1000" "LASSO" 0.890612244897959
"iters" "14" "29" "1000" "LASSO" 23
"time.user.self" "14" "29" "1000" "LASSO" 0.220000000001164
"time.sys.self" "14" "29" "1000" "LASSO" 0
"time.elapsed" "14" "29" "1000" "LASSO" 0.229999999995925
"time.user.child" "14" "29" "1000" "LASSO" NA
"time.sys.child" "14" "29" "1000" "LASSO" NA
"cv.iters" "14" "29" "1000" "LASSO" NA
"cv.time.user.self" "14" "29" "1000" "LASSO" 0.153200000000215
"cv.time.sys.self" "14" "29" "1000" "LASSO" 0.000200000000000102
"cv.time.elapsed" "14" "29" "1000" "LASSO" 0.154299999999785
"cv.time.user.child" "14" "29" "1000" "LASSO" NA
"cv.time.sys.child" "14" "29" "1000" "LASSO" NA
"n.cv.par" "14" "29" "1000" "LASSO" 20
"lambda" "14" "30" "1000" "LASSO" 0.00110616367842441
"lambdar0" "14" "30" "1000" "LASSO" 0.05
"kappa" "14" "30" "1000" "LASSO" 0
"condnum" "14" "30" "1000" "LASSO" 49.1128319674169
"EL" "14" "30" "1000" "LASSO" 1.09886745834412
"RMSE" "14" "30" "1000" "LASSO" 0.00500632531782048
"F1" "14" "30" "1000" "LASSO" 0.697947214076246
"eTPR" "14" "30" "1000" "LASSO" 1
"eTNR" "14" "30" "1000" "LASSO" 0.182539682539683
"ePPV" "14" "30" "1000" "LASSO" 0.536036036036036
"d" "14" "30" "1000" "LASSO" 0.906122448979592
"iters" "14" "30" "1000" "LASSO" 22
"time.user.self" "14" "30" "1000" "LASSO" 0.239999999990687
"time.sys.self" "14" "30" "1000" "LASSO" 0
"time.elapsed" "14" "30" "1000" "LASSO" 0.229999999995925
"time.user.child" "14" "30" "1000" "LASSO" NA
"time.sys.child" "14" "30" "1000" "LASSO" NA
"cv.iters" "14" "30" "1000" "LASSO" NA
"cv.time.user.self" "14" "30" "1000" "LASSO" 0.147600000000093
"cv.time.sys.self" "14" "30" "1000" "LASSO" 0.000100000000000193
"cv.time.elapsed" "14" "30" "1000" "LASSO" 0.150499999999593
"cv.time.user.child" "14" "30" "1000" "LASSO" NA
"cv.time.sys.child" "14" "30" "1000" "LASSO" NA
"n.cv.par" "14" "30" "1000" "LASSO" 20
"lambda" "14" "21" "45" "LRIDGE" 0.0132741933629908
"lambdar0" "14" "21" "45" "LRIDGE" 0.15
"kappa" "14" "21" "45" "LRIDGE" 3.19296271262948
"condnum" "14" "21" "45" "LRIDGE" 3.42559664059762
"EL" "14" "21" "45" "LRIDGE" 47.0419618920591
"RMSE" "14" "21" "45" "LRIDGE" 0.0136224312245277
"F1" "14" "21" "45" "LRIDGE" 0.466883821932682
"eTPR" "14" "21" "45" "LRIDGE" 0.361344537815126
"eTNR" "14" "21" "45" "LRIDGE" 0.823809523809524
"ePPV" "14" "21" "45" "LRIDGE" 0.659509202453988
"d" "14" "21" "45" "LRIDGE" 0.266122448979592
"iters" "14" "21" "45" "LRIDGE" 8
"time.user.self" "14" "21" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "21" "45" "LRIDGE" 0
"time.elapsed" "14" "21" "45" "LRIDGE" 0.0600000000122236
"time.user.child" "14" "21" "45" "LRIDGE" NA
"time.sys.child" "14" "21" "45" "LRIDGE" NA
"cv.iters" "14" "21" "45" "LRIDGE" 28.9480362537764
"cv.time.user.self" "14" "21" "45" "LRIDGE" 0.273836858006027
"cv.time.sys.self" "14" "21" "45" "LRIDGE" 0.000531722054380662
"cv.time.elapsed" "14" "21" "45" "LRIDGE" 0.275546827794473
"cv.time.user.child" "14" "21" "45" "LRIDGE" NA
