"metric" "n_bands" "simulation" "n" "method" "value"
"time.elapsed" "7" "9" "1000" "LASSO" 0.139999999999418
"time.user.child" "7" "9" "1000" "LASSO" NA
"time.sys.child" "7" "9" "1000" "LASSO" NA
"cv.iters" "7" "9" "1000" "LASSO" NA
"cv.time.user.self" "7" "9" "1000" "LASSO" 0.12690000000006
"cv.time.sys.self" "7" "9" "1000" "LASSO" 0.00039999999999992
"cv.time.elapsed" "7" "9" "1000" "LASSO" 0.128799999999901
"cv.time.user.child" "7" "9" "1000" "LASSO" NA
"cv.time.sys.child" "7" "9" "1000" "LASSO" NA
"n.cv.par" "7" "9" "1000" "LASSO" 20
"lambda" "1" "10" "1000" "LASSO" 0.0390420178002362
"lambdar0" "1" "10" "1000" "LASSO" 0.15
"kappa" "1" "10" "1000" "LASSO" 0
"condnum" "1" "10" "1000" "LASSO" 47.6621627476476
"EL" "1" "10" "1000" "LASSO" 0.433560899154401
"RMSE" "1" "10" "1000" "LASSO" 0.000925963974896728
"F1" "1" "10" "1000" "LASSO" 0.287390029325513
"eTPR" "1" "10" "1000" "LASSO" 1
"eTNR" "1" "10" "1000" "LASSO" 0.793367346938776
"ePPV" "1" "10" "1000" "LASSO" 0.167808219178082
"d" "1" "10" "1000" "LASSO" 0.238367346938776
"iters" "1" "10" "1000" "LASSO" 10
"time.user.self" "1" "10" "1000" "LASSO" 0.069999999999709
"time.sys.self" "1" "10" "1000" "LASSO" 0
"time.elapsed" "1" "10" "1000" "LASSO" 0.0900000000001455
"time.user.child" "1" "10" "1000" "LASSO" NA
"time.sys.child" "1" "10" "1000" "LASSO" NA
"cv.iters" "1" "10" "1000" "LASSO" NA
"cv.time.user.self" "1" "10" "1000" "LASSO" 0.0942999999998028
"cv.time.sys.self" "1" "10" "1000" "LASSO" 0.000900000000000034
"cv.time.elapsed" "1" "10" "1000" "LASSO" 0.0957999999999629
"cv.time.user.child" "1" "10" "1000" "LASSO" NA
"cv.time.sys.child" "1" "10" "1000" "LASSO" NA
"n.cv.par" "1" "10" "1000" "LASSO" 20
"lambda" "7" "10" "1000" "LASSO" 0.00538840456173011
"lambdar0" "7" "10" "1000" "LASSO" 0.15
"kappa" "7" "10" "1000" "LASSO" 0
"condnum" "7" "10" "1000" "LASSO" 40.4088699220633
"EL" "7" "10" "1000" "LASSO" 0.880150179006499
"RMSE" "7" "10" "1000" "LASSO" 0.00407681494397248
"F1" "7" "10" "1000" "LASSO" 0.651162790697674
"eTPR" "7" "10" "1000" "LASSO" 1
"eTNR" "7" "10" "1000" "LASSO" 0.617940199335548
"ePPV" "7" "10" "1000" "LASSO" 0.482758620689655
"d" "7" "10" "1000" "LASSO" 0.544489795918367
"iters" "7" "10" "1000" "LASSO" 16
"time.user.self" "7" "10" "1000" "LASSO" 0.159999999999854
"time.sys.self" "7" "10" "1000" "LASSO" 0
"time.elapsed" "7" "10" "1000" "LASSO" 0.169999999998254
"time.user.child" "7" "10" "1000" "LASSO" NA
"time.sys.child" "7" "10" "1000" "LASSO" NA
"cv.iters" "7" "10" "1000" "LASSO" NA
"cv.time.user.self" "7" "10" "1000" "LASSO" 0.115400000000009
"cv.time.sys.self" "7" "10" "1000" "LASSO" 0.000700000000000074
"cv.time.elapsed" "7" "10" "1000" "LASSO" 0.115599999999977
"cv.time.user.child" "7" "10" "1000" "LASSO" NA
"cv.time.sys.child" "7" "10" "1000" "LASSO" NA
"n.cv.par" "7" "10" "1000" "LASSO" 20
"lambda" "1" "1" "45" "LRIDGE" 0.157388459956478
"lambdar0" "1" "1" "45" "LRIDGE" 0.4
"kappa" "1" "1" "45" "LRIDGE" 0.241031356826462
"condnum" "1" "1" "45" "LRIDGE" 9.14447414781208
"EL" "1" "1" "45" "LRIDGE" 19.4907904711534
"RMSE" "1" "1" "45" "LRIDGE" 0.00278386349002444
"F1" "1" "1" "45" "LRIDGE" 0.429223744292238
"eTPR" "1" "1" "45" "LRIDGE" 0.959183673469388
"eTNR" "1" "1" "45" "LRIDGE" 0.895408163265306
"ePPV" "1" "1" "45" "LRIDGE" 0.276470588235294
"d" "1" "1" "45" "LRIDGE" 0.138775510204082
"iters" "1" "1" "45" "LRIDGE" 9
"time.user.self" "1" "1" "45" "LRIDGE" 0.0900000000000034
"time.sys.self" "1" "1" "45" "LRIDGE" 0
"time.elapsed" "1" "1" "45" "LRIDGE" 0.0899999999996908
"time.user.child" "1" "1" "45" "LRIDGE" NA
"time.sys.child" "1" "1" "45" "LRIDGE" NA
"cv.iters" "1" "1" "45" "LRIDGE" 9.82198952879581
"cv.time.user.self" "1" "1" "45" "LRIDGE" 0.115549738219895
"cv.time.sys.self" "1" "1" "45" "LRIDGE" 0.000324607329842932
"cv.time.elapsed" "1" "1" "45" "LRIDGE" 0.116785340314141
"cv.time.user.child" "1" "1" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "1" "45" "LRIDGE" NA
"n.cv.par" "1" "1" "45" "LRIDGE" 191
"lambda" "7" "1" "45" "LRIDGE" 0.0141216380095667
"lambdar0" "7" "1" "45" "LRIDGE" 0.15
"kappa" "7" "1" "45" "LRIDGE" 2.50514408640719
"condnum" "7" "1" "45" "LRIDGE" 4.08468421211028
"EL" "7" "1" "45" "LRIDGE" 26.9649692963824
"RMSE" "7" "1" "45" "LRIDGE" 0.0100222780725303
"F1" "7" "1" "45" "LRIDGE" 0.462686567164179
"eTPR" "7" "1" "45" "LRIDGE" 0.577639751552795
"eTNR" "7" "1" "45" "LRIDGE" 0.672203765227021
"ePPV" "7" "1" "45" "LRIDGE" 0.385892116182573
"d" "7" "1" "45" "LRIDGE" 0.393469387755102
"iters" "7" "1" "45" "LRIDGE" 8
"time.user.self" "7" "1" "45" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "1" "45" "LRIDGE" 0
"time.elapsed" "7" "1" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "1" "45" "LRIDGE" NA
"time.sys.child" "7" "1" "45" "LRIDGE" NA
"cv.iters" "7" "1" "45" "LRIDGE" 22.9365269461078
"cv.time.user.self" "7" "1" "45" "LRIDGE" 0.213814371257492
"cv.time.sys.self" "7" "1" "45" "LRIDGE" 0.000479041916167663
"cv.time.elapsed" "7" "1" "45" "LRIDGE" 0.214652694610786
"cv.time.user.child" "7" "1" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "1" "45" "LRIDGE" NA
"n.cv.par" "7" "1" "45" "LRIDGE" 334
"lambda" "1" "2" "45" "LRIDGE" 0.156844589096848
"lambdar0" "1" "2" "45" "LRIDGE" 0.45
"kappa" "1" "2" "45" "LRIDGE" 0.231574859547135
"condnum" "1" "2" "45" "LRIDGE" 9.87831705704633
"EL" "1" "2" "45" "LRIDGE" 13.7424376678562
"RMSE" "1" "2" "45" "LRIDGE" 0.00242942163053635
"F1" "1" "2" "45" "LRIDGE" 0.439461883408072
"eTPR" "1" "2" "45" "LRIDGE" 1
"eTNR" "1" "2" "45" "LRIDGE" 0.893707482993197
"ePPV" "1" "2" "45" "LRIDGE" 0.281609195402299
"d" "1" "2" "45" "LRIDGE" 0.142040816326531
"iters" "1" "2" "45" "LRIDGE" 8
"time.user.self" "1" "2" "45" "LRIDGE" 0.120000000000118
"time.sys.self" "1" "2" "45" "LRIDGE" 0
"time.elapsed" "1" "2" "45" "LRIDGE" 0.130000000000109
"time.user.child" "1" "2" "45" "LRIDGE" NA
"time.sys.child" "1" "2" "45" "LRIDGE" NA
"cv.iters" "1" "2" "45" "LRIDGE" 11.5515151515152
"cv.time.user.self" "1" "2" "45" "LRIDGE" 0.159343434343433
"cv.time.sys.self" "1" "2" "45" "LRIDGE" 0.000494949494949497
"cv.time.elapsed" "1" "2" "45" "LRIDGE" 0.160646464646466
"cv.time.user.child" "1" "2" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "2" "45" "LRIDGE" NA
"n.cv.par" "1" "2" "45" "LRIDGE" 198
"lambda" "7" "2" "45" "LRIDGE" 0.0147288074801127
"lambdar0" "7" "2" "45" "LRIDGE" 0.2
"kappa" "7" "2" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "2" "45" "LRIDGE" 3.79428020555193
"EL" "7" "2" "45" "LRIDGE" 30.3001781032022
"RMSE" "7" "2" "45" "LRIDGE" 0.0107814637676642
"F1" "7" "2" "45" "LRIDGE" 0.448979591836735
"eTPR" "7" "2" "45" "LRIDGE" 0.512422360248447
"eTNR" "7" "2" "45" "LRIDGE" 0.725359911406423
"ePPV" "7" "2" "45" "LRIDGE" 0.399515738498789
"d" "7" "2" "45" "LRIDGE" 0.337142857142857
"iters" "7" "2" "45" "LRIDGE" 9
"time.user.self" "7" "2" "45" "LRIDGE" 0.100000000000364
"time.sys.self" "7" "2" "45" "LRIDGE" 0
"time.elapsed" "7" "2" "45" "LRIDGE" 0.100000000000364
"time.user.child" "7" "2" "45" "LRIDGE" NA
"time.sys.child" "7" "2" "45" "LRIDGE" NA
"cv.iters" "7" "2" "45" "LRIDGE" 27.2077134986226
"cv.time.user.self" "7" "2" "45" "LRIDGE" 0.261030303030312
"cv.time.sys.self" "7" "2" "45" "LRIDGE" 0.000545454545454527
"cv.time.elapsed" "7" "2" "45" "LRIDGE" 0.262242424242419
"cv.time.user.child" "7" "2" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "2" "45" "LRIDGE" NA
"n.cv.par" "7" "2" "45" "LRIDGE" 363
"lambda" "1" "3" "45" "LRIDGE" 0.175680051668412
"lambdar0" "1" "3" "45" "LRIDGE" 0.45
"kappa" "1" "3" "45" "LRIDGE" 0.243444228034306
"condnum" "1" "3" "45" "LRIDGE" 7.28731143534084
"EL" "1" "3" "45" "LRIDGE" 21.4605435805766
"RMSE" "1" "3" "45" "LRIDGE" 0.00278475556943685
"F1" "1" "3" "45" "LRIDGE" 0.6125
"eTPR" "1" "3" "45" "LRIDGE" 1
"eTNR" "1" "3" "45" "LRIDGE" 0.947278911564626
"ePPV" "1" "3" "45" "LRIDGE" 0.441441441441441
"d" "1" "3" "45" "LRIDGE" 0.0906122448979592
"iters" "1" "3" "45" "LRIDGE" 16
"time.user.self" "1" "3" "45" "LRIDGE" 0.179999999999836
"time.sys.self" "1" "3" "45" "LRIDGE" 0
"time.elapsed" "1" "3" "45" "LRIDGE" 0.169999999999163
"time.user.child" "1" "3" "45" "LRIDGE" NA
"time.sys.child" "1" "3" "45" "LRIDGE" NA
"cv.iters" "1" "3" "45" "LRIDGE" 9.68629441624365
"cv.time.user.self" "1" "3" "45" "LRIDGE" 0.102477157360416
"cv.time.sys.self" "1" "3" "45" "LRIDGE" 0.00040609137055838
"cv.time.elapsed" "1" "3" "45" "LRIDGE" 0.10308629441623
"cv.time.user.child" "1" "3" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "3" "45" "LRIDGE" NA
"n.cv.par" "1" "3" "45" "LRIDGE" 197
"lambda" "7" "3" "45" "LRIDGE" 0.0155664494942849
"lambdar0" "7" "3" "45" "LRIDGE" 0.2
"kappa" "7" "3" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "3" "45" "LRIDGE" 3.56723331404951
"EL" "7" "3" "45" "LRIDGE" 31.5529330449271
"RMSE" "7" "3" "45" "LRIDGE" 0.010701499018443
"F1" "7" "3" "45" "LRIDGE" 0.422322775263952
"eTPR" "7" "3" "45" "LRIDGE" 0.434782608695652
"eTNR" "7" "3" "45" "LRIDGE" 0.777408637873754
"ePPV" "7" "3" "45" "LRIDGE" 0.410557184750733
"d" "7" "3" "45" "LRIDGE" 0.278367346938776
"iters" "7" "3" "45" "LRIDGE" 8
"time.user.self" "7" "3" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "7" "3" "45" "LRIDGE" 0
"time.elapsed" "7" "3" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "3" "45" "LRIDGE" NA
"time.sys.child" "7" "3" "45" "LRIDGE" NA
"cv.iters" "7" "3" "45" "LRIDGE" 27.7684507042254
"cv.time.user.self" "7" "3" "45" "LRIDGE" 0.258704225352056
"cv.time.sys.self" "7" "3" "45" "LRIDGE" 0.000523943661971831
"cv.time.elapsed" "7" "3" "45" "LRIDGE" 0.259425352112675
"cv.time.user.child" "7" "3" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "3" "45" "LRIDGE" NA
"n.cv.par" "7" "3" "45" "LRIDGE" 355
"lambda" "1" "4" "45" "LRIDGE" 0.12781688268368
"lambdar0" "1" "4" "45" "LRIDGE" 0.35
"kappa" "1" "4" "45" "LRIDGE" 0.383743481662972
"condnum" "1" "4" "45" "LRIDGE" 6.22740575115812
"EL" "1" "4" "45" "LRIDGE" 38.1395005076091
"RMSE" "1" "4" "45" "LRIDGE" 0.00241486432344983
"F1" "1" "4" "45" "LRIDGE" 0.580246913580247
"eTPR" "1" "4" "45" "LRIDGE" 0.959183673469388
"eTNR" "1" "4" "45" "LRIDGE" 0.943877551020408
"ePPV" "1" "4" "45" "LRIDGE" 0.415929203539823
"d" "1" "4" "45" "LRIDGE" 0.0922448979591837
"iters" "1" "4" "45" "LRIDGE" 9
"time.user.self" "1" "4" "45" "LRIDGE" 0.100000000000364
"time.sys.self" "1" "4" "45" "LRIDGE" 0
"time.elapsed" "1" "4" "45" "LRIDGE" 0.0600000000004002
"time.user.child" "1" "4" "45" "LRIDGE" NA
"time.sys.child" "1" "4" "45" "LRIDGE" NA
"cv.iters" "1" "4" "45" "LRIDGE" 11.0968421052632
"cv.time.user.self" "1" "4" "45" "LRIDGE" 0.114442105263162
"cv.time.sys.self" "1" "4" "45" "LRIDGE" 0.000242105263157899
"cv.time.elapsed" "1" "4" "45" "LRIDGE" 0.11457894736842
"cv.time.user.child" "1" "4" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "4" "45" "LRIDGE" NA
"n.cv.par" "1" "4" "45" "LRIDGE" 190
"lambda" "7" "4" "45" "LRIDGE" 0.00898932447903963
"lambdar0" "7" "4" "45" "LRIDGE" 0.1
"kappa" "7" "4" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "4" "45" "LRIDGE" 4.69584775426616
"EL" "7" "4" "45" "LRIDGE" 26.175026970633
"RMSE" "7" "4" "45" "LRIDGE" 0.0109380595917281
"F1" "7" "4" "45" "LRIDGE" 0.427032321253673
"eTPR" "7" "4" "45" "LRIDGE" 0.677018633540373
"eTNR" "7" "4" "45" "LRIDGE" 0.467331118493909
"ePPV" "7" "4" "45" "LRIDGE" 0.311874105865522
"d" "7" "4" "45" "LRIDGE" 0.570612244897959
"iters" "7" "4" "45" "LRIDGE" 7
"time.user.self" "7" "4" "45" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "4" "45" "LRIDGE" 0
"time.elapsed" "7" "4" "45" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "4" "45" "LRIDGE" NA
"time.sys.child" "7" "4" "45" "LRIDGE" NA
"cv.iters" "7" "4" "45" "LRIDGE" 27.3120481927711
"cv.time.user.self" "7" "4" "45" "LRIDGE" 0.266698795180713
"cv.time.sys.self" "7" "4" "45" "LRIDGE" 0.000536144578313245
"cv.time.elapsed" "7" "4" "45" "LRIDGE" 0.268403614457864
"cv.time.user.child" "7" "4" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "4" "45" "LRIDGE" NA
"n.cv.par" "7" "4" "45" "LRIDGE" 332
"lambda" "1" "5" "45" "LRIDGE" 0.147168698964776
"lambdar0" "1" "5" "45" "LRIDGE" 0.4
"kappa" "1" "5" "45" "LRIDGE" 0.246758990745246
"condnum" "1" "5" "45" "LRIDGE" 9.33947718661535
"EL" "1" "5" "45" "LRIDGE" 16.2679965408396
"RMSE" "1" "5" "45" "LRIDGE" 0.00234967069405325
"F1" "1" "5" "45" "LRIDGE" 0.447488584474886
"eTPR" "1" "5" "45" "LRIDGE" 1
"eTNR" "1" "5" "45" "LRIDGE" 0.897108843537415
"ePPV" "1" "5" "45" "LRIDGE" 0.288235294117647
"d" "1" "5" "45" "LRIDGE" 0.138775510204082
"iters" "1" "5" "45" "LRIDGE" 10
"time.user.self" "1" "5" "45" "LRIDGE" 0.140000000000327
"time.sys.self" "1" "5" "45" "LRIDGE" 0
"time.elapsed" "1" "5" "45" "LRIDGE" 0.119999999999891
"time.user.child" "1" "5" "45" "LRIDGE" NA
"time.sys.child" "1" "5" "45" "LRIDGE" NA
"cv.iters" "1" "5" "45" "LRIDGE" 10.6942408376963
"cv.time.user.self" "1" "5" "45" "LRIDGE" 0.116345549738231
"cv.time.sys.self" "1" "5" "45" "LRIDGE" 0.000303664921465964
"cv.time.elapsed" "1" "5" "45" "LRIDGE" 0.117204188481672
"cv.time.user.child" "1" "5" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "5" "45" "LRIDGE" NA
"n.cv.par" "1" "5" "45" "LRIDGE" 191
"lambda" "7" "5" "45" "LRIDGE" 0.010081885181339
"lambdar0" "7" "5" "45" "LRIDGE" 0.1
"kappa" "7" "5" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "5" "45" "LRIDGE" 4.53314243944685
"EL" "7" "5" "45" "LRIDGE" 26.567136046609
"RMSE" "7" "5" "45" "LRIDGE" 0.0106753075068783
"F1" "7" "5" "45" "LRIDGE" 0.455590386624869
"eTPR" "7" "5" "45" "LRIDGE" 0.677018633540373
"eTNR" "7" "5" "45" "LRIDGE" 0.538205980066445
"ePPV" "7" "5" "45" "LRIDGE" 0.343307086614173
"d" "7" "5" "45" "LRIDGE" 0.518367346938776
"iters" "7" "5" "45" "LRIDGE" 7
"time.user.self" "7" "5" "45" "LRIDGE" 0.0599999999976717
"time.sys.self" "7" "5" "45" "LRIDGE" 0
"time.elapsed" "7" "5" "45" "LRIDGE" 0.069999999999709
"time.user.child" "7" "5" "45" "LRIDGE" NA
"time.sys.child" "7" "5" "45" "LRIDGE" NA
"cv.iters" "7" "5" "45" "LRIDGE" 24.5062111801242
"cv.time.user.self" "7" "5" "45" "LRIDGE" 0.236708074534075
"cv.time.sys.self" "7" "5" "45" "LRIDGE" 0.000534161490683243
"cv.time.elapsed" "7" "5" "45" "LRIDGE" 0.237310559006179
"cv.time.user.child" "7" "5" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "5" "45" "LRIDGE" NA
"n.cv.par" "7" "5" "45" "LRIDGE" 322
"lambda" "1" "6" "45" "LRIDGE" 0.162366922364815
"lambdar0" "1" "6" "45" "LRIDGE" 0.45
"kappa" "1" "6" "45" "LRIDGE" 0.224875781585257
"condnum" "1" "6" "45" "LRIDGE" 9.68374785570849
"EL" "1" "6" "45" "LRIDGE" 14.7614531621991
"RMSE" "1" "6" "45" "LRIDGE" 0.00242559332476344
"F1" "1" "6" "45" "LRIDGE" 0.450704225352113
"eTPR" "1" "6" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "6" "45" "LRIDGE" 0.901360544217687
"ePPV" "1" "6" "45" "LRIDGE" 0.292682926829268
"d" "1" "6" "45" "LRIDGE" 0.133877551020408
"iters" "1" "6" "45" "LRIDGE" 10
"time.user.self" "1" "6" "45" "LRIDGE" 0.130000000000109
"time.sys.self" "1" "6" "45" "LRIDGE" 0
"time.elapsed" "1" "6" "45" "LRIDGE" 0.109999999999673
"time.user.child" "1" "6" "45" "LRIDGE" NA
"time.sys.child" "1" "6" "45" "LRIDGE" NA
"cv.iters" "1" "6" "45" "LRIDGE" 11.6031413612565
"cv.time.user.self" "1" "6" "45" "LRIDGE" 0.136523560209436
"cv.time.sys.self" "1" "6" "45" "LRIDGE" 0.00033507853403141
"cv.time.elapsed" "1" "6" "45" "LRIDGE" 0.136732984293203
"cv.time.user.child" "1" "6" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "6" "45" "LRIDGE" NA
"n.cv.par" "1" "6" "45" "LRIDGE" 191
"lambda" "7" "6" "45" "LRIDGE" 0.0157157428552528
"lambdar0" "7" "6" "45" "LRIDGE" 0.15
"kappa" "7" "6" "45" "LRIDGE" 2.50514408640719
"condnum" "7" "6" "45" "LRIDGE" 3.67262883700357
"EL" "7" "6" "45" "LRIDGE" 26.0843759941202
"RMSE" "7" "6" "45" "LRIDGE" 0.0097670209230013
"F1" "7" "6" "45" "LRIDGE" 0.449315068493151
"eTPR" "7" "6" "45" "LRIDGE" 0.509316770186335
"eTNR" "7" "6" "45" "LRIDGE" 0.729789590254707
"ePPV" "7" "6" "45" "LRIDGE" 0.401960784313726
"d" "7" "6" "45" "LRIDGE" 0.333061224489796
"iters" "7" "6" "45" "LRIDGE" 8
"time.user.self" "7" "6" "45" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "6" "45" "LRIDGE" 0
"time.elapsed" "7" "6" "45" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "6" "45" "LRIDGE" NA
"time.sys.child" "7" "6" "45" "LRIDGE" NA
"cv.iters" "7" "6" "45" "LRIDGE" 23.1035598705502
"cv.time.user.self" "7" "6" "45" "LRIDGE" 0.220537216828448
"cv.time.sys.self" "7" "6" "45" "LRIDGE" 0.000478964401294504
"cv.time.elapsed" "7" "6" "45" "LRIDGE" 0.221902912621331
"cv.time.user.child" "7" "6" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "6" "45" "LRIDGE" NA
"n.cv.par" "7" "6" "45" "LRIDGE" 309
"lambda" "1" "7" "45" "LRIDGE" 0.122844893623715
"lambdar0" "1" "7" "45" "LRIDGE" 0.3
"kappa" "1" "7" "45" "LRIDGE" 0.372893603200936
"condnum" "1" "7" "45" "LRIDGE" 6.13704815441675
"EL" "1" "7" "45" "LRIDGE" 27.5237776830589
"RMSE" "1" "7" "45" "LRIDGE" 0.00263165114018424
"F1" "1" "7" "45" "LRIDGE" 0.426666666666667
"eTPR" "1" "7" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "7" "45" "LRIDGE" 0.891156462585034
"ePPV" "1" "7" "45" "LRIDGE" 0.272727272727273
"d" "1" "7" "45" "LRIDGE" 0.143673469387755
"iters" "1" "7" "45" "LRIDGE" 8
"time.user.self" "1" "7" "45" "LRIDGE" 0.0599999999994907
"time.sys.self" "1" "7" "45" "LRIDGE" 0
"time.elapsed" "1" "7" "45" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "7" "45" "LRIDGE" NA
"time.sys.child" "1" "7" "45" "LRIDGE" NA
"cv.iters" "1" "7" "45" "LRIDGE" 10.0021857923497
"cv.time.user.self" "1" "7" "45" "LRIDGE" 0.0906010928961566
"cv.time.sys.self" "1" "7" "45" "LRIDGE" 0.000316939890710382
"cv.time.elapsed" "1" "7" "45" "LRIDGE" 0.0908087431693871
"cv.time.user.child" "1" "7" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "7" "45" "LRIDGE" NA
"n.cv.par" "1" "7" "45" "LRIDGE" 183
"lambda" "7" "7" "45" "LRIDGE" 0.0129518743353112
"lambdar0" "7" "7" "45" "LRIDGE" 0.15
"kappa" "7" "7" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "7" "45" "LRIDGE" 4.06570169055687
"EL" "7" "7" "45" "LRIDGE" 26.2031860242368
"RMSE" "7" "7" "45" "LRIDGE" 0.0104026171632107
"F1" "7" "7" "45" "LRIDGE" 0.432
"eTPR" "7" "7" "45" "LRIDGE" 0.58695652173913
"eTNR" "7" "7" "45" "LRIDGE" 0.596899224806202
"ePPV" "7" "7" "45" "LRIDGE" 0.341772151898734
"d" "7" "7" "45" "LRIDGE" 0.451428571428571
"iters" "7" "7" "45" "LRIDGE" 9
"time.user.self" "7" "7" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "7" "45" "LRIDGE" 0
"time.elapsed" "7" "7" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "7" "7" "45" "LRIDGE" NA
"time.sys.child" "7" "7" "45" "LRIDGE" NA
"cv.iters" "7" "7" "45" "LRIDGE" 25.7832884097035
"cv.time.user.self" "7" "7" "45" "LRIDGE" 0.243185983827494
"cv.time.sys.self" "7" "7" "45" "LRIDGE" 0.000495956873315357
"cv.time.elapsed" "7" "7" "45" "LRIDGE" 0.244097035040429
"cv.time.user.child" "7" "7" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "7" "45" "LRIDGE" NA
"n.cv.par" "7" "7" "45" "LRIDGE" 371
"lambda" "1" "8" "45" "LRIDGE" 0.172140380582971
"lambdar0" "1" "8" "45" "LRIDGE" 0.45
"kappa" "1" "8" "45" "LRIDGE" 0.237606172801753
"condnum" "1" "8" "45" "LRIDGE" 8.05563437226155
"EL" "1" "8" "45" "LRIDGE" 23.1579058838257
"RMSE" "1" "8" "45" "LRIDGE" 0.00260207483456497
"F1" "1" "8" "45" "LRIDGE" 0.532608695652174
"eTPR" "1" "8" "45" "LRIDGE" 1
"eTNR" "1" "8" "45" "LRIDGE" 0.92687074829932
"ePPV" "1" "8" "45" "LRIDGE" 0.362962962962963
"d" "1" "8" "45" "LRIDGE" 0.110204081632653
"iters" "1" "8" "45" "LRIDGE" 15
"time.user.self" "1" "8" "45" "LRIDGE" 0.200000000000728
"time.sys.self" "1" "8" "45" "LRIDGE" 0
"time.elapsed" "1" "8" "45" "LRIDGE" 0.180000000000291
"time.user.child" "1" "8" "45" "LRIDGE" NA
"time.sys.child" "1" "8" "45" "LRIDGE" NA
"cv.iters" "1" "8" "45" "LRIDGE" 10.5040404040404
"cv.time.user.self" "1" "8" "45" "LRIDGE" 0.0946969696969504
"cv.time.sys.self" "1" "8" "45" "LRIDGE" 0.000252525252525249
"cv.time.elapsed" "1" "8" "45" "LRIDGE" 0.0957979797979891
"cv.time.user.child" "1" "8" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "8" "45" "LRIDGE" NA
"n.cv.par" "1" "8" "45" "LRIDGE" 198
"lambda" "7" "8" "45" "LRIDGE" 0.0131981107823631
"lambdar0" "7" "8" "45" "LRIDGE" 0.15
"kappa" "7" "8" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "8" "45" "LRIDGE" 4.26670656229304
"EL" "7" "8" "45" "LRIDGE" 29.2753622982701
"RMSE" "7" "8" "45" "LRIDGE" 0.0103777247309471
"F1" "7" "8" "45" "LRIDGE" 0.430730478589421
"eTPR" "7" "8" "45" "LRIDGE" 0.531055900621118
"eTNR" "7" "8" "45" "LRIDGE" 0.666666666666667
"ePPV" "7" "8" "45" "LRIDGE" 0.36228813559322
"d" "7" "8" "45" "LRIDGE" 0.38530612244898
"iters" "7" "8" "45" "LRIDGE" 8
"time.user.self" "7" "8" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "8" "45" "LRIDGE" 0
"time.elapsed" "7" "8" "45" "LRIDGE" 0.0499999999992724
"time.user.child" "7" "8" "45" "LRIDGE" NA
"time.sys.child" "7" "8" "45" "LRIDGE" NA
"cv.iters" "7" "8" "45" "LRIDGE" 25.5243093922652
"cv.time.user.self" "7" "8" "45" "LRIDGE" 0.238629834254211
"cv.time.sys.self" "7" "8" "45" "LRIDGE" 0.000497237569060769
"cv.time.elapsed" "7" "8" "45" "LRIDGE" 0.23951933701661
"cv.time.user.child" "7" "8" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "8" "45" "LRIDGE" NA
"n.cv.par" "7" "8" "45" "LRIDGE" 362
"lambda" "1" "9" "45" "LRIDGE" 0.16730247435194
"lambdar0" "1" "9" "45" "LRIDGE" 0.4
"kappa" "1" "9" "45" "LRIDGE" 0.247897956695772
"condnum" "1" "9" "45" "LRIDGE" 6.96942349383649
"EL" "1" "9" "45" "LRIDGE" 23.872760654395
"RMSE" "1" "9" "45" "LRIDGE" 0.00263713669903089
"F1" "1" "9" "45" "LRIDGE" 0.6125
"eTPR" "1" "9" "45" "LRIDGE" 1
"eTNR" "1" "9" "45" "LRIDGE" 0.947278911564626
"ePPV" "1" "9" "45" "LRIDGE" 0.441441441441441
