"metric" "n_bands" "simulation" "n" "method" "value"
"lambdar0" "7" "14" "45" "LRIDGE" 0.2
"kappa" "7" "14" "45" "LRIDGE" 2.50514408640719
"condnum" "7" "14" "45" "LRIDGE" 3.26326350733421
"EL" "7" "14" "45" "LRIDGE" 35.2335550365584
"RMSE" "7" "14" "45" "LRIDGE" 0.0104123892257215
"F1" "7" "14" "45" "LRIDGE" 0.383606557377049
"eTPR" "7" "14" "45" "LRIDGE" 0.363354037267081
"eTNR" "7" "14" "45" "LRIDGE" 0.81063122923588
"ePPV" "7" "14" "45" "LRIDGE" 0.40625
"d" "7" "14" "45" "LRIDGE" 0.235102040816327
"iters" "7" "14" "45" "LRIDGE" 10
"time.user.self" "7" "14" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "7" "14" "45" "LRIDGE" 0
"time.elapsed" "7" "14" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "14" "45" "LRIDGE" NA
"time.sys.child" "7" "14" "45" "LRIDGE" NA
"cv.iters" "7" "14" "45" "LRIDGE" 24.8029761904762
"cv.time.user.self" "7" "14" "45" "LRIDGE" 0.229791666666637
"cv.time.sys.self" "7" "14" "45" "LRIDGE" 0.000357142857142862
"cv.time.elapsed" "7" "14" "45" "LRIDGE" 0.230982142857136
"cv.time.user.child" "7" "14" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "14" "45" "LRIDGE" NA
"n.cv.par" "7" "14" "45" "LRIDGE" 336
"lambda" "1" "15" "45" "LRIDGE" 0.164922794919969
"lambdar0" "1" "15" "45" "LRIDGE" 0.45
"kappa" "1" "15" "45" "LRIDGE" 0.228279183526719
"condnum" "1" "15" "45" "LRIDGE" 9.82501685488066
"EL" "1" "15" "45" "LRIDGE" 17.6615879406154
"RMSE" "1" "15" "45" "LRIDGE" 0.00268254591957149
"F1" "1" "15" "45" "LRIDGE" 0.466666666666667
"eTPR" "1" "15" "45" "LRIDGE" 1
"eTNR" "1" "15" "45" "LRIDGE" 0.904761904761905
"ePPV" "1" "15" "45" "LRIDGE" 0.304347826086957
"d" "1" "15" "45" "LRIDGE" 0.131428571428571
"iters" "1" "15" "45" "LRIDGE" 12
"time.user.self" "1" "15" "45" "LRIDGE" 0.140000000000327
"time.sys.self" "1" "15" "45" "LRIDGE" 0
"time.elapsed" "1" "15" "45" "LRIDGE" 0.140000000000327
"time.user.child" "1" "15" "45" "LRIDGE" NA
"time.sys.child" "1" "15" "45" "LRIDGE" NA
"cv.iters" "1" "15" "45" "LRIDGE" 11.4375634517766
"cv.time.user.self" "1" "15" "45" "LRIDGE" 0.128426395939096
"cv.time.sys.self" "1" "15" "45" "LRIDGE" 0.000263959390862946
"cv.time.elapsed" "1" "15" "45" "LRIDGE" 0.12897461928934
"cv.time.user.child" "1" "15" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "15" "45" "LRIDGE" NA
"n.cv.par" "1" "15" "45" "LRIDGE" 197
"lambda" "7" "15" "45" "LRIDGE" 0.00996714210185772
"lambdar0" "7" "15" "45" "LRIDGE" 0.1
"kappa" "7" "15" "45" "LRIDGE" 3.19296271262948
"condnum" "7" "15" "45" "LRIDGE" 3.90719557647094
"EL" "7" "15" "45" "LRIDGE" 28.9754290403595
"RMSE" "7" "15" "45" "LRIDGE" 0.0103318394061966
"F1" "7" "15" "45" "LRIDGE" 0.465270121278942
"eTPR" "7" "15" "45" "LRIDGE" 0.65527950310559
"eTNR" "7" "15" "45" "LRIDGE" 0.585825027685493
"ePPV" "7" "15" "45" "LRIDGE" 0.360683760683761
"d" "7" "15" "45" "LRIDGE" 0.477551020408163
"iters" "7" "15" "45" "LRIDGE" 7
"time.user.self" "7" "15" "45" "LRIDGE" 0.0599999999976717
"time.sys.self" "7" "15" "45" "LRIDGE" 0
"time.elapsed" "7" "15" "45" "LRIDGE" 0.0400000000008731
"time.user.child" "7" "15" "45" "LRIDGE" NA
"time.sys.child" "7" "15" "45" "LRIDGE" NA
"cv.iters" "7" "15" "45" "LRIDGE" 24.2155172413793
"cv.time.user.self" "7" "15" "45" "LRIDGE" 0.223971264367853
"cv.time.sys.self" "7" "15" "45" "LRIDGE" 0.000500000000000007
"cv.time.elapsed" "7" "15" "45" "LRIDGE" 0.225787356321841
"cv.time.user.child" "7" "15" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "15" "45" "LRIDGE" NA
"n.cv.par" "7" "15" "45" "LRIDGE" 348
"lambda" "1" "16" "45" "LRIDGE" 0.124867146458819
"lambdar0" "1" "16" "45" "LRIDGE" 0.35
"kappa" "1" "16" "45" "LRIDGE" 0.351875563736779
"condnum" "1" "16" "45" "LRIDGE" 7.82523517975873
"EL" "1" "16" "45" "LRIDGE" 23.1975239264497
"RMSE" "1" "16" "45" "LRIDGE" 0.00243381924543057
"F1" "1" "16" "45" "LRIDGE" 0.468899521531101
"eTPR" "1" "16" "45" "LRIDGE" 1
"eTNR" "1" "16" "45" "LRIDGE" 0.905612244897959
"ePPV" "1" "16" "45" "LRIDGE" 0.30625
"d" "1" "16" "45" "LRIDGE" 0.130612244897959
"iters" "1" "16" "45" "LRIDGE" 8
"time.user.self" "1" "16" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "1" "16" "45" "LRIDGE" 0
"time.elapsed" "1" "16" "45" "LRIDGE" 0.0999999999994543
"time.user.child" "1" "16" "45" "LRIDGE" NA
"time.sys.child" "1" "16" "45" "LRIDGE" NA
"cv.iters" "1" "16" "45" "LRIDGE" 10.2430769230769
"cv.time.user.self" "1" "16" "45" "LRIDGE" 0.115241025641028
"cv.time.sys.self" "1" "16" "45" "LRIDGE" 0.000215384615384616
"cv.time.elapsed" "1" "16" "45" "LRIDGE" 0.115815384615374
"cv.time.user.child" "1" "16" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "16" "45" "LRIDGE" NA
"n.cv.par" "1" "16" "45" "LRIDGE" 195
"lambda" "7" "16" "45" "LRIDGE" 0.0288146472495787
"lambdar0" "7" "16" "45" "LRIDGE" 0.3
"kappa" "7" "16" "45" "LRIDGE" 1.88889814172111
"condnum" "7" "16" "45" "LRIDGE" 2.93574662690895
"EL" "7" "16" "45" "LRIDGE" 36.9073797306141
"RMSE" "7" "16" "45" "LRIDGE" 0.010660681562515
"F1" "7" "16" "45" "LRIDGE" 0.253393665158371
"eTPR" "7" "16" "45" "LRIDGE" 0.173913043478261
"eTNR" "7" "16" "45" "LRIDGE" 0.929125138427464
"ePPV" "7" "16" "45" "LRIDGE" 0.466666666666667
"d" "7" "16" "45" "LRIDGE" 0.0979591836734694
"iters" "7" "16" "45" "LRIDGE" 9
"time.user.self" "7" "16" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "7" "16" "45" "LRIDGE" 0
"time.elapsed" "7" "16" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "7" "16" "45" "LRIDGE" NA
"time.sys.child" "7" "16" "45" "LRIDGE" NA
"cv.iters" "7" "16" "45" "LRIDGE" 26.4761609907121
"cv.time.user.self" "7" "16" "45" "LRIDGE" 0.245386996904031
"cv.time.sys.self" "7" "16" "45" "LRIDGE" 0.00053869969040248
"cv.time.elapsed" "7" "16" "45" "LRIDGE" 0.246736842105276
"cv.time.user.child" "7" "16" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "16" "45" "LRIDGE" NA
"n.cv.par" "7" "16" "45" "LRIDGE" 323
"lambda" "1" "17" "45" "LRIDGE" 0.13198907478548
"lambdar0" "1" "17" "45" "LRIDGE" 0.35
"kappa" "1" "17" "45" "LRIDGE" 0.380389673499198
"condnum" "1" "17" "45" "LRIDGE" 5.93445836154862
"EL" "1" "17" "45" "LRIDGE" 30.7043941660822
"RMSE" "1" "17" "45" "LRIDGE" 0.00260639991189603
"F1" "1" "17" "45" "LRIDGE" 0.525139664804469
"eTPR" "1" "17" "45" "LRIDGE" 0.959183673469388
"eTNR" "1" "17" "45" "LRIDGE" 0.929421768707483
"ePPV" "1" "17" "45" "LRIDGE" 0.361538461538462
"d" "1" "17" "45" "LRIDGE" 0.106122448979592
"iters" "1" "17" "45" "LRIDGE" 7
"time.user.self" "1" "17" "45" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "17" "45" "LRIDGE" 0
"time.elapsed" "1" "17" "45" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "17" "45" "LRIDGE" NA
"time.sys.child" "1" "17" "45" "LRIDGE" NA
"cv.iters" "1" "17" "45" "LRIDGE" 10.2324324324324
"cv.time.user.self" "1" "17" "45" "LRIDGE" 0.121545945945937
"cv.time.sys.self" "1" "17" "45" "LRIDGE" 0.000356756756756751
"cv.time.elapsed" "1" "17" "45" "LRIDGE" 0.121870270270269
"cv.time.user.child" "1" "17" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "17" "45" "LRIDGE" NA
"n.cv.par" "1" "17" "45" "LRIDGE" 185
"lambda" "7" "17" "45" "LRIDGE" 0.0133494113102705
"lambdar0" "7" "17" "45" "LRIDGE" 0.15
"kappa" "7" "17" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "17" "45" "LRIDGE" 4.24614500664366
"EL" "7" "17" "45" "LRIDGE" 28.8063869067689
"RMSE" "7" "17" "45" "LRIDGE" 0.0105992959119745
"F1" "7" "17" "45" "LRIDGE" 0.421455938697318
"eTPR" "7" "17" "45" "LRIDGE" 0.512422360248447
"eTNR" "7" "17" "45" "LRIDGE" 0.672203765227021
"ePPV" "7" "17" "45" "LRIDGE" 0.357917570498915
"d" "7" "17" "45" "LRIDGE" 0.376326530612245
"iters" "7" "17" "45" "LRIDGE" 9
"time.user.self" "7" "17" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "7" "17" "45" "LRIDGE" 0
"time.elapsed" "7" "17" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "7" "17" "45" "LRIDGE" NA
"time.sys.child" "7" "17" "45" "LRIDGE" NA
"cv.iters" "7" "17" "45" "LRIDGE" 25.5070821529745
"cv.time.user.self" "7" "17" "45" "LRIDGE" 0.236583569405177
"cv.time.sys.self" "7" "17" "45" "LRIDGE" 0.000402266288951854
"cv.time.elapsed" "7" "17" "45" "LRIDGE" 0.237796033994342
"cv.time.user.child" "7" "17" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "17" "45" "LRIDGE" NA
"n.cv.par" "7" "17" "45" "LRIDGE" 353
"lambda" "1" "18" "45" "LRIDGE" 0.120928156522848
"lambdar0" "1" "18" "45" "LRIDGE" 0.35
"kappa" "1" "18" "45" "LRIDGE" 0.358510287687325
"condnum" "1" "18" "45" "LRIDGE" 6.94431752645071
"EL" "1" "18" "45" "LRIDGE" 22.4419206966536
"RMSE" "1" "18" "45" "LRIDGE" 0.00237514677588278
"F1" "1" "18" "45" "LRIDGE" 0.413502109704641
"eTPR" "1" "18" "45" "LRIDGE" 1
"eTNR" "1" "18" "45" "LRIDGE" 0.881802721088435
"ePPV" "1" "18" "45" "LRIDGE" 0.26063829787234
"d" "1" "18" "45" "LRIDGE" 0.153469387755102
"iters" "1" "18" "45" "LRIDGE" 8
"time.user.self" "1" "18" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "18" "45" "LRIDGE" 0
"time.elapsed" "1" "18" "45" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "18" "45" "LRIDGE" NA
"time.sys.child" "1" "18" "45" "LRIDGE" NA
"cv.iters" "1" "18" "45" "LRIDGE" 12.1908629441624
"cv.time.user.self" "1" "18" "45" "LRIDGE" 0.113187817258884
"cv.time.sys.self" "1" "18" "45" "LRIDGE" 0.000142131979695425
"cv.time.elapsed" "1" "18" "45" "LRIDGE" 0.113979695431451
"cv.time.user.child" "1" "18" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "18" "45" "LRIDGE" NA
"n.cv.par" "1" "18" "45" "LRIDGE" 197
"lambda" "7" "18" "45" "LRIDGE" 0.0733491405280045
"lambdar0" "7" "18" "45" "LRIDGE" 0.8
"kappa" "7" "18" "45" "LRIDGE" 0.648791527309394
"condnum" "7" "18" "45" "LRIDGE" 2.85481134057667
"EL" "7" "18" "45" "LRIDGE" 43.4426960709818
"RMSE" "7" "18" "45" "LRIDGE" 0.0112211525689177
"F1" "7" "18" "45" "LRIDGE" 0
"eTPR" "7" "18" "45" "LRIDGE" 0
"eTNR" "7" "18" "45" "LRIDGE" 1
"ePPV" "7" "18" "45" "LRIDGE" 1
"d" "7" "18" "45" "LRIDGE" 0
"iters" "7" "18" "45" "LRIDGE" 1
"time.user.self" "7" "18" "45" "LRIDGE" 0
"time.sys.self" "7" "18" "45" "LRIDGE" 0
"time.elapsed" "7" "18" "45" "LRIDGE" 0.0200000000004366
"time.user.child" "7" "18" "45" "LRIDGE" NA
"time.sys.child" "7" "18" "45" "LRIDGE" NA
"cv.iters" "7" "18" "45" "LRIDGE" 24.9349112426036
"cv.time.user.self" "7" "18" "45" "LRIDGE" 0.232621301775189
"cv.time.sys.self" "7" "18" "45" "LRIDGE" 0.000349112426035513
"cv.time.elapsed" "7" "18" "45" "LRIDGE" 0.233786982248485
"cv.time.user.child" "7" "18" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "18" "45" "LRIDGE" NA
"n.cv.par" "7" "18" "45" "LRIDGE" 338
"lambda" "1" "19" "45" "LRIDGE" 0.165356092322431
"lambdar0" "1" "19" "45" "LRIDGE" 0.45
"kappa" "1" "19" "45" "LRIDGE" 0.228930784657874
"condnum" "1" "19" "45" "LRIDGE" 8.83796865899987
"EL" "1" "19" "45" "LRIDGE" 25.9124545662044
"RMSE" "1" "19" "45" "LRIDGE" 0.00263118021676734
"F1" "1" "19" "45" "LRIDGE" 0.5
"eTPR" "1" "19" "45" "LRIDGE" 0.918367346938776
"eTNR" "1" "19" "45" "LRIDGE" 0.92687074829932
"ePPV" "1" "19" "45" "LRIDGE" 0.343511450381679
"d" "1" "19" "45" "LRIDGE" 0.106938775510204
"iters" "1" "19" "45" "LRIDGE" 15
"time.user.self" "1" "19" "45" "LRIDGE" 0.140000000000327
"time.sys.self" "1" "19" "45" "LRIDGE" 0
"time.elapsed" "1" "19" "45" "LRIDGE" 0.139999999999418
"time.user.child" "1" "19" "45" "LRIDGE" NA
"time.sys.child" "1" "19" "45" "LRIDGE" NA
"cv.iters" "1" "19" "45" "LRIDGE" 10.865306122449
"cv.time.user.self" "1" "19" "45" "LRIDGE" 0.0978673469387846
"cv.time.sys.self" "1" "19" "45" "LRIDGE" 0.000112244897959194
"cv.time.elapsed" "1" "19" "45" "LRIDGE" 0.0978775510204147
"cv.time.user.child" "1" "19" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "19" "45" "LRIDGE" NA
"n.cv.par" "1" "19" "45" "LRIDGE" 196
"lambda" "7" "19" "45" "LRIDGE" 0.0118327723472494
"lambdar0" "7" "19" "45" "LRIDGE" 0.15
"kappa" "7" "19" "45" "LRIDGE" 2.94986839146505
"condnum" "7" "19" "45" "LRIDGE" 3.75025751216426
"EL" "7" "19" "45" "LRIDGE" 31.9010307023211
"RMSE" "7" "19" "45" "LRIDGE" 0.0102627669215055
"F1" "7" "19" "45" "LRIDGE" 0.475294117647059
"eTPR" "7" "19" "45" "LRIDGE" 0.627329192546584
"eTNR" "7" "19" "45" "LRIDGE" 0.638981173864895
"ePPV" "7" "19" "45" "LRIDGE" 0.382575757575758
"d" "7" "19" "45" "LRIDGE" 0.431020408163265
"iters" "7" "19" "45" "LRIDGE" 8
"time.user.self" "7" "19" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "7" "19" "45" "LRIDGE" 0
"time.elapsed" "7" "19" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "7" "19" "45" "LRIDGE" NA
"time.sys.child" "7" "19" "45" "LRIDGE" NA
"cv.iters" "7" "19" "45" "LRIDGE" 27.2244897959184
"cv.time.user.self" "7" "19" "45" "LRIDGE" 0.253376093294442
"cv.time.sys.self" "7" "19" "45" "LRIDGE" 0.000384839650145771
"cv.time.elapsed" "7" "19" "45" "LRIDGE" 0.254314868804704
"cv.time.user.child" "7" "19" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "19" "45" "LRIDGE" NA
"n.cv.par" "7" "19" "45" "LRIDGE" 343
"lambda" "1" "20" "45" "LRIDGE" 0.152228980067703
"lambdar0" "1" "20" "45" "LRIDGE" 0.45
"kappa" "1" "20" "45" "LRIDGE" 0.250435049496808
"condnum" "1" "20" "45" "LRIDGE" 9.07421127657371
"EL" "1" "20" "45" "LRIDGE" 15.8268580794132
"RMSE" "1" "20" "45" "LRIDGE" 0.00257785036265971
"F1" "1" "20" "45" "LRIDGE" 0.412017167381974
"eTPR" "1" "20" "45" "LRIDGE" 0.979591836734694
"eTNR" "1" "20" "45" "LRIDGE" 0.884353741496599
"ePPV" "1" "20" "45" "LRIDGE" 0.260869565217391
"d" "1" "20" "45" "LRIDGE" 0.150204081632653
"iters" "1" "20" "45" "LRIDGE" 10
"time.user.self" "1" "20" "45" "LRIDGE" 0.0900000000001455
"time.sys.self" "1" "20" "45" "LRIDGE" 0
"time.elapsed" "1" "20" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "1" "20" "45" "LRIDGE" NA
"time.sys.child" "1" "20" "45" "LRIDGE" NA
"cv.iters" "1" "20" "45" "LRIDGE" 11.6606965174129
"cv.time.user.self" "1" "20" "45" "LRIDGE" 0.104955223880566
"cv.time.sys.self" "1" "20" "45" "LRIDGE" 0.000159203980099506
"cv.time.elapsed" "1" "20" "45" "LRIDGE" 0.105641791044794
"cv.time.user.child" "1" "20" "45" "LRIDGE" NA
"cv.time.sys.child" "1" "20" "45" "LRIDGE" NA
"n.cv.par" "1" "20" "45" "LRIDGE" 201
"lambda" "7" "20" "45" "LRIDGE" 0.0121861650109209
"lambdar0" "7" "20" "45" "LRIDGE" 0.15
"kappa" "7" "20" "45" "LRIDGE" 2.72086788725835
"condnum" "7" "20" "45" "LRIDGE" 4.0557610076579
"EL" "7" "20" "45" "LRIDGE" 24.4735031339
"RMSE" "7" "20" "45" "LRIDGE" 0.00946038348735094
"F1" "7" "20" "45" "LRIDGE" 0.459459459459459
"eTPR" "7" "20" "45" "LRIDGE" 0.633540372670807
"eTNR" "7" "20" "45" "LRIDGE" 0.599114064230343
"ePPV" "7" "20" "45" "LRIDGE" 0.360424028268551
"d" "7" "20" "45" "LRIDGE" 0.462040816326531
"iters" "7" "20" "45" "LRIDGE" 8
"time.user.self" "7" "20" "45" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "20" "45" "LRIDGE" 0
"time.elapsed" "7" "20" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "7" "20" "45" "LRIDGE" NA
"time.sys.child" "7" "20" "45" "LRIDGE" NA
"cv.iters" "7" "20" "45" "LRIDGE" 24.7850828729282
"cv.time.user.self" "7" "20" "45" "LRIDGE" 0.230044198895066
"cv.time.sys.self" "7" "20" "45" "LRIDGE" 0.000563535911602216
"cv.time.elapsed" "7" "20" "45" "LRIDGE" 0.231342541436448
"cv.time.user.child" "7" "20" "45" "LRIDGE" NA
"cv.time.sys.child" "7" "20" "45" "LRIDGE" NA
"n.cv.par" "7" "20" "45" "LRIDGE" 362
"lambda" "1" "11" "75" "LRIDGE" 0.15821418334706
"lambdar0" "1" "11" "75" "LRIDGE" 0.5
"kappa" "1" "11" "75" "LRIDGE" 0.139975377633341
"condnum" "1" "11" "75" "LRIDGE" 13.7736009620808
"EL" "1" "11" "75" "LRIDGE" 6.94376442508856
"RMSE" "1" "11" "75" "LRIDGE" 0.00214164144521222
"F1" "1" "11" "75" "LRIDGE" 0.5
"eTPR" "1" "11" "75" "LRIDGE" 1
"eTNR" "1" "11" "75" "LRIDGE" 0.916666666666667
"ePPV" "1" "11" "75" "LRIDGE" 0.333333333333333
"d" "1" "11" "75" "LRIDGE" 0.12
"iters" "1" "11" "75" "LRIDGE" 7
"time.user.self" "1" "11" "75" "LRIDGE" 0.0699999999999932
"time.sys.self" "1" "11" "75" "LRIDGE" 0
"time.elapsed" "1" "11" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "11" "75" "LRIDGE" NA
"time.sys.child" "1" "11" "75" "LRIDGE" NA
"cv.iters" "1" "11" "75" "LRIDGE" 11.4129032258065
"cv.time.user.self" "1" "11" "75" "LRIDGE" 0.111299539170507
"cv.time.sys.self" "1" "11" "75" "LRIDGE" 0.000258064516129032
"cv.time.elapsed" "1" "11" "75" "LRIDGE" 0.112138248847927
"cv.time.user.child" "1" "11" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "11" "75" "LRIDGE" NA
"n.cv.par" "1" "11" "75" "LRIDGE" 217
"lambda" "7" "11" "75" "LRIDGE" 0.017603871382011
"lambdar0" "7" "11" "75" "LRIDGE" 0.25
"kappa" "7" "11" "75" "LRIDGE" 1.85862790959271
"condnum" "7" "11" "75" "LRIDGE" 3.17115287744719
"EL" "7" "11" "75" "LRIDGE" 27.2878435304472
"RMSE" "7" "11" "75" "LRIDGE" 0.00966028705196776
"F1" "7" "11" "75" "LRIDGE" 0.5
"eTPR" "7" "11" "75" "LRIDGE" 0.447204968944099
"eTNR" "7" "11" "75" "LRIDGE" 0.878183831672204
"ePPV" "7" "11" "75" "LRIDGE" 0.566929133858268
"d" "7" "11" "75" "LRIDGE" 0.20734693877551
"iters" "7" "11" "75" "LRIDGE" 8
"time.user.self" "7" "11" "75" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "11" "75" "LRIDGE" 0
"time.elapsed" "7" "11" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "11" "75" "LRIDGE" NA
"time.sys.child" "7" "11" "75" "LRIDGE" NA
"cv.iters" "7" "11" "75" "LRIDGE" 14.3819718309859
"cv.time.user.self" "7" "11" "75" "LRIDGE" 0.135740845070459
"cv.time.sys.self" "7" "11" "75" "LRIDGE" 0.000304225352112676
"cv.time.elapsed" "7" "11" "75" "LRIDGE" 0.135999999999998
"cv.time.user.child" "7" "11" "75" "LRIDGE" NA
"cv.time.sys.child" "7" "11" "75" "LRIDGE" NA
"n.cv.par" "7" "11" "75" "LRIDGE" 355
"lambda" "1" "12" "75" "LRIDGE" 0.161149178568646
"lambdar0" "1" "12" "75" "LRIDGE" 0.5
"kappa" "1" "12" "75" "LRIDGE" 0.148888244527042
"condnum" "1" "12" "75" "LRIDGE" 11.769801597122
"EL" "1" "12" "75" "LRIDGE" 8.72354031219203
"RMSE" "1" "12" "75" "LRIDGE" 0.00232990084267761
"F1" "1" "12" "75" "LRIDGE" 0.453703703703704
"eTPR" "1" "12" "75" "LRIDGE" 1
"eTNR" "1" "12" "75" "LRIDGE" 0.899659863945578
"ePPV" "1" "12" "75" "LRIDGE" 0.293413173652695
"d" "1" "12" "75" "LRIDGE" 0.136326530612245
"iters" "1" "12" "75" "LRIDGE" 8
"time.user.self" "1" "12" "75" "LRIDGE" 0.0999999999999091
"time.sys.self" "1" "12" "75" "LRIDGE" 0
"time.elapsed" "1" "12" "75" "LRIDGE" 0.100000000000136
"time.user.child" "1" "12" "75" "LRIDGE" NA
"time.sys.child" "1" "12" "75" "LRIDGE" NA
"cv.iters" "1" "12" "75" "LRIDGE" 12.249
"cv.time.user.self" "1" "12" "75" "LRIDGE" 0.148519999999999
"cv.time.sys.self" "1" "12" "75" "LRIDGE" 0.000399999999999998
"cv.time.elapsed" "1" "12" "75" "LRIDGE" 0.149750000000001
"cv.time.user.child" "1" "12" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "12" "75" "LRIDGE" NA
"n.cv.par" "1" "12" "75" "LRIDGE" 200
"lambda" "7" "12" "75" "LRIDGE" 0.0142861615556466
"lambdar0" "7" "12" "75" "LRIDGE" 0.2
"kappa" "7" "12" "75" "LRIDGE" 2.04081802717523
"condnum" "7" "12" "75" "LRIDGE" 3.90777752942532
"EL" "7" "12" "75" "LRIDGE" 22.6207115714348
"RMSE" "7" "12" "75" "LRIDGE" 0.00932251412199311
"F1" "7" "12" "75" "LRIDGE" 0.49859943977591
"eTPR" "7" "12" "75" "LRIDGE" 0.552795031055901
"eTNR" "7" "12" "75" "LRIDGE" 0.763012181616833
"ePPV" "7" "12" "75" "LRIDGE" 0.454081632653061
"d" "7" "12" "75" "LRIDGE" 0.32
"iters" "7" "12" "75" "LRIDGE" 8
"time.user.self" "7" "12" "75" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "12" "75" "LRIDGE" 0
"time.elapsed" "7" "12" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "12" "75" "LRIDGE" NA
"time.sys.child" "7" "12" "75" "LRIDGE" NA
"cv.iters" "7" "12" "75" "LRIDGE" 13.6192837465565
"cv.time.user.self" "7" "12" "75" "LRIDGE" 0.129741046831915
"cv.time.sys.self" "7" "12" "75" "LRIDGE" 0.000258953168044073
"cv.time.elapsed" "7" "12" "75" "LRIDGE" 0.130308539944908
"cv.time.user.child" "7" "12" "75" "LRIDGE" NA
"cv.time.sys.child" "7" "12" "75" "LRIDGE" NA
"n.cv.par" "7" "12" "75" "LRIDGE" 363
"lambda" "1" "13" "75" "LRIDGE" 0.148211858320592
"lambdar0" "1" "13" "75" "LRIDGE" 0.45
"kappa" "1" "13" "75" "LRIDGE" 0.139811529340307
"condnum" "1" "13" "75" "LRIDGE" 13.7559992082904
"EL" "1" "13" "75" "LRIDGE" 7.8193275808819
"RMSE" "1" "13" "75" "LRIDGE" 0.0022252266876654
"F1" "1" "13" "75" "LRIDGE" 0.422413793103448
"eTPR" "1" "13" "75" "LRIDGE" 1
"eTNR" "1" "13" "75" "LRIDGE" 0.886054421768708
"ePPV" "1" "13" "75" "LRIDGE" 0.26775956284153
"d" "1" "13" "75" "LRIDGE" 0.149387755102041
"iters" "1" "13" "75" "LRIDGE" 7
"time.user.self" "1" "13" "75" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "13" "75" "LRIDGE" 0
"time.elapsed" "1" "13" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "13" "75" "LRIDGE" NA
"time.sys.child" "1" "13" "75" "LRIDGE" NA
"cv.iters" "1" "13" "75" "LRIDGE" 13.0284263959391
"cv.time.user.self" "1" "13" "75" "LRIDGE" 0.195685279187826
"cv.time.sys.self" "1" "13" "75" "LRIDGE" 0.000385786802030459
"cv.time.elapsed" "1" "13" "75" "LRIDGE" 0.197705583756347
"cv.time.user.child" "1" "13" "75" "LRIDGE" NA
"cv.time.sys.child" "1" "13" "75" "LRIDGE" NA
"n.cv.par" "1" "13" "75" "LRIDGE" 197
"lambda" "7" "13" "75" "LRIDGE" 0.0145829464155172
"lambdar0" "7" "13" "75" "LRIDGE" 0.2
"kappa" "7" "13" "75" "LRIDGE" 1.85862790959271
"condnum" "7" "13" "75" "LRIDGE" 4.44703517312023
"EL" "7" "13" "75" "LRIDGE" 19.1275856629041
"RMSE" "7" "13" "75" "LRIDGE" 0.00913558048019304
"F1" "7" "13" "75" "LRIDGE" 0.516469038208169
"eTPR" "7" "13" "75" "LRIDGE" 0.608695652173913
"eTNR" "7" "13" "75" "LRIDGE" 0.733111849390919
"ePPV" "7" "13" "75" "LRIDGE" 0.448512585812357
"d" "7" "13" "75" "LRIDGE" 0.356734693877551
"iters" "7" "13" "75" "LRIDGE" 9
"time.user.self" "7" "13" "75" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "13" "75" "LRIDGE" 0
"time.elapsed" "7" "13" "75" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "13" "75" "LRIDGE" NA
"time.sys.child" "7" "13" "75" "LRIDGE" NA
"cv.iters" "7" "13" "75" "LRIDGE" 13.7380821917808
"cv.time.user.self" "7" "13" "75" "LRIDGE" 0.131430136986299
"cv.time.sys.self" "7" "13" "75" "LRIDGE" 0.000136986301369867
