"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.elapsed" "14" "6" "45" "LRIDGE" 0.318219512195111
"cv.time.user.child" "14" "6" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "6" "45" "LRIDGE" NA
"n.cv.par" "14" "6" "45" "LRIDGE" 410
"lambda" "14" "7" "45" "LRIDGE" 0.00753515702884553
"lambdar0" "14" "7" "45" "LRIDGE" 0.1
"kappa" "14" "7" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "7" "45" "LRIDGE" 4.48118969518475
"EL" "14" "7" "45" "LRIDGE" 38.4984714308194
"RMSE" "14" "7" "45" "LRIDGE" 0.0133645222936273
"F1" "14" "7" "45" "LRIDGE" 0.609302325581395
"eTPR" "14" "7" "45" "LRIDGE" 0.660504201680672
"eTNR" "14" "7" "45" "LRIDGE" 0.520634920634921
"ePPV" "14" "7" "45" "LRIDGE" 0.565467625899281
"d" "14" "7" "45" "LRIDGE" 0.56734693877551
"iters" "14" "7" "45" "LRIDGE" 7
"time.user.self" "14" "7" "45" "LRIDGE" 0.0499999999992724
"time.sys.self" "14" "7" "45" "LRIDGE" 0
"time.elapsed" "14" "7" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "7" "45" "LRIDGE" NA
"time.sys.child" "14" "7" "45" "LRIDGE" NA
"cv.iters" "14" "7" "45" "LRIDGE" 30.49
"cv.time.user.self" "14" "7" "45" "LRIDGE" 0.285638888888913
"cv.time.sys.self" "14" "7" "45" "LRIDGE" 0.000488888888888902
"cv.time.elapsed" "14" "7" "45" "LRIDGE" 0.286694444444378
"cv.time.user.child" "14" "7" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "7" "45" "LRIDGE" NA
"n.cv.par" "14" "7" "45" "LRIDGE" 360
"lambda" "14" "8" "45" "LRIDGE" 0.00681338473102079
"lambdar0" "14" "8" "45" "LRIDGE" 0.1
"kappa" "14" "8" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "8" "45" "LRIDGE" 4.17272926921933
"EL" "14" "8" "45" "LRIDGE" 40.6443306728843
"RMSE" "14" "8" "45" "LRIDGE" 0.0139527070631506
"F1" "14" "8" "45" "LRIDGE" 0.583206106870229
"eTPR" "14" "8" "45" "LRIDGE" 0.642016806722689
"eTNR" "14" "8" "45" "LRIDGE" 0.471428571428571
"ePPV" "14" "8" "45" "LRIDGE" 0.534265734265734
"d" "14" "8" "45" "LRIDGE" 0.583673469387755
"iters" "14" "8" "45" "LRIDGE" 7
"time.user.self" "14" "8" "45" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "8" "45" "LRIDGE" 0
"time.elapsed" "14" "8" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "8" "45" "LRIDGE" NA
"time.sys.child" "14" "8" "45" "LRIDGE" NA
"cv.iters" "14" "8" "45" "LRIDGE" 33.1629427792916
"cv.time.user.self" "14" "8" "45" "LRIDGE" 0.310217983651262
"cv.time.sys.self" "14" "8" "45" "LRIDGE" 0.000583106267029977
"cv.time.elapsed" "14" "8" "45" "LRIDGE" 0.311155313351513
"cv.time.user.child" "14" "8" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "8" "45" "LRIDGE" NA
"n.cv.par" "14" "8" "45" "LRIDGE" 367
"lambda" "14" "9" "45" "LRIDGE" 0.00906221310408232
"lambdar0" "14" "9" "45" "LRIDGE" 0.15
"kappa" "14" "9" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "9" "45" "LRIDGE" 3.82788392412274
"EL" "14" "9" "45" "LRIDGE" 53.3963332017253
"RMSE" "14" "9" "45" "LRIDGE" 0.014631994150295
"F1" "14" "9" "45" "LRIDGE" 0.509519492293744
"eTPR" "14" "9" "45" "LRIDGE" 0.472268907563025
"eTNR" "14" "9" "45" "LRIDGE" 0.63968253968254
"ePPV" "14" "9" "45" "LRIDGE" 0.553149606299213
"d" "14" "9" "45" "LRIDGE" 0.41469387755102
"iters" "14" "9" "45" "LRIDGE" 9
"time.user.self" "14" "9" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "9" "45" "LRIDGE" 0
"time.elapsed" "14" "9" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "9" "45" "LRIDGE" NA
"time.sys.child" "14" "9" "45" "LRIDGE" NA
"cv.iters" "14" "9" "45" "LRIDGE" 33.0965517241379
"cv.time.user.self" "14" "9" "45" "LRIDGE" 0.310359605911312
"cv.time.sys.self" "14" "9" "45" "LRIDGE" 0.00058620689655173
"cv.time.elapsed" "14" "9" "45" "LRIDGE" 0.311522167487722
"cv.time.user.child" "14" "9" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "9" "45" "LRIDGE" NA
"n.cv.par" "14" "9" "45" "LRIDGE" 406
"lambda" "14" "10" "45" "LRIDGE" 0.00748816479103638
"lambdar0" "14" "10" "45" "LRIDGE" 0.1
"kappa" "14" "10" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "10" "45" "LRIDGE" 3.86605369524971
"EL" "14" "10" "45" "LRIDGE" 41.4067266067809
"RMSE" "14" "10" "45" "LRIDGE" 0.0139640529332813
"F1" "14" "10" "45" "LRIDGE" 0.55810147299509
"eTPR" "14" "10" "45" "LRIDGE" 0.573109243697479
"eTNR" "14" "10" "45" "LRIDGE" 0.546031746031746
"ePPV" "14" "10" "45" "LRIDGE" 0.543859649122807
"d" "14" "10" "45" "LRIDGE" 0.511836734693878
"iters" "14" "10" "45" "LRIDGE" 7
"time.user.self" "14" "10" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "10" "45" "LRIDGE" 0
"time.elapsed" "14" "10" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "10" "45" "LRIDGE" NA
"time.sys.child" "14" "10" "45" "LRIDGE" NA
"cv.iters" "14" "10" "45" "LRIDGE" 29.5310160427807
"cv.time.user.self" "14" "10" "45" "LRIDGE" 0.274780748663135
"cv.time.sys.self" "14" "10" "45" "LRIDGE" 0.000422459893048139
"cv.time.elapsed" "14" "10" "45" "LRIDGE" 0.276010695187158
"cv.time.user.child" "14" "10" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "10" "45" "LRIDGE" NA
"n.cv.par" "14" "10" "45" "LRIDGE" 374
"lambda" "14" "11" "45" "LRIDGE" 0.00806698306755555
"lambdar0" "14" "11" "45" "LRIDGE" 0.1
"kappa" "14" "11" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "11" "45" "LRIDGE" 4.05331650038386
"EL" "14" "11" "45" "LRIDGE" 46.2546038511182
"RMSE" "14" "11" "45" "LRIDGE" 0.0144828530851063
"F1" "14" "11" "45" "LRIDGE" 0.550042052144659
"eTPR" "14" "11" "45" "LRIDGE" 0.549579831932773
"eTNR" "14" "11" "45" "LRIDGE" 0.576190476190476
"ePPV" "14" "11" "45" "LRIDGE" 0.55050505050505
"d" "14" "11" "45" "LRIDGE" 0.484897959183673
"iters" "14" "11" "45" "LRIDGE" 7
"time.user.self" "14" "11" "45" "LRIDGE" 0.0600000000013097
"time.sys.self" "14" "11" "45" "LRIDGE" 0
"time.elapsed" "14" "11" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "11" "45" "LRIDGE" NA
"time.sys.child" "14" "11" "45" "LRIDGE" NA
"cv.iters" "14" "11" "45" "LRIDGE" 33.01875
"cv.time.user.self" "14" "11" "45" "LRIDGE" 0.311193181818213
"cv.time.sys.self" "14" "11" "45" "LRIDGE" 0.000539772727272737
"cv.time.elapsed" "14" "11" "45" "LRIDGE" 0.312426136363599
"cv.time.user.child" "14" "11" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "11" "45" "LRIDGE" NA
"n.cv.par" "14" "11" "45" "LRIDGE" 352
"lambda" "14" "12" "45" "LRIDGE" 0.0123085464546796
"lambdar0" "14" "12" "45" "LRIDGE" 0.2
"kappa" "14" "12" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "12" "45" "LRIDGE" 2.92449635467003
"EL" "14" "12" "45" "LRIDGE" 55.4703344828452
"RMSE" "14" "12" "45" "LRIDGE" 0.0139588216074875
"F1" "14" "12" "45" "LRIDGE" 0.439077936333699
"eTPR" "14" "12" "45" "LRIDGE" 0.336134453781513
"eTNR" "14" "12" "45" "LRIDGE" 0.815873015873016
"ePPV" "14" "12" "45" "LRIDGE" 0.632911392405063
"d" "14" "12" "45" "LRIDGE" 0.257959183673469
"iters" "14" "12" "45" "LRIDGE" 9
"time.user.self" "14" "12" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "12" "45" "LRIDGE" 0
"time.elapsed" "14" "12" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "12" "45" "LRIDGE" NA
"time.sys.child" "14" "12" "45" "LRIDGE" NA
"cv.iters" "14" "12" "45" "LRIDGE" 32.1233243967828
"cv.time.user.self" "14" "12" "45" "LRIDGE" 0.299002680965184
"cv.time.sys.self" "14" "12" "45" "LRIDGE" 0.000445040214477196
"cv.time.elapsed" "14" "12" "45" "LRIDGE" 0.299898123324403
"cv.time.user.child" "14" "12" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "12" "45" "LRIDGE" NA
"n.cv.par" "14" "12" "45" "LRIDGE" 373
"lambda" "14" "13" "45" "LRIDGE" 0.00824642310566624
"lambdar0" "14" "13" "45" "LRIDGE" 0.1
"kappa" "14" "13" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "13" "45" "LRIDGE" 4.10952148204345
"EL" "14" "13" "45" "LRIDGE" 41.7948207280498
"RMSE" "14" "13" "45" "LRIDGE" 0.013870201640322
"F1" "14" "13" "45" "LRIDGE" 0.565471226021685
"eTPR" "14" "13" "45" "LRIDGE" 0.569747899159664
"eTNR" "14" "13" "45" "LRIDGE" 0.579365079365079
"ePPV" "14" "13" "45" "LRIDGE" 0.561258278145695
"d" "14" "13" "45" "LRIDGE" 0.493061224489796
"iters" "14" "13" "45" "LRIDGE" 8
"time.user.self" "14" "13" "45" "LRIDGE" 0.0799999999981083
"time.sys.self" "14" "13" "45" "LRIDGE" 0
"time.elapsed" "14" "13" "45" "LRIDGE" 0.0799999999981083
"time.user.child" "14" "13" "45" "LRIDGE" NA
"time.sys.child" "14" "13" "45" "LRIDGE" NA
"cv.iters" "14" "13" "45" "LRIDGE" 29.468073878628
"cv.time.user.self" "14" "13" "45" "LRIDGE" 0.275124010554082
"cv.time.sys.self" "14" "13" "45" "LRIDGE" 0.000395778364116103
"cv.time.elapsed" "14" "13" "45" "LRIDGE" 0.27544591029028
"cv.time.user.child" "14" "13" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "13" "45" "LRIDGE" NA
"n.cv.par" "14" "13" "45" "LRIDGE" 379
"lambda" "14" "14" "45" "LRIDGE" 0.011374934260013
"lambdar0" "14" "14" "45" "LRIDGE" 0.15
"kappa" "14" "14" "45" "LRIDGE" 3.45101825354241
"condnum" "14" "14" "45" "LRIDGE" 3.81746765300796
"EL" "14" "14" "45" "LRIDGE" 48.8509613026455
"RMSE" "14" "14" "45" "LRIDGE" 0.014136964901994
"F1" "14" "14" "45" "LRIDGE" 0.494494494494495
"eTPR" "14" "14" "45" "LRIDGE" 0.415126050420168
"eTNR" "14" "14" "45" "LRIDGE" 0.750793650793651
"ePPV" "14" "14" "45" "LRIDGE" 0.611386138613861
"d" "14" "14" "45" "LRIDGE" 0.329795918367347
"iters" "14" "14" "45" "LRIDGE" 9
"time.user.self" "14" "14" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "14" "45" "LRIDGE" 0
"time.elapsed" "14" "14" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "14" "45" "LRIDGE" NA
"time.sys.child" "14" "14" "45" "LRIDGE" NA
"cv.iters" "14" "14" "45" "LRIDGE" 32.2863387978142
"cv.time.user.self" "14" "14" "45" "LRIDGE" 0.300907103825125
"cv.time.sys.self" "14" "14" "45" "LRIDGE" 0.00049180327868852
"cv.time.elapsed" "14" "14" "45" "LRIDGE" 0.302437158470164
"cv.time.user.child" "14" "14" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "14" "45" "LRIDGE" NA
"n.cv.par" "14" "14" "45" "LRIDGE" 366
"lambda" "14" "15" "45" "LRIDGE" 0.00797413828518509
"lambdar0" "14" "15" "45" "LRIDGE" 0.1
"kappa" "14" "15" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "15" "45" "LRIDGE" 4.38486341215997
"EL" "14" "15" "45" "LRIDGE" 39.5896127428583
"RMSE" "14" "15" "45" "LRIDGE" 0.014276308635106
"F1" "14" "15" "45" "LRIDGE" 0.574918566775244
"eTPR" "14" "15" "45" "LRIDGE" 0.59327731092437
"eTNR" "14" "15" "45" "LRIDGE" 0.555555555555556
"ePPV" "14" "15" "45" "LRIDGE" 0.557661927330174
"d" "14" "15" "45" "LRIDGE" 0.516734693877551
"iters" "14" "15" "45" "LRIDGE" 7
"time.user.self" "14" "15" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "15" "45" "LRIDGE" 0
"time.elapsed" "14" "15" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "15" "45" "LRIDGE" NA
"time.sys.child" "14" "15" "45" "LRIDGE" NA
"cv.iters" "14" "15" "45" "LRIDGE" 31.2005714285714
"cv.time.user.self" "14" "15" "45" "LRIDGE" 0.290737142857148
"cv.time.sys.self" "14" "15" "45" "LRIDGE" 0.000428571428571437
"cv.time.elapsed" "14" "15" "45" "LRIDGE" 0.291051428571427
"cv.time.user.child" "14" "15" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "15" "45" "LRIDGE" NA
"n.cv.par" "14" "15" "45" "LRIDGE" 350
"lambda" "14" "16" "45" "LRIDGE" 0.00912780133482509
"lambdar0" "14" "16" "45" "LRIDGE" 0.15
"kappa" "14" "16" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "16" "45" "LRIDGE" 3.90344877626818
"EL" "14" "16" "45" "LRIDGE" 43.117348136194
"RMSE" "14" "16" "45" "LRIDGE" 0.0138737501488508
"F1" "14" "16" "45" "LRIDGE" 0.529257641921397
"eTPR" "14" "16" "45" "LRIDGE" 0.509243697478992
"eTNR" "14" "16" "45" "LRIDGE" 0.607936507936508
"ePPV" "14" "16" "45" "LRIDGE" 0.550909090909091
"d" "14" "16" "45" "LRIDGE" 0.448979591836735
"iters" "14" "16" "45" "LRIDGE" 8
"time.user.self" "14" "16" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "16" "45" "LRIDGE" 0
"time.elapsed" "14" "16" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "16" "45" "LRIDGE" NA
"time.sys.child" "14" "16" "45" "LRIDGE" NA
"cv.iters" "14" "16" "45" "LRIDGE" 31.4765171503958
"cv.time.user.self" "14" "16" "45" "LRIDGE" 0.294427440633143
"cv.time.sys.self" "14" "16" "45" "LRIDGE" 0.000490765171503976
"cv.time.elapsed" "14" "16" "45" "LRIDGE" 0.295361477572686
"cv.time.user.child" "14" "16" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "16" "45" "LRIDGE" NA
"n.cv.par" "14" "16" "45" "LRIDGE" 379
"lambda" "14" "17" "45" "LRIDGE" 0.00662574266143679
"lambdar0" "14" "17" "45" "LRIDGE" 0.1
"kappa" "14" "17" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "17" "45" "LRIDGE" 4.62020998659852
"EL" "14" "17" "45" "LRIDGE" 38.8499742899189
"RMSE" "14" "17" "45" "LRIDGE" 0.0144986876313739
"F1" "14" "17" "45" "LRIDGE" 0.617228464419476
"eTPR" "14" "17" "45" "LRIDGE" 0.692436974789916
"eTNR" "14" "17" "45" "LRIDGE" 0.479365079365079
"ePPV" "14" "17" "45" "LRIDGE" 0.556756756756757
"d" "14" "17" "45" "LRIDGE" 0.604081632653061
"iters" "14" "17" "45" "LRIDGE" 7
"time.user.self" "14" "17" "45" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "17" "45" "LRIDGE" 0
"time.elapsed" "14" "17" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "17" "45" "LRIDGE" NA
"time.sys.child" "14" "17" "45" "LRIDGE" NA
"cv.iters" "14" "17" "45" "LRIDGE" 34.4809399477807
"cv.time.user.self" "14" "17" "45" "LRIDGE" 0.322642297650142
"cv.time.sys.self" "14" "17" "45" "LRIDGE" 0.000511749347258503
"cv.time.elapsed" "14" "17" "45" "LRIDGE" 0.323472584856403
"cv.time.user.child" "14" "17" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "17" "45" "LRIDGE" NA
"n.cv.par" "14" "17" "45" "LRIDGE" 383
"lambda" "14" "18" "45" "LRIDGE" 0.00712364272974386
"lambdar0" "14" "18" "45" "LRIDGE" 0.1
"kappa" "14" "18" "45" "LRIDGE" 4.32444690154413
"condnum" "14" "18" "45" "LRIDGE" 3.90267539021517
"EL" "14" "18" "45" "LRIDGE" 46.1181214036354
"RMSE" "14" "18" "45" "LRIDGE" 0.0148040028645518
"F1" "14" "18" "45" "LRIDGE" 0.566775244299674
"eTPR" "14" "18" "45" "LRIDGE" 0.584873949579832
"eTNR" "14" "18" "45" "LRIDGE" 0.547619047619048
"ePPV" "14" "18" "45" "LRIDGE" 0.549763033175355
"d" "14" "18" "45" "LRIDGE" 0.516734693877551
"iters" "14" "18" "45" "LRIDGE" 7
"time.user.self" "14" "18" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "18" "45" "LRIDGE" 0
"time.elapsed" "14" "18" "45" "LRIDGE" 0.069999999999709
"time.user.child" "14" "18" "45" "LRIDGE" NA
"time.sys.child" "14" "18" "45" "LRIDGE" NA
"cv.iters" "14" "18" "45" "LRIDGE" 32.2603773584906
"cv.time.user.self" "14" "18" "45" "LRIDGE" 0.300269541779097
"cv.time.sys.self" "14" "18" "45" "LRIDGE" 0.000469002695417808
"cv.time.elapsed" "14" "18" "45" "LRIDGE" 0.301277628032362
"cv.time.user.child" "14" "18" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "18" "45" "LRIDGE" NA
"n.cv.par" "14" "18" "45" "LRIDGE" 371
"lambda" "14" "19" "45" "LRIDGE" 0.0093116386148287
"lambdar0" "14" "19" "45" "LRIDGE" 0.15
"kappa" "14" "19" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "19" "45" "LRIDGE" 3.50376184956396
"EL" "14" "19" "45" "LRIDGE" 50.9475912910128
"RMSE" "14" "19" "45" "LRIDGE" 0.0148152518269283
"F1" "14" "19" "45" "LRIDGE" 0.501392757660167
"eTPR" "14" "19" "45" "LRIDGE" 0.453781512605042
"eTNR" "14" "19" "45" "LRIDGE" 0.663492063492063
"ePPV" "14" "19" "45" "LRIDGE" 0.560165975103734
"d" "14" "19" "45" "LRIDGE" 0.393469387755102
"iters" "14" "19" "45" "LRIDGE" 8
"time.user.self" "14" "19" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "19" "45" "LRIDGE" 0
"time.elapsed" "14" "19" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "19" "45" "LRIDGE" NA
"time.sys.child" "14" "19" "45" "LRIDGE" NA
"cv.iters" "14" "19" "45" "LRIDGE" 33.67959697733
"cv.time.user.self" "14" "19" "45" "LRIDGE" 0.319193954659799
"cv.time.sys.self" "14" "19" "45" "LRIDGE" 0.000629722921914365
"cv.time.elapsed" "14" "19" "45" "LRIDGE" 0.321017632241719
"cv.time.user.child" "14" "19" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "19" "45" "LRIDGE" NA
"n.cv.par" "14" "19" "45" "LRIDGE" 397
"lambda" "14" "20" "45" "LRIDGE" 0.00638277825774912
"lambdar0" "14" "20" "45" "LRIDGE" 0.1
"kappa" "14" "20" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "20" "45" "LRIDGE" 4.58616356941369
"EL" "14" "20" "45" "LRIDGE" 40.9720199421248
"RMSE" "14" "20" "45" "LRIDGE" 0.0144053254895115
"F1" "14" "20" "45" "LRIDGE" 0.605833956619297
"eTPR" "14" "20" "45" "LRIDGE" 0.680672268907563
"eTNR" "14" "20" "45" "LRIDGE" 0.465079365079365
"ePPV" "14" "20" "45" "LRIDGE" 0.545822102425876
"d" "14" "20" "45" "LRIDGE" 0.605714285714286
"iters" "14" "20" "45" "LRIDGE" 7
"time.user.self" "14" "20" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "20" "45" "LRIDGE" 0
"time.elapsed" "14" "20" "45" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "20" "45" "LRIDGE" NA
"time.sys.child" "14" "20" "45" "LRIDGE" NA
"cv.iters" "14" "20" "45" "LRIDGE" 32.3193717277487
"cv.time.user.self" "14" "20" "45" "LRIDGE" 0.302549738219874
"cv.time.sys.self" "14" "20" "45" "LRIDGE" 0.000413612565445022
"cv.time.elapsed" "14" "20" "45" "LRIDGE" 0.303418848167508
"cv.time.user.child" "14" "20" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "20" "45" "LRIDGE" NA
"n.cv.par" "14" "20" "45" "LRIDGE" 382
"lambda" "14" "1" "75" "LRIDGE" 0.00777527971183897
"lambdar0" "14" "1" "75" "LRIDGE" 0.15
"kappa" "14" "1" "75" "LRIDGE" 2.8933337830523
"condnum" "14" "1" "75" "LRIDGE" 4.48834213174334
"EL" "14" "1" "75" "LRIDGE" 29.1328761606664
"RMSE" "14" "1" "75" "LRIDGE" 0.0122576928784496
"F1" "14" "1" "75" "LRIDGE" 0.630914826498423
"eTPR" "14" "1" "75" "LRIDGE" 0.672268907563025
"eTNR" "14" "1" "75" "LRIDGE" 0.566666666666667
"ePPV" "14" "1" "75" "LRIDGE" 0.594353640416048
"d" "14" "1" "75" "LRIDGE" 0.549387755102041
"iters" "14" "1" "75" "LRIDGE" 7
"time.user.self" "14" "1" "75" "LRIDGE" 0.0700000000001637
"time.sys.self" "14" "1" "75" "LRIDGE" 0
"time.elapsed" "14" "1" "75" "LRIDGE" 0.0599999999999454
"time.user.child" "14" "1" "75" "LRIDGE" NA
"time.sys.child" "14" "1" "75" "LRIDGE" NA
"cv.iters" "14" "1" "75" "LRIDGE" 17.6701298701299
"cv.time.user.self" "14" "1" "75" "LRIDGE" 0.229984415584412
"cv.time.sys.self" "14" "1" "75" "LRIDGE" 0.000374025974025975
"cv.time.elapsed" "14" "1" "75" "LRIDGE" 0.231376623376625
"cv.time.user.child" "14" "1" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "1" "75" "LRIDGE" NA
"n.cv.par" "14" "1" "75" "LRIDGE" 385
"lambda" "14" "2" "75" "LRIDGE" 0.00729664472457614
"lambdar0" "14" "2" "75" "LRIDGE" 0.15
"kappa" "14" "2" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "2" "75" "LRIDGE" 4.37544911995028
"EL" "14" "2" "75" "LRIDGE" 32.3275930683467
"RMSE" "14" "2" "75" "LRIDGE" 0.0124977169052479
"F1" "14" "2" "75" "LRIDGE" 0.631662688941925
"eTPR" "14" "2" "75" "LRIDGE" 0.667226890756302
"eTNR" "14" "2" "75" "LRIDGE" 0.579365079365079
"ePPV" "14" "2" "75" "LRIDGE" 0.599697885196375
"d" "14" "2" "75" "LRIDGE" 0.540408163265306
"iters" "14" "2" "75" "LRIDGE" 7
"time.user.self" "14" "2" "75" "LRIDGE" 0.0600000000004002
"time.sys.self" "14" "2" "75" "LRIDGE" 0
"time.elapsed" "14" "2" "75" "LRIDGE" 0.069999999999709
"time.user.child" "14" "2" "75" "LRIDGE" NA
"time.sys.child" "14" "2" "75" "LRIDGE" NA
"cv.iters" "14" "2" "75" "LRIDGE" 17.3192019950125
"cv.time.user.self" "14" "2" "75" "LRIDGE" 0.169132169576061
"cv.time.sys.self" "14" "2" "75" "LRIDGE" 0.000324189526184534
"cv.time.elapsed" "14" "2" "75" "LRIDGE" 0.169271820448885
"cv.time.user.child" "14" "2" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "2" "75" "LRIDGE" NA
"n.cv.par" "14" "2" "75" "LRIDGE" 401
"lambda" "14" "3" "75" "LRIDGE" 0.00712366428866551
"lambdar0" "14" "3" "75" "LRIDGE" 0.15
"kappa" "14" "3" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "3" "75" "LRIDGE" 4.27821734893963
"EL" "14" "3" "75" "LRIDGE" 31.9102837301827
"RMSE" "14" "3" "75" "LRIDGE" 0.0121379757755102
"F1" "14" "3" "75" "LRIDGE" 0.621686746987952
"eTPR" "14" "3" "75" "LRIDGE" 0.650420168067227
"eTNR" "14" "3" "75" "LRIDGE" 0.582539682539683
"ePPV" "14" "3" "75" "LRIDGE" 0.595384615384615
"d" "14" "3" "75" "LRIDGE" 0.530612244897959
"iters" "14" "3" "75" "LRIDGE" 6
"time.user.self" "14" "3" "75" "LRIDGE" 0.0500000000001819
"time.sys.self" "14" "3" "75" "LRIDGE" 0
"time.elapsed" "14" "3" "75" "LRIDGE" 0.0599999999994907
"time.user.child" "14" "3" "75" "LRIDGE" NA
"time.sys.child" "14" "3" "75" "LRIDGE" NA
"cv.iters" "14" "3" "75" "LRIDGE" 17.2364102564103
"cv.time.user.self" "14" "3" "75" "LRIDGE" 0.169830769230771
"cv.time.sys.self" "14" "3" "75" "LRIDGE" 0.000261538461538466
"cv.time.elapsed" "14" "3" "75" "LRIDGE" 0.170564102564099
"cv.time.user.child" "14" "3" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "3" "75" "LRIDGE" NA
"n.cv.par" "14" "3" "75" "LRIDGE" 390
"lambda" "14" "4" "75" "LRIDGE" 0.00853639373622012
"lambdar0" "14" "4" "75" "LRIDGE" 0.15
"kappa" "14" "4" "75" "LRIDGE" 2.8933337830523
"condnum" "14" "4" "75" "LRIDGE" 3.94314385572021
"EL" "14" "4" "75" "LRIDGE" 31.0167375403275
"RMSE" "14" "4" "75" "LRIDGE" 0.0122926843613733
"F1" "14" "4" "75" "LRIDGE" 0.592468619246862
"eTPR" "14" "4" "75" "LRIDGE" 0.594957983193277
"eTNR" "14" "4" "75" "LRIDGE" 0.60952380952381
"ePPV" "14" "4" "75" "LRIDGE" 0.59
"d" "14" "4" "75" "LRIDGE" 0.489795918367347
"iters" "14" "4" "75" "LRIDGE" 8
"time.user.self" "14" "4" "75" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "4" "75" "LRIDGE" 0
"time.elapsed" "14" "4" "75" "LRIDGE" 0.0599999999994907
"time.user.child" "14" "4" "75" "LRIDGE" NA
"time.sys.child" "14" "4" "75" "LRIDGE" NA
"cv.iters" "14" "4" "75" "LRIDGE" 16.0504021447721
"cv.time.user.self" "14" "4" "75" "LRIDGE" 0.154595174262757
"cv.time.sys.self" "14" "4" "75" "LRIDGE" 0.000241286863270777
"cv.time.elapsed" "14" "4" "75" "LRIDGE" 0.155142091152835
"cv.time.user.child" "14" "4" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "4" "75" "LRIDGE" NA
"n.cv.par" "14" "4" "75" "LRIDGE" 373
"lambda" "14" "5" "75" "LRIDGE" 0.00795150694096928
"lambdar0" "14" "5" "75" "LRIDGE" 0.15
"kappa" "14" "5" "75" "LRIDGE" 2.66006532259752
"condnum" "14" "5" "75" "LRIDGE" 4.79594812655975
"EL" "14" "5" "75" "LRIDGE" 25.7117536861173
"RMSE" "14" "5" "75" "LRIDGE" 0.0121015935887946
"F1" "14" "5" "75" "LRIDGE" 0.618380062305296
"eTPR" "14" "5" "75" "LRIDGE" 0.667226890756302
"eTNR" "14" "5" "75" "LRIDGE" 0.536507936507936
"ePPV" "14" "5" "75" "LRIDGE" 0.576197387518142
"d" "14" "5" "75" "LRIDGE" 0.562448979591837
"iters" "14" "5" "75" "LRIDGE" 7
