"metric" "n_bands" "simulation" "p" "method" "value"
"time.user.child" "10" "14" "200" "LRIDGE" NA
"time.sys.child" "10" "14" "200" "LRIDGE" NA
"cv.iters" "10" "14" "200" "LRIDGE" 5.92781954887218
"cv.time.user.self" "10" "14" "200" "LRIDGE" 0.531107769423536
"cv.time.sys.self" "10" "14" "200" "LRIDGE" 0.000471177944862069
"cv.time.elapsed" "10" "14" "200" "LRIDGE" 0.537934837093283
"cv.time.user.child" "10" "14" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "14" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "14" "200" "LRIDGE" 1059.55999999995
"cv.all.time.sys.self" "10" "14" "200" "LRIDGE" 0.939999999999827
"cv.all.time.elapsed" "10" "14" "200" "LRIDGE" 1073.1800000011
"cv.all.time.user.child" "10" "14" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "14" "200" "LRIDGE" NA
"n.cv.par" "10" "14" "200" "LRIDGE" 399
"lambda" "3" "15" "200" "LRIDGE" 0
"lambdar0" "3" "15" "200" "LRIDGE" 0
"kappa" "3" "15" "200" "LRIDGE" 0
"condnum" "3" "15" "200" "LRIDGE" 210.159089486903
"EL" "3" "15" "200" "LRIDGE" 0.557726512149486
"RMSE" "3" "15" "200" "LRIDGE" 0.000129402704508598
"F1" "3" "15" "200" "LRIDGE" 1
"eTPR" "3" "15" "200" "LRIDGE" 1
"eTNR" "3" "15" "200" "LRIDGE" 1
"ePPV" "3" "15" "200" "LRIDGE" 1
"d" "3" "15" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "15" "200" "LRIDGE" 8
"time.user.self" "3" "15" "200" "LRIDGE" 0.399999999997817
"time.sys.self" "3" "15" "200" "LRIDGE" 0
"time.elapsed" "3" "15" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "15" "200" "LRIDGE" NA
"time.sys.child" "3" "15" "200" "LRIDGE" NA
"cv.iters" "3" "15" "200" "LRIDGE" 4.35451713395639
"cv.time.user.self" "3" "15" "200" "LRIDGE" 0.226006230529578
"cv.time.sys.self" "3" "15" "200" "LRIDGE" 0.000380062305295941
"cv.time.elapsed" "3" "15" "200" "LRIDGE" 0.228342679127956
"cv.time.user.child" "3" "15" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "15" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "15" "200" "LRIDGE" 362.739999999972
"cv.all.time.sys.self" "3" "15" "200" "LRIDGE" 0.609999999999985
"cv.all.time.elapsed" "3" "15" "200" "LRIDGE" 366.490000000369
"cv.all.time.user.child" "3" "15" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "15" "200" "LRIDGE" NA
"n.cv.par" "3" "15" "200" "LRIDGE" 321
"lambda" "10" "15" "200" "LRIDGE" 0
"lambdar0" "10" "15" "200" "LRIDGE" 0
"kappa" "10" "15" "200" "LRIDGE" 0
"condnum" "10" "15" "200" "LRIDGE" 202.658854599496
"EL" "10" "15" "200" "LRIDGE" 1.03584786548842
"RMSE" "10" "15" "200" "LRIDGE" 0.000277994972970228
"F1" "10" "15" "200" "LRIDGE" 1
"eTPR" "10" "15" "200" "LRIDGE" 1
"eTNR" "10" "15" "200" "LRIDGE" 1
"ePPV" "10" "15" "200" "LRIDGE" 1
"d" "10" "15" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "15" "200" "LRIDGE" 17
"time.user.self" "10" "15" "200" "LRIDGE" 1.44999999999709
"time.sys.self" "10" "15" "200" "LRIDGE" 0
"time.elapsed" "10" "15" "200" "LRIDGE" 1.52000000001863
"time.user.child" "10" "15" "200" "LRIDGE" NA
"time.sys.child" "10" "15" "200" "LRIDGE" NA
"cv.iters" "10" "15" "200" "LRIDGE" 6.07082294264339
"cv.time.user.self" "10" "15" "200" "LRIDGE" 0.542079800498649
"cv.time.sys.self" "10" "15" "200" "LRIDGE" 0.000573566084787905
"cv.time.elapsed" "10" "15" "200" "LRIDGE" 0.548763092270497
"cv.time.user.child" "10" "15" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "15" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "15" "200" "LRIDGE" 1086.86999999979
"cv.all.time.sys.self" "10" "15" "200" "LRIDGE" 1.14999999999975
"cv.all.time.elapsed" "10" "15" "200" "LRIDGE" 1100.27000000235
"cv.all.time.user.child" "10" "15" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "15" "200" "LRIDGE" NA
"n.cv.par" "10" "15" "200" "LRIDGE" 401
"lambda" "3" "16" "200" "LRIDGE" 0
"lambdar0" "3" "16" "200" "LRIDGE" 0
"kappa" "3" "16" "200" "LRIDGE" 0
"condnum" "3" "16" "200" "LRIDGE" 199.803149676279
"EL" "3" "16" "200" "LRIDGE" 0.476115168624176
"RMSE" "3" "16" "200" "LRIDGE" 0.000118759929962908
"F1" "3" "16" "200" "LRIDGE" 1
"eTPR" "3" "16" "200" "LRIDGE" 1
"eTNR" "3" "16" "200" "LRIDGE" 1
"ePPV" "3" "16" "200" "LRIDGE" 1
"d" "3" "16" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "16" "200" "LRIDGE" 8
"time.user.self" "3" "16" "200" "LRIDGE" 0.420000000001892
"time.sys.self" "3" "16" "200" "LRIDGE" 0
"time.elapsed" "3" "16" "200" "LRIDGE" 0.429999999993015
"time.user.child" "3" "16" "200" "LRIDGE" NA
"time.sys.child" "3" "16" "200" "LRIDGE" NA
"cv.iters" "3" "16" "200" "LRIDGE" 4.52215189873418
"cv.time.user.self" "3" "16" "200" "LRIDGE" 0.233639240506298
"cv.time.sys.self" "3" "16" "200" "LRIDGE" 0.000297468354430361
"cv.time.elapsed" "3" "16" "200" "LRIDGE" 0.236651898734216
"cv.time.user.child" "3" "16" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "16" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "16" "200" "LRIDGE" 369.149999999951
"cv.all.time.sys.self" "3" "16" "200" "LRIDGE" 0.46999999999997
"cv.all.time.elapsed" "3" "16" "200" "LRIDGE" 373.910000000062
"cv.all.time.user.child" "3" "16" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "16" "200" "LRIDGE" NA
"n.cv.par" "3" "16" "200" "LRIDGE" 316
"lambda" "10" "16" "200" "LRIDGE" 0
"lambdar0" "10" "16" "200" "LRIDGE" 0
"kappa" "10" "16" "200" "LRIDGE" 0
"condnum" "10" "16" "200" "LRIDGE" 212.696489366428
"EL" "10" "16" "200" "LRIDGE" 1.09350603762695
"RMSE" "10" "16" "200" "LRIDGE" 0.000284805983807776
"F1" "10" "16" "200" "LRIDGE" 1
"eTPR" "10" "16" "200" "LRIDGE" 1
"eTNR" "10" "16" "200" "LRIDGE" 1
"ePPV" "10" "16" "200" "LRIDGE" 1
"d" "10" "16" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "16" "200" "LRIDGE" 17
"time.user.self" "10" "16" "200" "LRIDGE" 1.5
"time.sys.self" "10" "16" "200" "LRIDGE" 0
"time.elapsed" "10" "16" "200" "LRIDGE" 1.53000000002794
"time.user.child" "10" "16" "200" "LRIDGE" NA
"time.sys.child" "10" "16" "200" "LRIDGE" NA
"cv.iters" "10" "16" "200" "LRIDGE" 6.13366583541147
"cv.time.user.self" "10" "16" "200" "LRIDGE" 0.547835411471483
"cv.time.sys.self" "10" "16" "200" "LRIDGE" 0.000678304239401503
"cv.time.elapsed" "10" "16" "200" "LRIDGE" 0.55578553615988
"cv.time.user.child" "10" "16" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "16" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "16" "200" "LRIDGE" 1098.41000000032
"cv.all.time.sys.self" "10" "16" "200" "LRIDGE" 1.36000000000001
"cv.all.time.elapsed" "10" "16" "200" "LRIDGE" 1114.35000000056
"cv.all.time.user.child" "10" "16" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "16" "200" "LRIDGE" NA
"n.cv.par" "10" "16" "200" "LRIDGE" 401
"lambda" "3" "17" "200" "LRIDGE" 0
"lambdar0" "3" "17" "200" "LRIDGE" 0
"kappa" "3" "17" "200" "LRIDGE" 0
"condnum" "3" "17" "200" "LRIDGE" 196.135482434372
"EL" "3" "17" "200" "LRIDGE" 0.496844331296643
"RMSE" "3" "17" "200" "LRIDGE" 0.000119068001722459
"F1" "3" "17" "200" "LRIDGE" 1
"eTPR" "3" "17" "200" "LRIDGE" 1
"eTNR" "3" "17" "200" "LRIDGE" 1
"ePPV" "3" "17" "200" "LRIDGE" 1
"d" "3" "17" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "17" "200" "LRIDGE" 8
"time.user.self" "3" "17" "200" "LRIDGE" 0.419999999998254
"time.sys.self" "3" "17" "200" "LRIDGE" 0
"time.elapsed" "3" "17" "200" "LRIDGE" 0.410000000003492
"time.user.child" "3" "17" "200" "LRIDGE" NA
"time.sys.child" "3" "17" "200" "LRIDGE" NA
"cv.iters" "3" "17" "200" "LRIDGE" 4.33650793650794
"cv.time.user.self" "3" "17" "200" "LRIDGE" 0.227339682539713
"cv.time.sys.self" "3" "17" "200" "LRIDGE" 0.000215873015873018
"cv.time.elapsed" "3" "17" "200" "LRIDGE" 0.229282539682685
"cv.time.user.child" "3" "17" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "17" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "17" "200" "LRIDGE" 358.060000000049
"cv.all.time.sys.self" "3" "17" "200" "LRIDGE" 0.340000000000003
"cv.all.time.elapsed" "3" "17" "200" "LRIDGE" 361.120000000228
"cv.all.time.user.child" "3" "17" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "17" "200" "LRIDGE" NA
"n.cv.par" "3" "17" "200" "LRIDGE" 315
"lambda" "10" "17" "200" "LRIDGE" 0
"lambdar0" "10" "17" "200" "LRIDGE" 0
"kappa" "10" "17" "200" "LRIDGE" 0
"condnum" "10" "17" "200" "LRIDGE" 199.873079110542
"EL" "10" "17" "200" "LRIDGE" 1.14379802371445
"RMSE" "10" "17" "200" "LRIDGE" 0.00029472907305419
"F1" "10" "17" "200" "LRIDGE" 1
"eTPR" "10" "17" "200" "LRIDGE" 1
"eTNR" "10" "17" "200" "LRIDGE" 1
"ePPV" "10" "17" "200" "LRIDGE" 1
"d" "10" "17" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "17" "200" "LRIDGE" 17
"time.user.self" "10" "17" "200" "LRIDGE" 1.51000000000931
"time.sys.self" "10" "17" "200" "LRIDGE" 0
"time.elapsed" "10" "17" "200" "LRIDGE" 1.53000000002794
"time.user.child" "10" "17" "200" "LRIDGE" NA
"time.sys.child" "10" "17" "200" "LRIDGE" NA
"cv.iters" "10" "17" "200" "LRIDGE" 6.02029702970297
"cv.time.user.self" "10" "17" "200" "LRIDGE" 0.538178217821802
"cv.time.sys.self" "10" "17" "200" "LRIDGE" 0.000603960396039674
"cv.time.elapsed" "10" "17" "200" "LRIDGE" 0.545232673266057
"cv.time.user.child" "10" "17" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "17" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "17" "200" "LRIDGE" 1087.12000000004
"cv.all.time.sys.self" "10" "17" "200" "LRIDGE" 1.22000000000014
"cv.all.time.elapsed" "10" "17" "200" "LRIDGE" 1101.36999999743
"cv.all.time.user.child" "10" "17" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "17" "200" "LRIDGE" NA
"n.cv.par" "10" "17" "200" "LRIDGE" 404
"lambda" "3" "18" "200" "LRIDGE" 0
"lambdar0" "3" "18" "200" "LRIDGE" 0
"kappa" "3" "18" "200" "LRIDGE" 0
"condnum" "3" "18" "200" "LRIDGE" 208.209817933588
"EL" "3" "18" "200" "LRIDGE" 0.519226295538118
"RMSE" "3" "18" "200" "LRIDGE" 0.000121436833188534
"F1" "3" "18" "200" "LRIDGE" 1
"eTPR" "3" "18" "200" "LRIDGE" 1
"eTNR" "3" "18" "200" "LRIDGE" 1
"ePPV" "3" "18" "200" "LRIDGE" 1
"d" "3" "18" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "18" "200" "LRIDGE" 8
"time.user.self" "3" "18" "200" "LRIDGE" 0.409999999999854
"time.sys.self" "3" "18" "200" "LRIDGE" 0
"time.elapsed" "3" "18" "200" "LRIDGE" 0.410000000003492
"time.user.child" "3" "18" "200" "LRIDGE" NA
"time.sys.child" "3" "18" "200" "LRIDGE" NA
"cv.iters" "3" "18" "200" "LRIDGE" 4.47911392405063
"cv.time.user.self" "3" "18" "200" "LRIDGE" 0.232854430379735
"cv.time.sys.self" "3" "18" "200" "LRIDGE" 0.000297468354430352
"cv.time.elapsed" "3" "18" "200" "LRIDGE" 0.234405063290909
"cv.time.user.child" "3" "18" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "18" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "18" "200" "LRIDGE" 367.909999999982
"cv.all.time.sys.self" "3" "18" "200" "LRIDGE" 0.469999999999956
"cv.all.time.elapsed" "3" "18" "200" "LRIDGE" 370.359999999637
"cv.all.time.user.child" "3" "18" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "18" "200" "LRIDGE" NA
"n.cv.par" "3" "18" "200" "LRIDGE" 316
"lambda" "10" "18" "200" "LRIDGE" 0
"lambdar0" "10" "18" "200" "LRIDGE" 0
"kappa" "10" "18" "200" "LRIDGE" 0
"condnum" "10" "18" "200" "LRIDGE" 214.282100808042
"EL" "10" "18" "200" "LRIDGE" 1.03451675044138
"RMSE" "10" "18" "200" "LRIDGE" 0.000278070714812096
"F1" "10" "18" "200" "LRIDGE" 1
"eTPR" "10" "18" "200" "LRIDGE" 1
"eTNR" "10" "18" "200" "LRIDGE" 1
"ePPV" "10" "18" "200" "LRIDGE" 1
"d" "10" "18" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "18" "200" "LRIDGE" 18
"time.user.self" "10" "18" "200" "LRIDGE" 1.58000000000175
"time.sys.self" "10" "18" "200" "LRIDGE" 0
"time.elapsed" "10" "18" "200" "LRIDGE" 1.59000000008382
"time.user.child" "10" "18" "200" "LRIDGE" NA
"time.sys.child" "10" "18" "200" "LRIDGE" NA
"cv.iters" "10" "18" "200" "LRIDGE" 5.69504950495049
"cv.time.user.self" "10" "18" "200" "LRIDGE" 0.510504950494928
"cv.time.sys.self" "10" "18" "200" "LRIDGE" 0.00050990099009894
"cv.time.elapsed" "10" "18" "200" "LRIDGE" 0.517168316832285
"cv.time.user.child" "10" "18" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "18" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "18" "200" "LRIDGE" 1031.21999999975
"cv.all.time.sys.self" "10" "18" "200" "LRIDGE" 1.02999999999986
"cv.all.time.elapsed" "10" "18" "200" "LRIDGE" 1044.68000000122
"cv.all.time.user.child" "10" "18" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "18" "200" "LRIDGE" NA
"n.cv.par" "10" "18" "200" "LRIDGE" 404
"lambda" "3" "19" "200" "LRIDGE" 0
"lambdar0" "3" "19" "200" "LRIDGE" 0
"kappa" "3" "19" "200" "LRIDGE" 0
"condnum" "3" "19" "200" "LRIDGE" 202.308456049057
"EL" "3" "19" "200" "LRIDGE" 0.517119105183468
"RMSE" "3" "19" "200" "LRIDGE" 0.000120579550532371
"F1" "3" "19" "200" "LRIDGE" 1
"eTPR" "3" "19" "200" "LRIDGE" 1
"eTNR" "3" "19" "200" "LRIDGE" 1
"ePPV" "3" "19" "200" "LRIDGE" 1
"d" "3" "19" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "19" "200" "LRIDGE" 8
"time.user.self" "3" "19" "200" "LRIDGE" 0.389999999999418
"time.sys.self" "3" "19" "200" "LRIDGE" 0
"time.elapsed" "3" "19" "200" "LRIDGE" 0.410000000003492
"time.user.child" "3" "19" "200" "LRIDGE" NA
"time.sys.child" "3" "19" "200" "LRIDGE" NA
"cv.iters" "3" "19" "200" "LRIDGE" 4.24713375796178
"cv.time.user.self" "3" "19" "200" "LRIDGE" 0.2214585987262
"cv.time.sys.self" "3" "19" "200" "LRIDGE" 0.000261146496815284
"cv.time.elapsed" "3" "19" "200" "LRIDGE" 0.223108280254795
"cv.time.user.child" "3" "19" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "19" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "19" "200" "LRIDGE" 347.690000000133
"cv.all.time.sys.self" "3" "19" "200" "LRIDGE" 0.409999999999997
"cv.all.time.elapsed" "3" "19" "200" "LRIDGE" 350.280000000028
"cv.all.time.user.child" "3" "19" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "19" "200" "LRIDGE" NA
"n.cv.par" "3" "19" "200" "LRIDGE" 314
"lambda" "10" "19" "200" "LRIDGE" 0
"lambdar0" "10" "19" "200" "LRIDGE" 0
"kappa" "10" "19" "200" "LRIDGE" 0
"condnum" "10" "19" "200" "LRIDGE" 205.007199583811
"EL" "10" "19" "200" "LRIDGE" 1.13911924182605
"RMSE" "10" "19" "200" "LRIDGE" 0.000288797171590782
"F1" "10" "19" "200" "LRIDGE" 1
"eTPR" "10" "19" "200" "LRIDGE" 1
"eTNR" "10" "19" "200" "LRIDGE" 1
"ePPV" "10" "19" "200" "LRIDGE" 1
"d" "10" "19" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "19" "200" "LRIDGE" 17
"time.user.self" "10" "19" "200" "LRIDGE" 1.5
"time.sys.self" "10" "19" "200" "LRIDGE" 0
"time.elapsed" "10" "19" "200" "LRIDGE" 1.52000000001863
"time.user.child" "10" "19" "200" "LRIDGE" NA
"time.sys.child" "10" "19" "200" "LRIDGE" NA
"cv.iters" "10" "19" "200" "LRIDGE" 6.02518891687657
"cv.time.user.self" "10" "19" "200" "LRIDGE" 0.537758186398145
"cv.time.sys.self" "10" "19" "200" "LRIDGE" 0.000710327455919265
"cv.time.elapsed" "10" "19" "200" "LRIDGE" 0.544947103275132
"cv.time.user.child" "10" "19" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "19" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "19" "200" "LRIDGE" 1067.45000000032
"cv.all.time.sys.self" "10" "19" "200" "LRIDGE" 1.40999999999974
"cv.all.time.elapsed" "10" "19" "200" "LRIDGE" 1081.72000000114
"cv.all.time.user.child" "10" "19" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "19" "200" "LRIDGE" NA
"n.cv.par" "10" "19" "200" "LRIDGE" 397
"lambda" "3" "20" "200" "LRIDGE" 0
"lambdar0" "3" "20" "200" "LRIDGE" 0
"kappa" "3" "20" "200" "LRIDGE" 0
"condnum" "3" "20" "200" "LRIDGE" 196.671273421622
"EL" "3" "20" "200" "LRIDGE" 0.524655054270283
"RMSE" "3" "20" "200" "LRIDGE" 0.000119704568040248
"F1" "3" "20" "200" "LRIDGE" 1
"eTPR" "3" "20" "200" "LRIDGE" 1
"eTNR" "3" "20" "200" "LRIDGE" 1
"ePPV" "3" "20" "200" "LRIDGE" 1
"d" "3" "20" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "20" "200" "LRIDGE" 8
"time.user.self" "3" "20" "200" "LRIDGE" 0.409999999996217
"time.sys.self" "3" "20" "200" "LRIDGE" 0
"time.elapsed" "3" "20" "200" "LRIDGE" 0.410000000003492
"time.user.child" "3" "20" "200" "LRIDGE" NA
"time.sys.child" "3" "20" "200" "LRIDGE" NA
"cv.iters" "3" "20" "200" "LRIDGE" 4.3198738170347
"cv.time.user.self" "3" "20" "200" "LRIDGE" 0.224145110410042
"cv.time.sys.self" "3" "20" "200" "LRIDGE" 0.000302839116719245
"cv.time.elapsed" "3" "20" "200" "LRIDGE" 0.225829652996737
"cv.time.user.child" "3" "20" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "20" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "20" "200" "LRIDGE" 355.269999999917
"cv.all.time.sys.self" "3" "20" "200" "LRIDGE" 0.480000000000004
"cv.all.time.elapsed" "3" "20" "200" "LRIDGE" 357.939999999828
"cv.all.time.user.child" "3" "20" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "20" "200" "LRIDGE" NA
"n.cv.par" "3" "20" "200" "LRIDGE" 317
"lambda" "10" "20" "200" "LRIDGE" 0
"lambdar0" "10" "20" "200" "LRIDGE" 0
"kappa" "10" "20" "200" "LRIDGE" 0
"condnum" "10" "20" "200" "LRIDGE" 208.953858529643
"EL" "10" "20" "200" "LRIDGE" 1.10315063696675
"RMSE" "10" "20" "200" "LRIDGE" 0.000285109084395256
"F1" "10" "20" "200" "LRIDGE" 1
"eTPR" "10" "20" "200" "LRIDGE" 1
"eTNR" "10" "20" "200" "LRIDGE" 1
"ePPV" "10" "20" "200" "LRIDGE" 1
"d" "10" "20" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "20" "200" "LRIDGE" 18
"time.user.self" "10" "20" "200" "LRIDGE" 1.61000000000058
"time.sys.self" "10" "20" "200" "LRIDGE" 0
"time.elapsed" "10" "20" "200" "LRIDGE" 1.60999999998603
"time.user.child" "10" "20" "200" "LRIDGE" NA
"time.sys.child" "10" "20" "200" "LRIDGE" NA
"cv.iters" "10" "20" "200" "LRIDGE" 6.00658227848101
"cv.time.user.self" "10" "20" "200" "LRIDGE" 0.539559493670955
"cv.time.sys.self" "10" "20" "200" "LRIDGE" 0.00043037974683557
"cv.time.elapsed" "10" "20" "200" "LRIDGE" 0.543265822783902
"cv.time.user.child" "10" "20" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "20" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "20" "200" "LRIDGE" 1065.63000000014
"cv.all.time.sys.self" "10" "20" "200" "LRIDGE" 0.85000000000025
"cv.all.time.elapsed" "10" "20" "200" "LRIDGE" 1072.94999999821
"cv.all.time.user.child" "10" "20" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "20" "200" "LRIDGE" NA
"n.cv.par" "10" "20" "200" "LRIDGE" 395
"lambda" "3" "21" "200" "LRIDGE" 0
"lambdar0" "3" "21" "200" "LRIDGE" 0
"kappa" "3" "21" "200" "LRIDGE" 0
"condnum" "3" "21" "200" "LRIDGE" 205.4607812689
"EL" "3" "21" "200" "LRIDGE" 0.562765376927388
"RMSE" "3" "21" "200" "LRIDGE" 0.000125700298833375
"F1" "3" "21" "200" "LRIDGE" 1
"eTPR" "3" "21" "200" "LRIDGE" 1
"eTNR" "3" "21" "200" "LRIDGE" 1
"ePPV" "3" "21" "200" "LRIDGE" 1
"d" "3" "21" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "21" "200" "LRIDGE" 8
"time.user.self" "3" "21" "200" "LRIDGE" 0.970000000001164
"time.sys.self" "3" "21" "200" "LRIDGE" 0
"time.elapsed" "3" "21" "200" "LRIDGE" 0.989999999990687
"time.user.child" "3" "21" "200" "LRIDGE" NA
"time.sys.child" "3" "21" "200" "LRIDGE" NA
"cv.iters" "3" "21" "200" "LRIDGE" 4.43757961783439
"cv.time.user.self" "3" "21" "200" "LRIDGE" 0.354796178344064
"cv.time.sys.self" "3" "21" "200" "LRIDGE" 0.00142038216560522
"cv.time.elapsed" "3" "21" "200" "LRIDGE" 0.364961783439966
"cv.time.user.child" "3" "21" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "21" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "21" "200" "LRIDGE" 557.030000000181
"cv.all.time.sys.self" "3" "21" "200" "LRIDGE" 2.23000000000019
"cv.all.time.elapsed" "3" "21" "200" "LRIDGE" 572.990000000747
"cv.all.time.user.child" "3" "21" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "21" "200" "LRIDGE" NA
"n.cv.par" "3" "21" "200" "LRIDGE" 314
"lambda" "10" "21" "200" "LRIDGE" 0
"lambdar0" "10" "21" "200" "LRIDGE" 0
"kappa" "10" "21" "200" "LRIDGE" 0
"condnum" "10" "21" "200" "LRIDGE" 210.707039106648
"EL" "10" "21" "200" "LRIDGE" 1.04707378771312
"RMSE" "10" "21" "200" "LRIDGE" 0.000275308989714605
"F1" "10" "21" "200" "LRIDGE" 1
"eTPR" "10" "21" "200" "LRIDGE" 1
"eTNR" "10" "21" "200" "LRIDGE" 1
"ePPV" "10" "21" "200" "LRIDGE" 1
"d" "10" "21" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "21" "200" "LRIDGE" 18
"time.user.self" "10" "21" "200" "LRIDGE" 1.57000000000698
"time.sys.self" "10" "21" "200" "LRIDGE" 0
"time.elapsed" "10" "21" "200" "LRIDGE" 1.5899999999674
"time.user.child" "10" "21" "200" "LRIDGE" NA
"time.sys.child" "10" "21" "200" "LRIDGE" NA
"cv.iters" "10" "21" "200" "LRIDGE" 6.01786600496278
"cv.time.user.self" "10" "21" "200" "LRIDGE" 0.541126550868672
"cv.time.sys.self" "10" "21" "200" "LRIDGE" 0.000446650124069355
"cv.time.elapsed" "10" "21" "200" "LRIDGE" 0.544253101737745
"cv.time.user.child" "10" "21" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "21" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "21" "200" "LRIDGE" 1090.37000000037
"cv.all.time.sys.self" "10" "21" "200" "LRIDGE" 0.89999999999975
"cv.all.time.elapsed" "10" "21" "200" "LRIDGE" 1096.67000000156
"cv.all.time.user.child" "10" "21" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "21" "200" "LRIDGE" NA
"n.cv.par" "10" "21" "200" "LRIDGE" 403
"lambda" "3" "22" "200" "LRIDGE" 0
"lambdar0" "3" "22" "200" "LRIDGE" 0
"kappa" "3" "22" "200" "LRIDGE" 0
"condnum" "3" "22" "200" "LRIDGE" 203.070755545384
"EL" "3" "22" "200" "LRIDGE" 0.535795668108193
"RMSE" "3" "22" "200" "LRIDGE" 0.000125050827300291
"F1" "3" "22" "200" "LRIDGE" 1
"eTPR" "3" "22" "200" "LRIDGE" 1
"eTNR" "3" "22" "200" "LRIDGE" 1
"ePPV" "3" "22" "200" "LRIDGE" 1
"d" "3" "22" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "22" "200" "LRIDGE" 8
"time.user.self" "3" "22" "200" "LRIDGE" 0.400000000001455
"time.sys.self" "3" "22" "200" "LRIDGE" 0
"time.elapsed" "3" "22" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "22" "200" "LRIDGE" NA
"time.sys.child" "3" "22" "200" "LRIDGE" NA
"cv.iters" "3" "22" "200" "LRIDGE" 4.37278481012658
"cv.time.user.self" "3" "22" "200" "LRIDGE" 0.299145569620194
"cv.time.sys.self" "3" "22" "200" "LRIDGE" 0.000981012658227927
"cv.time.elapsed" "3" "22" "200" "LRIDGE" 0.305481012657806
"cv.time.user.child" "3" "22" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "22" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "22" "200" "LRIDGE" 472.649999999907
"cv.all.time.sys.self" "3" "22" "200" "LRIDGE" 1.55000000000013
"cv.all.time.elapsed" "3" "22" "200" "LRIDGE" 482.659999999334
"cv.all.time.user.child" "3" "22" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "22" "200" "LRIDGE" NA
"n.cv.par" "3" "22" "200" "LRIDGE" 316
"lambda" "10" "22" "200" "LRIDGE" 0
"lambdar0" "10" "22" "200" "LRIDGE" 0
"kappa" "10" "22" "200" "LRIDGE" 0
"condnum" "10" "22" "200" "LRIDGE" 217.284221523528
"EL" "10" "22" "200" "LRIDGE" 1.06673405652907
"RMSE" "10" "22" "200" "LRIDGE" 0.000280402047034061
