"metric" "n_bands" "simulation" "n" "method" "value"
"RMSE" "A" "C1" "C" "MLE" 0.00117324741876432
"kappa" "B" "C1" "C" "MLE" 0
"condnum" "B" "C1" "C" "MLE" 83.6759216139117
"EL" "B" "C1" "C" "MLE" 4.11954970044706
"RMSE" "B" "C1" "C" "MLE" 0.00692608658097747
"kappa" "C" "C1" "C" "MLE" 0
"condnum" "C" "C1" "C" "MLE" 157.057037988636
"EL" "C" "C1" "C" "MLE" 9.20716334478317
"RMSE" "C" "C1" "C" "MLE" 0.012368373252733
"kappa" "A" "D1" "C" "MLE" 0
"condnum" "A" "D1" "C" "MLE" 65.3379181778161
"EL" "A" "D1" "C" "MLE" 1.05764469899928
"RMSE" "A" "D1" "C" "MLE" 0.00107007596177791
"kappa" "B" "D1" "C" "MLE" 0
"condnum" "B" "D1" "C" "MLE" 83.4852300572536
"EL" "B" "D1" "C" "MLE" 3.8413140295356
"RMSE" "B" "D1" "C" "MLE" 0.00683437331478621
"kappa" "C" "D1" "C" "MLE" 0
"condnum" "C" "D1" "C" "MLE" 141.140071435542
"EL" "C" "D1" "C" "MLE" 8.5169982268152
"RMSE" "C" "D1" "C" "MLE" 0.0118775973290058
"kappa" "A" "A" "D" "MLE" 0
"condnum" "A" "A" "D" "MLE" 61.5409069848995
"EL" "A" "A" "D" "MLE" 0.453818564074389
"RMSE" "A" "A" "D" "MLE" 0.000691859465522065
"kappa" "B" "A" "D" "MLE" 0
"condnum" "B" "A" "D" "MLE" 80.6176529957246
"EL" "B" "A" "D" "MLE" 1.73299169557377
"RMSE" "B" "A" "D" "MLE" 0.00439701604810152
"kappa" "C" "A" "D" "MLE" 0
"condnum" "C" "A" "D" "MLE" 70.4706817831034
"EL" "C" "A" "D" "MLE" 2.69895741981836
"RMSE" "C" "A" "D" "MLE" 0.00689597215450728
"kappa" "A" "B" "D" "MLE" 0
"condnum" "A" "B" "D" "MLE" 53.5085443630311
"EL" "A" "B" "D" "MLE" 0.333865927626135
"RMSE" "A" "B" "D" "MLE" 0.000582949638446435
"kappa" "B" "B" "D" "MLE" 0
"condnum" "B" "B" "D" "MLE" 51.1774197667837
"EL" "B" "B" "D" "MLE" 1.44888805764081
"RMSE" "B" "B" "D" "MLE" 0.00410954755380489
"kappa" "C" "B" "D" "MLE" 0
"condnum" "C" "B" "D" "MLE" 83.721634901077
"EL" "C" "B" "D" "MLE" 2.70314470463504
"RMSE" "C" "B" "D" "MLE" 0.00755182937148141
"kappa" "A" "C" "D" "MLE" 0
"condnum" "A" "C" "D" "MLE" 66.6114675679524
"EL" "A" "C" "D" "MLE" 0.515266798429828
"RMSE" "A" "C" "D" "MLE" 0.000709962709540231
"kappa" "B" "C" "D" "MLE" 0
"condnum" "B" "C" "D" "MLE" 69.8042031354176
"EL" "B" "C" "D" "MLE" 1.46797375528641
"RMSE" "B" "C" "D" "MLE" 0.00405983696614668
"kappa" "C" "C" "D" "MLE" 0
"condnum" "C" "C" "D" "MLE" 86.5612334488047
"EL" "C" "C" "D" "MLE" 2.5974900558255
"RMSE" "C" "C" "D" "MLE" 0.00690492047007547
"kappa" "A" "D" "D" "MLE" 0
"condnum" "A" "D" "D" "MLE" 58.3159994584171
"EL" "A" "D" "D" "MLE" 0.505373876921055
"RMSE" "A" "D" "D" "MLE" 0.000707587315902818
"kappa" "B" "D" "D" "MLE" 0
"condnum" "B" "D" "D" "MLE" 53.6493863317318
"EL" "B" "D" "D" "MLE" 1.64479731323475
"RMSE" "B" "D" "D" "MLE" 0.0042755608814945
"kappa" "C" "D" "D" "MLE" 0
"condnum" "C" "D" "D" "MLE" 90.3419979087725
"EL" "C" "D" "D" "MLE" 2.57168172898168
"RMSE" "C" "D" "D" "MLE" 0.00709041746410036
"kappa" "A" "E" "D" "MLE" 0
"condnum" "A" "E" "D" "MLE" 51.4492041186768
"EL" "A" "E" "D" "MLE" 0.410149649913357
"RMSE" "A" "E" "D" "MLE" 0.000549533651664409
"kappa" "B" "E" "D" "MLE" 0
"condnum" "B" "E" "D" "MLE" 64.4590386458058
"EL" "B" "E" "D" "MLE" 1.79849170815159
"RMSE" "B" "E" "D" "MLE" 0.00471782287477643
"kappa" "C" "E" "D" "MLE" 0
"condnum" "C" "E" "D" "MLE" 58.9725502561594
"EL" "C" "E" "D" "MLE" 2.88979544298581
"RMSE" "C" "E" "D" "MLE" 0.00731328025706751
"kappa" "A" "F" "D" "MLE" 0
"condnum" "A" "F" "D" "MLE" 61.621514988982
"EL" "A" "F" "D" "MLE" 0.490376016981379
"RMSE" "A" "F" "D" "MLE" 0.000689850512660806
"kappa" "B" "F" "D" "MLE" 0
"condnum" "B" "F" "D" "MLE" 62.1731875594639
"EL" "B" "F" "D" "MLE" 1.76531765437548
"RMSE" "B" "F" "D" "MLE" 0.00434866592925532
"kappa" "C" "F" "D" "MLE" 0
"condnum" "C" "F" "D" "MLE" 67.3913692987895
"EL" "C" "F" "D" "MLE" 2.92933077908833
"RMSE" "C" "F" "D" "MLE" 0.00752703219962
"kappa" "A" "G" "D" "MLE" 0
"condnum" "A" "G" "D" "MLE" 58.3794253616319
"EL" "A" "G" "D" "MLE" 0.319495441707851
"RMSE" "A" "G" "D" "MLE" 0.000558094596857578
"kappa" "B" "G" "D" "MLE" 0
"condnum" "B" "G" "D" "MLE" 64.7350978284121
"EL" "B" "G" "D" "MLE" 1.40351153323969
"RMSE" "B" "G" "D" "MLE" 0.00403980927881604
"kappa" "C" "G" "D" "MLE" 0
"condnum" "C" "G" "D" "MLE" 68.0297367774566
"EL" "C" "G" "D" "MLE" 3.0977354008829
"RMSE" "C" "G" "D" "MLE" 0.00761306818962263
"kappa" "A" "H" "D" "MLE" 0
"condnum" "A" "H" "D" "MLE" 62.8903167441056
"EL" "A" "H" "D" "MLE" 0.437254355476867
"RMSE" "A" "H" "D" "MLE" 0.000574989173966292
"kappa" "B" "H" "D" "MLE" 0
"condnum" "B" "H" "D" "MLE" 68.9585712315212
"EL" "B" "H" "D" "MLE" 1.65200933186815
"RMSE" "B" "H" "D" "MLE" 0.00478831926673318
"kappa" "C" "H" "D" "MLE" 0
"condnum" "C" "H" "D" "MLE" 83.5373407152498
"EL" "C" "H" "D" "MLE" 2.69770358927038
"RMSE" "C" "H" "D" "MLE" 0.00734357870510831
"kappa" "A" "I" "D" "MLE" 0
"condnum" "A" "I" "D" "MLE" 61.6960413847916
"EL" "A" "I" "D" "MLE" 0.45368605520558
"RMSE" "A" "I" "D" "MLE" 0.00062685443006416
"kappa" "B" "I" "D" "MLE" 0
"condnum" "B" "I" "D" "MLE" 51.8805874628902
"EL" "B" "I" "D" "MLE" 1.34919770176102
"RMSE" "B" "I" "D" "MLE" 0.00386726740543212
"kappa" "C" "I" "D" "MLE" 0
"condnum" "C" "I" "D" "MLE" 68.5158118777802
"EL" "C" "I" "D" "MLE" 2.69636928766189
"RMSE" "C" "I" "D" "MLE" 0.00705501924697029
"kappa" "A" "J" "D" "MLE" 0
"condnum" "A" "J" "D" "MLE" 59.1888206822999
"EL" "A" "J" "D" "MLE" 0.488951274706814
"RMSE" "A" "J" "D" "MLE" 0.000739862898190439
"kappa" "B" "J" "D" "MLE" 0
"condnum" "B" "J" "D" "MLE" 68.340113760007
"EL" "B" "J" "D" "MLE" 1.6736593027916
"RMSE" "B" "J" "D" "MLE" 0.00458679347659803
"kappa" "C" "J" "D" "MLE" 0
"condnum" "C" "J" "D" "MLE" 71.8088285300579
"EL" "C" "J" "D" "MLE" 2.90899320675142
"RMSE" "C" "J" "D" "MLE" 0.0073582731976354
"kappa" "A" "K" "D" "MLE" 0
"condnum" "A" "K" "D" "MLE" 54.3317634445721
"EL" "A" "K" "D" "MLE" 0.373375048058044
"RMSE" "A" "K" "D" "MLE" 0.000601040634468173
"kappa" "B" "K" "D" "MLE" 0
"condnum" "B" "K" "D" "MLE" 57.6240099697094
"EL" "B" "K" "D" "MLE" 1.560980234039
"RMSE" "B" "K" "D" "MLE" 0.00424539626872377
"kappa" "C" "K" "D" "MLE" 0
"condnum" "C" "K" "D" "MLE" 71.0650387789954
"EL" "C" "K" "D" "MLE" 2.85443021789867
"RMSE" "C" "K" "D" "MLE" 0.00800887616327707
"kappa" "A" "L" "D" "MLE" 0
"condnum" "A" "L" "D" "MLE" 51.6854883891694
"EL" "A" "L" "D" "MLE" 0.338873167283673
"RMSE" "A" "L" "D" "MLE" 0.000572055882578564
"kappa" "B" "L" "D" "MLE" 0
"condnum" "B" "L" "D" "MLE" 56.8116349338008
"EL" "B" "L" "D" "MLE" 1.32528035379525
"RMSE" "B" "L" "D" "MLE" 0.0040996713031553
"kappa" "C" "L" "D" "MLE" 0
"condnum" "C" "L" "D" "MLE" 78.7128637992531
"EL" "C" "L" "D" "MLE" 2.87936059568725
"RMSE" "C" "L" "D" "MLE" 0.00749972789280426
"kappa" "A" "M" "D" "MLE" 0
"condnum" "A" "M" "D" "MLE" 60.3710766154915
"EL" "A" "M" "D" "MLE" 0.373185036145387
"RMSE" "A" "M" "D" "MLE" 0.00057225327044115
"kappa" "B" "M" "D" "MLE" 0
"condnum" "B" "M" "D" "MLE" 61.8986511723232
"EL" "B" "M" "D" "MLE" 1.54660710193446
"RMSE" "B" "M" "D" "MLE" 0.00452623305868551
"kappa" "C" "M" "D" "MLE" 0
"condnum" "C" "M" "D" "MLE" 60.4469730643718
"EL" "C" "M" "D" "MLE" 3.13744064781514
"RMSE" "C" "M" "D" "MLE" 0.00773204059924962
"kappa" "A" "N" "D" "MLE" 0
"condnum" "A" "N" "D" "MLE" 54.2526846340251
"EL" "A" "N" "D" "MLE" 0.326807776938239
"RMSE" "A" "N" "D" "MLE" 0.000547898933552587
"kappa" "B" "N" "D" "MLE" 0
"condnum" "B" "N" "D" "MLE" 62.3817161366576
"EL" "B" "N" "D" "MLE" 1.59697717338764
"RMSE" "B" "N" "D" "MLE" 0.00440196729447456
"kappa" "C" "N" "D" "MLE" 0
"condnum" "C" "N" "D" "MLE" 63.118707167748
"EL" "C" "N" "D" "MLE" 3.00802723399799
"RMSE" "C" "N" "D" "MLE" 0.00789971435750442
"kappa" "A" "O" "D" "MLE" 0
"condnum" "A" "O" "D" "MLE" 60.507869061062
"EL" "A" "O" "D" "MLE" 0.334309769289177
"RMSE" "A" "O" "D" "MLE" 0.000500790428469958
"kappa" "B" "O" "D" "MLE" 0
"condnum" "B" "O" "D" "MLE" 65.2374409892371
"EL" "B" "O" "D" "MLE" 1.52421160789613
"RMSE" "B" "O" "D" "MLE" 0.00452226940496833
"kappa" "C" "O" "D" "MLE" 0
"condnum" "C" "O" "D" "MLE" 68.1457408560191
"EL" "C" "O" "D" "MLE" 3.12922022112507
"RMSE" "C" "O" "D" "MLE" 0.0078305471494096
"kappa" "A" "P" "D" "MLE" 0
"condnum" "A" "P" "D" "MLE" 62.266997307957
"EL" "A" "P" "D" "MLE" 0.429772593689378
"RMSE" "A" "P" "D" "MLE" 0.000745594815209507
"kappa" "B" "P" "D" "MLE" 0
"condnum" "B" "P" "D" "MLE" 64.3577745848332
"EL" "B" "P" "D" "MLE" 1.49146202378771
"RMSE" "B" "P" "D" "MLE" 0.00431676703028413
"kappa" "C" "P" "D" "MLE" 0
"condnum" "C" "P" "D" "MLE" 88.2955803251793
"EL" "C" "P" "D" "MLE" 2.93007475814603
"RMSE" "C" "P" "D" "MLE" 0.00763727890593494
"kappa" "A" "Q" "D" "MLE" 0
"condnum" "A" "Q" "D" "MLE" 56.1832107607317
"EL" "A" "Q" "D" "MLE" 0.369489973976982
"RMSE" "A" "Q" "D" "MLE" 0.000629393976636998
"kappa" "B" "Q" "D" "MLE" 0
"condnum" "B" "Q" "D" "MLE" 56.5741189051839
"EL" "B" "Q" "D" "MLE" 1.41591024372966
"RMSE" "B" "Q" "D" "MLE" 0.00437014089606725
"kappa" "C" "Q" "D" "MLE" 0
"condnum" "C" "Q" "D" "MLE" 72.151136302294
"EL" "C" "Q" "D" "MLE" 2.7011100733781
"RMSE" "C" "Q" "D" "MLE" 0.00722926055603079
"kappa" "A" "R" "D" "MLE" 0
"condnum" "A" "R" "D" "MLE" 58.5858731425898
"EL" "A" "R" "D" "MLE" 0.32929036862361
"RMSE" "A" "R" "D" "MLE" 0.000560625490373908
"kappa" "B" "R" "D" "MLE" 0
"condnum" "B" "R" "D" "MLE" 71.8527860298535
"EL" "B" "R" "D" "MLE" 1.49312249866065
"RMSE" "B" "R" "D" "MLE" 0.00428829092156196
"kappa" "C" "R" "D" "MLE" 0
"condnum" "C" "R" "D" "MLE" 77.5230168104503
"EL" "C" "R" "D" "MLE" 3.01370905948676
"RMSE" "C" "R" "D" "MLE" 0.00768105164103798
"kappa" "A" "S" "D" "MLE" 0
"condnum" "A" "S" "D" "MLE" 56.3017618140348
"EL" "A" "S" "D" "MLE" 0.441548152007179
"RMSE" "A" "S" "D" "MLE" 0.000627925553369192
"kappa" "B" "S" "D" "MLE" 0
"condnum" "B" "S" "D" "MLE" 59.9362090611727
"EL" "B" "S" "D" "MLE" 1.52978603892277
"RMSE" "B" "S" "D" "MLE" 0.00422553511800238
"kappa" "C" "S" "D" "MLE" 0
"condnum" "C" "S" "D" "MLE" 87.1220388756116
"EL" "C" "S" "D" "MLE" 2.86303893075254
"RMSE" "C" "S" "D" "MLE" 0.00746524354805962
"kappa" "A" "T" "D" "MLE" 0
"condnum" "A" "T" "D" "MLE" 59.4047943995225
"EL" "A" "T" "D" "MLE" 0.377720439012855
"RMSE" "A" "T" "D" "MLE" 0.00068519051109297
"kappa" "B" "T" "D" "MLE" 0
"condnum" "B" "T" "D" "MLE" 76.9308243522099
"EL" "B" "T" "D" "MLE" 1.44255140415665
"RMSE" "B" "T" "D" "MLE" 0.00409593443493027
"kappa" "C" "T" "D" "MLE" 0
"condnum" "C" "T" "D" "MLE" 99.8248868107519
"EL" "C" "T" "D" "MLE" 3.14763676379543
"RMSE" "C" "T" "D" "MLE" 0.0079972021747692
"kappa" "A" "U" "D" "MLE" 0
"condnum" "A" "U" "D" "MLE" 54.9105635036603
"EL" "A" "U" "D" "MLE" 0.348269981044766
"RMSE" "A" "U" "D" "MLE" 0.000529136266006424
"kappa" "B" "U" "D" "MLE" 0
"condnum" "B" "U" "D" "MLE" 83.2295259993853
"EL" "B" "U" "D" "MLE" 1.761328218589
"RMSE" "B" "U" "D" "MLE" 0.00472284828845115
"kappa" "C" "U" "D" "MLE" 0
"condnum" "C" "U" "D" "MLE" 78.2303459787723
"EL" "C" "U" "D" "MLE" 3.10913632981035
"RMSE" "C" "U" "D" "MLE" 0.00762081237093469
"kappa" "A" "V" "D" "MLE" 0
"condnum" "A" "V" "D" "MLE" 62.1334678413504
"EL" "A" "V" "D" "MLE" 0.373299594405125
"RMSE" "A" "V" "D" "MLE" 0.000563516933768947
"kappa" "B" "V" "D" "MLE" 0
"condnum" "B" "V" "D" "MLE" 62.8952187452646
"EL" "B" "V" "D" "MLE" 1.78821247822778
"RMSE" "B" "V" "D" "MLE" 0.00482107915247421
"kappa" "C" "V" "D" "MLE" 0
"condnum" "C" "V" "D" "MLE" 82.4989615980978
"EL" "C" "V" "D" "MLE" 2.77442098358757
"RMSE" "C" "V" "D" "MLE" 0.00747667701106289
"kappa" "A" "W" "D" "MLE" 0
"condnum" "A" "W" "D" "MLE" 56.8543222351409
"EL" "A" "W" "D" "MLE" 0.319168370241734
"RMSE" "A" "W" "D" "MLE" 0.000536256236296493
"kappa" "B" "W" "D" "MLE" 0
"condnum" "B" "W" "D" "MLE" 60.9381257482321
"EL" "B" "W" "D" "MLE" 1.64936234069005
"RMSE" "B" "W" "D" "MLE" 0.00439174675227399
"kappa" "C" "W" "D" "MLE" 0
"condnum" "C" "W" "D" "MLE" 81.1369067418396
"EL" "C" "W" "D" "MLE" 3.15434410378329
"RMSE" "C" "W" "D" "MLE" 0.00759006824380851
"kappa" "A" "X" "D" "MLE" 0
"condnum" "A" "X" "D" "MLE" 58.7024909823423
"EL" "A" "X" "D" "MLE" 0.354286761485632
"RMSE" "A" "X" "D" "MLE" 0.00053927802966063
"kappa" "B" "X" "D" "MLE" 0
"condnum" "B" "X" "D" "MLE" 60.9897663870283
"EL" "B" "X" "D" "MLE" 1.55565429349456
"RMSE" "B" "X" "D" "MLE" 0.00451214442325791
"kappa" "C" "X" "D" "MLE" 0
"condnum" "C" "X" "D" "MLE" 74.7098153215943
"EL" "C" "X" "D" "MLE" 2.70004385877923
"RMSE" "C" "X" "D" "MLE" 0.00731921740228422
"kappa" "A" "Y" "D" "MLE" 0
"condnum" "A" "Y" "D" "MLE" 56.4959976421927
"EL" "A" "Y" "D" "MLE" 0.485236324791423
"RMSE" "A" "Y" "D" "MLE" 0.000687878825477293
"kappa" "B" "Y" "D" "MLE" 0
"condnum" "B" "Y" "D" "MLE" 65.5163551964069
"EL" "B" "Y" "D" "MLE" 1.58363144867028
"RMSE" "B" "Y" "D" "MLE" 0.00427818691951277
"kappa" "C" "Y" "D" "MLE" 0
"condnum" "C" "Y" "D" "MLE" 69.8100307269184
"EL" "C" "Y" "D" "MLE" 2.75786737201944
"RMSE" "C" "Y" "D" "MLE" 0.00738999792659953
"kappa" "A" "Z" "D" "MLE" 0
"condnum" "A" "Z" "D" "MLE" 58.546581982885
"EL" "A" "Z" "D" "MLE" 0.441716931977965
"RMSE" "A" "Z" "D" "MLE" 0.0006381838030745
"kappa" "B" "Z" "D" "MLE" 0
"condnum" "B" "Z" "D" "MLE" 66.37722613591
"EL" "B" "Z" "D" "MLE" 1.52489508180482
"RMSE" "B" "Z" "D" "MLE" 0.00452934170584931
"kappa" "C" "Z" "D" "MLE" 0
"condnum" "C" "Z" "D" "MLE" 75.7481100407276
"EL" "C" "Z" "D" "MLE" 2.83165212829817
"RMSE" "C" "Z" "D" "MLE" 0.00732189278043147
"kappa" "A" "A1" "D" "MLE" 0
"condnum" "A" "A1" "D" "MLE" 60.5571028697941
"EL" "A" "A1" "D" "MLE" 0.405228485716258
"RMSE" "A" "A1" "D" "MLE" 0.000621589053729725
"kappa" "B" "A1" "D" "MLE" 0
"condnum" "B" "A1" "D" "MLE" 61.2179039229476
"EL" "B" "A1" "D" "MLE" 1.53233451326668
"RMSE" "B" "A1" "D" "MLE" 0.00404359050756102
"kappa" "C" "A1" "D" "MLE" 0
"condnum" "C" "A1" "D" "MLE" 74.88295426083
"EL" "C" "A1" "D" "MLE" 2.99206867747251
"RMSE" "C" "A1" "D" "MLE" 0.00780443924411043
"kappa" "A" "B1" "D" "MLE" 0
"condnum" "A" "B1" "D" "MLE" 58.3128632389827
"EL" "A" "B1" "D" "MLE" 0.404811822909551
"RMSE" "A" "B1" "D" "MLE" 0.000631661572483796
"kappa" "B" "B1" "D" "MLE" 0
"condnum" "B" "B1" "D" "MLE" 50.4766278534887
"EL" "B" "B1" "D" "MLE" 1.50002266535555
"RMSE" "B" "B1" "D" "MLE" 0.00395721367299506
"kappa" "C" "B1" "D" "MLE" 0
"condnum" "C" "B1" "D" "MLE" 69.7647109699345
"EL" "C" "B1" "D" "MLE" 2.64819439457712
"RMSE" "C" "B1" "D" "MLE" 0.00725909646296623
"kappa" "A" "C1" "D" "MLE" 0
"condnum" "A" "C1" "D" "MLE" 56.8958046895293
"EL" "A" "C1" "D" "MLE" 0.385174937836027
"RMSE" "A" "C1" "D" "MLE" 0.000657344581932705
"kappa" "B" "C1" "D" "MLE" 0
"condnum" "B" "C1" "D" "MLE" 60.8108711702504
"EL" "B" "C1" "D" "MLE" 1.44008802722171
"RMSE" "B" "C1" "D" "MLE" 0.00418839126913904
"kappa" "C" "C1" "D" "MLE" 0
"condnum" "C" "C1" "D" "MLE" 67.8892008962104
"EL" "C" "C1" "D" "MLE" 2.9461228379346
"RMSE" "C" "C1" "D" "MLE" 0.00750797430612365
"kappa" "A" "D1" "D" "MLE" 0
"condnum" "A" "D1" "D" "MLE" 59.6562412418385
"EL" "A" "D1" "D" "MLE" 0.390712839934075
"RMSE" "A" "D1" "D" "MLE" 0.000594542915446623
"kappa" "B" "D1" "D" "MLE" 0
"condnum" "B" "D1" "D" "MLE" 56.9346270674519
"EL" "B" "D1" "D" "MLE" 1.47515616114513
"RMSE" "B" "D1" "D" "MLE" 0.00428478926363772
"kappa" "C" "D1" "D" "MLE" 0
"condnum" "C" "D1" "D" "MLE" 67.2392359943396
"EL" "C" "D1" "D" "MLE" 2.97699178518872
"RMSE" "C" "D1" "D" "MLE" 0.00756490085741194
"kappa" "A" "A" "E" "MLE" 0
"condnum" "A" "A" "E" "MLE" 56.7829938067387
"EL" "A" "A" "E" "MLE" 0.169402261682883
"RMSE" "A" "A" "E" "MLE" 0.000410063672350338
"kappa" "B" "A" "E" "MLE" 0
"condnum" "B" "A" "E" "MLE" 66.2414023086191
"EL" "B" "A" "E" "MLE" 0.7870687047335
"RMSE" "B" "A" "E" "MLE" 0.00312585284272497
"kappa" "C" "A" "E" "MLE" 0
"condnum" "C" "A" "E" "MLE" 62.1200718811509
"EL" "C" "A" "E" "MLE" 1.25031967592372
"RMSE" "C" "A" "E" "MLE" 0.00491070598799582
"kappa" "A" "B" "E" "MLE" 0
"condnum" "A" "B" "E" "MLE" 51.8458934049436
"EL" "A" "B" "E" "MLE" 0.152298388409463
"RMSE" "A" "B" "E" "MLE" 0.000382292784455139
"kappa" "B" "B" "E" "MLE" 0
"condnum" "B" "B" "E" "MLE" 46.1203026599273
"EL" "B" "B" "E" "MLE" 0.722010518128968
"RMSE" "B" "B" "E" "MLE" 0.00293516997059114
"kappa" "C" "B" "E" "MLE" 0
"condnum" "C" "B" "E" "MLE" 65.60742232117
"EL" "C" "B" "E" "MLE" 1.33966242302145
"RMSE" "C" "B" "E" "MLE" 0.00527041269439363
"kappa" "A" "C" "E" "MLE" 0
"condnum" "A" "C" "E" "MLE" 57.2233567306803
"EL" "A" "C" "E" "MLE" 0.216015275104468
"RMSE" "A" "C" "E" "MLE" 0.000479896619002581
"kappa" "B" "C" "E" "MLE" 0
"condnum" "B" "C" "E" "MLE" 64.3566373293262
"EL" "B" "C" "E" "MLE" 0.760236739676465
"RMSE" "B" "C" "E" "MLE" 0.00298427935815026
"kappa" "C" "C" "E" "MLE" 0
"condnum" "C" "C" "E" "MLE" 62.4878873975793
"EL" "C" "C" "E" "MLE" 1.26081853683145
"RMSE" "C" "C" "E" "MLE" 0.00501445315477248
"kappa" "A" "D" "E" "MLE" 0
"condnum" "A" "D" "E" "MLE" 56.2779327427376
"EL" "A" "D" "E" "MLE" 0.213462268697235
"RMSE" "A" "D" "E" "MLE" 0.000441339025886206
"kappa" "B" "D" "E" "MLE" 0
"condnum" "B" "D" "E" "MLE" 53.2023846344952
"EL" "B" "D" "E" "MLE" 0.884872956426484
"RMSE" "B" "D" "E" "MLE" 0.003036657686053
"kappa" "C" "D" "E" "MLE" 0
"condnum" "C" "D" "E" "MLE" 59.7628717814699
"EL" "C" "D" "E" "MLE" 1.22492368964102
"RMSE" "C" "D" "E" "MLE" 0.00489561076147107
"kappa" "A" "E" "E" "MLE" 0
"condnum" "A" "E" "E" "MLE" 51.5369493242463
"EL" "A" "E" "E" "MLE" 0.165700418284516
"RMSE" "A" "E" "E" "MLE" 0.000371490915465584
"kappa" "B" "E" "E" "MLE" 0
"condnum" "B" "E" "E" "MLE" 63.960109897227
"EL" "B" "E" "E" "MLE" 0.824882657682942
"RMSE" "B" "E" "E" "MLE" 0.00326514259510567
"kappa" "C" "E" "E" "MLE" 0
"condnum" "C" "E" "E" "MLE" 49.0074798286262
"EL" "C" "E" "E" "MLE" 1.33383827238137
"RMSE" "C" "E" "E" "MLE" 0.00497351997077256
"kappa" "A" "F" "E" "MLE" 0
"condnum" "A" "F" "E" "MLE" 53.6357447497552
"EL" "A" "F" "E" "MLE" 0.188797572502558
"RMSE" "A" "F" "E" "MLE" 0.000435112720497889
"kappa" "B" "F" "E" "MLE" 0
"condnum" "B" "F" "E" "MLE" 58.516426008762
"EL" "B" "F" "E" "MLE" 0.792756208334751
"RMSE" "B" "F" "E" "MLE" 0.00310753262846273
"kappa" "C" "F" "E" "MLE" 0
"condnum" "C" "F" "E" "MLE" 63.0951221632058
"EL" "C" "F" "E" "MLE" 1.34785717576761
"RMSE" "C" "F" "E" "MLE" 0.00526694782735719
"kappa" "A" "G" "E" "MLE" 0
"condnum" "A" "G" "E" "MLE" 51.6226686070374
"EL" "A" "G" "E" "MLE" 0.174157731101701
"RMSE" "A" "G" "E" "MLE" 0.000445214059976531
"kappa" "B" "G" "E" "MLE" 0
"condnum" "B" "G" "E" "MLE" 56.4631186279228
"EL" "B" "G" "E" "MLE" 0.724732728752031
"RMSE" "B" "G" "E" "MLE" 0.00299588960895418
"kappa" "C" "G" "E" "MLE" 0
"condnum" "C" "G" "E" "MLE" 58.8114193422061
"EL" "C" "G" "E" "MLE" 1.52762744952351
"RMSE" "C" "G" "E" "MLE" 0.00571099405277343
"kappa" "A" "H" "E" "MLE" 0
"condnum" "A" "H" "E" "MLE" 54.7598676506311
"EL" "A" "H" "E" "MLE" 0.18512594403267
"RMSE" "A" "H" "E" "MLE" 0.000403966649875836
"kappa" "B" "H" "E" "MLE" 0
"condnum" "B" "H" "E" "MLE" 65.5977752863593
"EL" "B" "H" "E" "MLE" 0.730278490477566
"RMSE" "B" "H" "E" "MLE" 0.00325616036176697
"kappa" "C" "H" "E" "MLE" 0
"condnum" "C" "H" "E" "MLE" 68.7336078286814
"EL" "C" "H" "E" "MLE" 1.44419540084548
"RMSE" "C" "H" "E" "MLE" 0.00565664471165096
"kappa" "A" "I" "E" "MLE" 0
"condnum" "A" "I" "E" "MLE" 50.2800454432668
"EL" "A" "I" "E" "MLE" 0.217513035811791
"RMSE" "A" "I" "E" "MLE" 0.00047593004501587
"kappa" "B" "I" "E" "MLE" 0
"condnum" "B" "I" "E" "MLE" 49.8539733318418
"EL" "B" "I" "E" "MLE" 0.670913849024672
"RMSE" "B" "I" "E" "MLE" 0.00288651637623583
"kappa" "C" "I" "E" "MLE" 0
"condnum" "C" "I" "E" "MLE" 56.5411200568753
"EL" "C" "I" "E" "MLE" 1.22278996592811
"RMSE" "C" "I" "E" "MLE" 0.00497344040102594
"kappa" "A" "J" "E" "MLE" 0
"condnum" "A" "J" "E" "MLE" 53.8072721471997
"EL" "A" "J" "E" "MLE" 0.22143926775199
"RMSE" "A" "J" "E" "MLE" 0.000438734641136206
"kappa" "B" "J" "E" "MLE" 0
"condnum" "B" "J" "E" "MLE" 55.5964319301895
"EL" "B" "J" "E" "MLE" 0.750575704662204
"RMSE" "B" "J" "E" "MLE" 0.00318481955725736
"kappa" "C" "J" "E" "MLE" 0
"condnum" "C" "J" "E" "MLE" 61.7170064929929
"EL" "C" "J" "E" "MLE" 1.30791074487963
"RMSE" "C" "J" "E" "MLE" 0.00500693721608594
"kappa" "A" "K" "E" "MLE" 0
"condnum" "A" "K" "E" "MLE" 55.4528739886223
"EL" "A" "K" "E" "MLE" 0.224862498831868
"RMSE" "A" "K" "E" "MLE" 0.000466484445032255
"kappa" "B" "K" "E" "MLE" 0
"condnum" "B" "K" "E" "MLE" 54.243200803295
"EL" "B" "K" "E" "MLE" 0.781011021569419
"RMSE" "B" "K" "E" "MLE" 0.00304969550860564
"kappa" "C" "K" "E" "MLE" 0
"condnum" "C" "K" "E" "MLE" 57.8184245457813
"EL" "C" "K" "E" "MLE" 1.37961197235352
"RMSE" "C" "K" "E" "MLE" 0.00565664259636525
"kappa" "A" "L" "E" "MLE" 0
"condnum" "A" "L" "E" "MLE" 47.959484175301
"EL" "A" "L" "E" "MLE" 0.213244256311498
"RMSE" "A" "L" "E" "MLE" 0.000402402008605166
"kappa" "B" "L" "E" "MLE" 0
"condnum" "B" "L" "E" "MLE" 56.7963767817951
